FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,A000000001,N,미지정,결산세입,52446910,6560610,0,283108830,784297690,S000003522,880825000,A000000001,14,N,전주교육대학교군산부설초등학교,,,
국립,2,전북특별자치도 전주시 완산구,전북특별자치도전주교육지원청,전북특별자치도교육청,A000000001,N,복식부기,결산세입,46817602,8434420,0,371227244,868056900,S000003525,882986460,A000000001,14,N,전주교육대학교전주부설초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,3856470,2213080,0,15071400,1000000,S130000480,436789830,P100000001,14,N,가평초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,20000,2950590,0,15670800,1000000,S130000481,497766020,P100000001,14,N,고수초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,3665940,9998480,0,28126100,0,S130000482,932529350,P100000001,14,N,고창남초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,5748880,26491730,0,109143630,17311250,S130000484,2909271300,P100000001,14,N,고창초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,927980,2106310,0,19140000,24427200,S130000485,557140420,P100000001,14,N,공음초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,0,5973490,0,12058200,0,S130000486,440409060,P100000001,14,N,대산초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,2156940,1612040,0,14534800,31483200,S130000487,708946710,P100000001,14,N,대아초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,1617840,1039880,0,13894200,0,S130000489,444835830,P100000001,14,N,동호초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,3661480,3586250,0,17712000,27453600,S130000490,476189860,P100000001,14,N,매산초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,3805520,3646070,0,15666800,0,S130000491,584177920,P100000001,14,N,무장초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,2209610,1956370,0,10242960,0,S130000492,381355760,P100000001,14,N,봉암초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,1684950,1188150,0,16459800,20442960,S130000493,309917120,P100000001,14,N,고창부안초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,2044120,731220,0,17433600,51094200,S130000495,551604100,P100000001,14,N,상하초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,3244260,1396630,0,9369000,0,S130000498,272700640,P100000001,14,N,선동초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,4286720,1352160,0,18909200,14609200,S130000500,601689460,P100000001,14,N,성내초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,3108450,2451370,0,16313400,33003600,S130000501,416463540,P100000001,14,N,성송초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,3182760,5189795,0,19105200,29520400,S130000502,529994880,P100000001,14,N,신림초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,5341520,3491870,0,14877000,28150500,S130000504,564576300,P100000001,14,N,심원초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,3936030,1902840,0,11960200,7560000,S130000505,324811840,P100000001,14,N,아산초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,2935870,1246370,0,18578330,31052600,S130000510,477306420,P100000001,14,N,해리초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,7460,3029740,0,19909800,12175800,S130000512,657897170,P100000001,14,N,흥덕초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,0,1479480,0,6143850,0,S130000570,133439900,P100000001,14,N,개야도초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,5017440,2086720,0,17255680,0,S130000571,712199800,P100000001,14,N,개정초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,3291660,10627908,0,148859920,800000,S130000574,1279723080,P100000001,14,N,군산경포초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,11791620,12071460,0,126362240,0,S130000575,1211610930,P100000001,14,N,군산구암초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,2250290,1743650,0,52286280,0,S130000576,612635060,P100000001,14,N,군산금광초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,6902340,5357500,0,84218150,0,S130000577,990410950,P100000001,14,N,군산나운초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,18140,6559070,0,89005390,509020,S130000578,941505570,P100000001,14,N,군산남초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,351160,1308510,0,11755000,0,S130000579,462007000,P100000001,14,N,군산내흥초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,4698820,9518310,0,209433680,300000,S130000580,1593927300,P100000001,14,N,군산동초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,8853820,9383020,0,77032310,8500000,S130000581,1023836990,P100000001,14,N,군산문화초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,9978370,9994860,0,115273830,45000000,S130000582,1267724380,P100000001,14,N,군산산북초등학교,,,
