SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,5000000,1700000,0,125899000,0,S130000469,622966000,P100000001,14,N,고창중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,4500000,201000,0,6300000,0,S130000470,164640000,P100000001,14,N,공음중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1189000,460000,0,10987000,0,S130000471,165293000,P100000001,14,N,대성중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,60000,0,10458000,0,S130000472,155558000,P100000001,14,N,상하중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,500000,100000,0,11391000,0,S130000473,148513000,P100000001,14,N,성내중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,2000000,184000,0,11323000,0,S130000474,160195000,P100000001,14,N,신림중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,2000000,530000,0,9720000,0,S130000475,166395000,P100000001,14,N,심원중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,2480000,200000,0,12178000,0,S130000476,154633000,P100000001,14,N,아산중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,5534000,1000000,0,13774000,0,S130000478,177275000,P100000001,14,N,해리중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,310000,0,9800000,0,S130000479,165383000,P100000001,14,N,흥덕중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,15000000,3450000,0,116767000,0,S130000545,882331000,P100000001,14,N,군산남중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,5000000,2200000,0,67685000,0,S130000547,808925000,P100000001,14,N,군산산북중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,11000000,12050000,0,145614000,0,S130000548,999276000,P100000001,14,N,군산서흥중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,5000000,4500000,0,194916000,0,S130000553,797732000,P100000001,14,N,군산월명중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,4000000,500000,0,17046000,0,S130000554,225225000,P100000001,14,N,군산자양중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,15000000,1300000,0,61452000,0,S130000558,958119000,P100000001,14,N,군산중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,17000000,3500000,0,126274000,1000000,S130000559,1158548000,P100000001,14,N,군산진포중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,5000000,400000,0,12379000,0,S130000561,183469000,P100000001,14,N,나포중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,1500000,145000,0,1296000,0,S130000563,126475000,P100000001,14,N,선유도중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,5000000,2000000,0,18360000,15035000,S130000566,302548000,P100000001,14,N,옥구중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,3000000,240000,0,12303000,0,S130000567,157654000,P100000001,14,N,임피중학교,
