FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,전북특별자치도 전주시 덕진구,전북특별자치도교육청,전북특별자치도교육청,A000000001,16000000,N,0,복식부기,예산세출,535329000,238360000,166765000,796959000,1576106000,S000003520,104970000,5080605.0,A000000001,14,일반고등학교,N,전북대학교사범대학부설고등학교,,고,4.0
국립,4,전북특별자치도 익산시,전북특별자치도교육청,전북특별자치도교육청,A000000001,40000000,N,200000000,복식부기,예산세출,1607190000,827350000,351360000,2464326000,2243804000,S000003550,1001700000,12444059.8,A000000001,14,특수목적고등학교,N,전북기계공업고등학교,,,
공립,4,전북특별자치도 완주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,0,복식부기,예산세출,190410000,340914000,6450000,77029000,495519000,S130000300,5400000,8539862.6,P100000001,14,특성화고등학교,N,고산고등학교,,고,4.0
공립,4,전북특별자치도 고창군,전북특별자치도교육청,전북특별자치도교육청,P100000001,5000000,N,0,복식부기,예산세출,354793000,106186000,113540000,269297000,414352000,S130000301,6352000,3712046.8,P100000001,14,일반고등학교,N,고창고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,0,복식부기,예산세출,404468000,118582000,106450000,296710000,794640000,S130000305,11510000,2849523.8,P100000001,14,일반고등학교,N,군산고등학교,,고,4.0
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,0,복식부기,예산세출,539306000,1045265000,40457000,161899000,286966000,S130000306,3000000,6227224.6,P100000001,14,특수목적고등학교,N,군산기계공업고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,0,복식부기,예산세출,240458000,69708000,15190000,78004000,294525000,S130000307,9799000,3740442.1,P100000001,14,일반고등학교,N,한들고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,5000000,N,0,복식부기,예산세출,404038000,100800000,109120000,307210000,709678000,S130000308,18170000,2851751.7,P100000001,14,일반고등학교,N,군산동고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,9440000,N,0,복식부기,예산세출,342119000,65826000,304632000,74297000,303697000,S130000309,5505000,3509574.6,P100000001,14,일반고등학교,N,군산상일고등학교,,,
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,15000000,N,0,복식부기,예산세출,479584000,98315000,81188000,374603000,958611000,S130000310,32480000,2079287.5,P100000001,14,일반고등학교,N,군산여자고등학교,,고,4.0
공립,4,전북특별자치도 군산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,20000000,N,0,복식부기,예산세출,388728000,71194000,36490000,123796000,237143000,S130000311,13564000,2356918.0,P100000001,14,특성화고등학교,N,군산여자상업고등학교,,고,4.0
공립,4,전북특별자치도 김제시,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,172488000,65148000,28360000,100630000,150185000,S130000317,6660000,4326206.6,P100000001,14,일반고등학교,N,김제고등학교,,고,4.0
공립,4,전북특별자치도 김제시,전북특별자치도교육청,전북특별자치도교육청,P100000001,2000000,N,0,복식부기,예산세출,322024000,58920000,71305000,217491000,405221000,S130000322,5800000,3437336.5,P100000001,14,일반고등학교,N,김제여자고등학교,,,
공립,4,전북특별자치도 김제시,전북특별자치도교육청,전북특별자치도교육청,P100000001,10000000,N,0,복식부기,예산세출,504002000,232805000,354255000,385866000,187422000,S130000323,38700000,6614092.7,P100000001,14,특수목적고등학교,N,김제농생명마이스터고등학교,,,
공립,4,전북특별자치도 남원시,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,0,복식부기,예산세출,327142000,93986000,32700000,97235000,469764000,S130000325,8700000,3001532.0,P100000001,14,일반고등학교,N,남원고등학교,,,
공립,4,전북특별자치도 남원시,전북특별자치도교육청,전북특별자치도교육청,P100000001,12002000,N,0,복식부기,예산세출,253349000,33678000,74178000,135207000,168427000,S130000326,6140000,3432065.3,P100000001,14,특성화고등학교,N,남원용성고등학교,,고,4.0
공립,4,전북특별자치도 남원시,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,264680000,119613000,37310000,178700000,457899000,S130000329,6600000,2893483.7,P100000001,14,일반고등학교,N,남원여자고등학교,,고,4.0
공립,4,전북특별자치도 순창군,전북특별자치도교육청,전북특별자치도교육청,P100000001,6252000,N,0,복식부기,예산세출,161372000,8704000,13200000,50330000,109812000,S130000336,0,13986800.0,P100000001,14,일반고등학교,N,동계고등학교,,,
공립,4,전북특별자치도 진안군,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,0,복식부기,예산세출,89631000,58354000,5400000,61105000,52387000,S130000338,4650000,4733224.1,P100000001,14,일반고등학교,N,마령고등학교,,,
공립,4,전북특별자치도 무주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,290969000,36070000,66230000,113054000,461385000,S130000342,8765000,3755665.4,P100000001,14,일반고등학교,N,무주고등학교,,,
공립,4,전북특별자치도 무주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,3205000,N,0,복식부기,예산세출,89681000,32210000,14930000,35751000,35643000,S130000343,3220000,17886666.7,P100000001,14,일반고등학교,N,무풍고등학교,,고,4.0
공립,4,전북특별자치도 부안군,전북특별자치도교육청,전북특별자치도교육청,P100000001,18443000,N,0,복식부기,예산세출,333889000,44274000,56300000,171806000,362913000,S130000348,4300000,3189469.5,P100000001,14,일반고등학교,N,부안고등학교,,,
공립,4,전북특별자치도 부안군,전북특별자치도교육청,전북특별자치도교육청,P100000001,2500000,N,0,복식부기,예산세출,150941000,36595000,28392000,80900000,109270000,S130000349,7210000,6816524.6,P100000001,14,특성화고등학교,N,전북베이커리고등학교,,고,4.0
공립,4,전북특별자치도 부안군,전북특별자치도교육청,전북특별자치도교육청,P100000001,13000000,N,0,복식부기,예산세출,228717000,72400000,15540000,111056000,285980000,S130000351,2800000,5065923.6,P100000001,14,일반고등학교,N,서림고등학교,,,
공립,4,전북특별자치도 장수군,전북특별자치도교육청,전북특별자치도교육청,P100000001,2235000,N,0,복식부기,예산세출,127661000,21730000,35968000,78400000,29834000,S130000352,6840000,9763483.9,P100000001,14,일반고등학교,N,산서고등학교,,,
공립,4,전북특별자치도 완주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,39488000,N,0,복식부기,예산세출,400155000,151540000,30976000,200019000,270692000,S130000353,11133000,5232241.7,P100000001,14,특성화고등학교,N,수소에너지고등학교,,고,4.0
공립,4,전북특별자치도 무주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,125266000,76970000,11076000,44652000,111923000,S130000357,900000,6621196.4,P100000001,14,일반고등학교,N,설천고등학교,,,
공립,4,전북특별자치도 전주시 덕진구,전북특별자치도교육청,전북특별자치도교육청,P100000001,10000000,N,0,복식부기,예산세출,484015000,125590000,110490000,608572000,1028752000,S130000361,16605000,2851703.3,P100000001,14,일반고등학교,N,전주솔내고등학교,,,
공립,4,전북특별자치도 순창군,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,312036000,43770000,22130000,129990000,315879000,S130000363,4780000,3186865.4,P100000001,14,일반고등학교,N,순창제일고등학교,,,
공립,4,전북특별자치도 무주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,10000000,N,0,복식부기,예산세출,196311000,17977000,13500000,50790000,40758000,S130000365,30130000,3072359.0,P100000001,14,일반고등학교,N,안성고등학교,,,
공립,4,전북특별자치도 진안군,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,133147000,52348000,7585000,67585000,96887000,S130000366,4980000,15762260.9,P100000001,14,일반고등학교,N,안천고등학교,,고,4.0
공립,4,전북특별자치도 익산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,1500000,N,0,복식부기,예산세출,96223000,31412000,11040000,73152000,23496000,S130000367,4250000,18544076.9,P100000001,14,일반고등학교,N,여산고등학교,,고,4.0
공립,4,전북특별자치도 임실군,전북특별자치도교육청,전북특별자치도교육청,P100000001,1000000,N,0,복식부기,예산세출,113492000,21142000,50140000,50570000,32118000,S130000372,10400000,18590800.0,P100000001,14,특성화고등학교,N,전북펫고등학교,,고,4.0
공립,4,전북특별자치도 부안군,전북특별자치도교육청,전북특별자치도교육청,P100000001,14061000,N,0,복식부기,예산세출,94648000,17464000,19336000,27753000,16409000,S130000386,11940000,50402750.0,P100000001,14,일반고등학교,N,위도고등학교,,고,4.0
공립,4,전북특별자치도 익산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,5000000,N,0,복식부기,예산세출,488715000,111330000,526780000,334160000,1134764000,S130000388,13668000,3268021.3,P100000001,14,일반고등학교,N,이리고등학교,,,
공립,4,전북특별자치도 익산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,10000000,N,0,복식부기,예산세출,463944000,256097000,90432000,269110000,511354000,S130000389,11790000,3332080.6,P100000001,14,특성화고등학교,N,이리공업고등학교,,고,4.0
공립,4,전북특별자치도 익산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,2000000,N,0,복식부기,예산세출,463595000,106781000,198720000,257865000,894044000,S130000392,10850000,3212383.7,P100000001,14,일반고등학교,N,이리여자고등학교,,,
공립,4,전북특별자치도 남원시,전북특별자치도교육청,전북특별자치도교육청,P100000001,1000000,N,0,복식부기,예산세출,106227000,33660000,35262000,38553000,22814000,S130000398,9250000,4935320.0,P100000001,14,일반고등학교,N,인월고등학교,,고,4.0
공립,4,전북특별자치도 임실군,전북특별자치도교육청,전북특별자치도교육청,P100000001,1000000,N,0,복식부기,예산세출,159192000,77589000,15280000,87463000,346774000,S130000399,5500000,3646305.3,P100000001,14,일반고등학교,N,임실고등학교,,고,4.0
공립,4,전북특별자치도 임실군,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,149734000,29630000,113940000,76695000,245066000,S130000400,29650000,6025373.8,P100000001,14,특성화고등학교,N,한국치즈과학고등학교,,,
공립,4,전북특별자치도 장수군,전북특별자치도교육청,전북특별자치도교육청,P100000001,2000000,N,0,복식부기,예산세출,164202000,53085000,18895000,80213000,330753000,S130000401,3170000,5528118.6,P100000001,14,특성화고등학교,N,전북유니텍고등학교,,,
공립,4,전북특별자치도 장수군,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,220401000,34184000,7450000,131084000,316699000,S130000402,1750000,3745094.7,P100000001,14,일반고등학교,N,장수고등학교,,고,4.0
공립,4,전북특별자치도 전주시 덕진구,전북특별자치도교육청,전북특별자치도교육청,P100000001,15000000,N,0,복식부기,예산세출,496519000,167932000,211475000,500422000,1014678000,S130000403,20872000,2878882.6,P100000001,14,일반고등학교,N,전라고등학교,,,
공립,4,전북특별자치도 익산시,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,328736000,64470000,87525000,606015000,698841000,S130000408,5000000,11858192.1,P100000001,14,특수목적고등학교,N,전북과학고등학교,,고,4.0
공립,4,전북특별자치도 완주군,전북특별자치도교육청,전북특별자치도교육청,P100000001,5000000,N,0,복식부기,예산세출,910021000,37958000,595895000,47650000,1014904000,S130000411,11180000,13803200.0,P100000001,14,특수목적고등학교,N,전북체육고등학교,,,
