정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,20728000
,교직원보수,0
,기타 교직원 보수,15408000
,교직원 복지 및 역량강화,5320000
학생복지/교육격차 해소,학생복지/교육격차 해소,275666000
,급식 관리,240664000
,기숙사 관리,0
,보건관리,16260000
,교육격차 해소,8000000
,학생복지,10742000
기본적 교육활동,기본적 교육활동,166694000
,교과 활동,127797000
,창의적 체험활동,38897000
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,136173000
,방과후학교 운영,81600000
,직업교육,0
,국제교육,0
,독서활동,53403000
,교기육성,1000000
,기타 선택적 교육활동,170000
교육활동 지원,교육활동 지원,68464000
,교무업무 운영,47634000
,생활지도 운영,6140000
,연구학교 운영,0
,학습지원실 운영,14690000
,교육여건 개선,0
학교 일반운영,학교 일반운영,200630000
,학교기관운영,47367000
,시설 장비 유지,150623000
,학교운영 협력,2640000
학교시설 확충,학교시설 확충,2000000
,시설확충 및 개선,2000000
학교 재무활동,학교 재무활동,5000000
,반환금,0
,예비비,5000000
세출합계,세출합계,875355000
