SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,대구광역시 중구,,교육부,대구광역시교육청,A000000001,0,N,0,복식부기,결산세출,379888520,156855099,164529260,583964367,735700490,S000003491,88265340,3834914.7,A000000001,3,N,경북대학교사범대학부설중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,13399400,N,0,복식부기,결산세출,557092392,189390860,550075528,464677328,524185780,S030000366,60720710,5631365.2,D100000001,3,N,경상중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,결산세출,175638535,109899620,111866810,272074610,306439970,S030000368,31195300,4456260.4,D100000001,3,N,경혜여자중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,5566000,복식부기,결산세출,233230390,313589820,147178880,372816030,610481810,S030000374,46726370,2961625.5,D100000001,3,N,대곡중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,14390200,복식부기,결산세출,191881498,246616058,484290420,289044750,495849170,S030000376,42203160,4955829.4,D100000001,3,N,대구중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,결산세출,207500603,109264538,175404710,318490117,375102080,S030000378,42498040,4688015.6,D100000001,3,N,대명중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,3450000,복식부기,결산세출,219469540,268376290,248816700,467012630,606156200,S030000379,44030980,3537737.8,D100000001,3,N,대서중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,미지정,결산세출,218117160,192091300,143870780,370611200,647999140,S030000380,60382670,2625518.1,D100000001,3,N,도원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,5248000,N,0,복식부기,결산세출,230212720,688155800,165031403,453212206,1029517430,S030000384,49439180,3580350.7,D100000001,3,N,상원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,미지정,결산세출,132361774,206403357,15808865,310128087,336145030,S030000385,31984400,5062899.6,D100000001,3,N,상인중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,결산세출,182208220,245487920,167523470,291865650,501135830,S030000386,39279570,3130483.9,D100000001,3,N,성당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,미지정,결산세출,224935597,44478060,53999735,456518165,523825960,S030000387,51895170,3060164.1,D100000001,3,N,성산중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,57220520,미지정,결산세출,164318550,56545910,130587620,576578215,748543726,S030000388,47071970,2483774.8,D100000001,3,N,성서중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,40435000,복식부기,결산세출,197898759,352231630,159166240,423021160,723283506,S030000389,51824870,2920331.6,D100000001,3,N,성지중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,7082220,N,0,미지정,결산세출,181194738,206989575,44181910,242425302,286319570,S030000391,31061530,6019607.5,D100000001,3,N,신당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,3486000,N,7920000,미지정,결산세출,155618880,366786990,176295235,323885270,480310130,S030000394,38137040,4085367.2,D100000001,3,N,와룡중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,15994000,미지정,결산세출,200743186,309914704,200497330,389178070,633425760,S030000395,39328250,3433937.2,D100000001,3,N,용산중학교,
