SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,대구광역시 중구,,대구광역시동부교육지원청,대구광역시교육청,A000000001,N,미지정,결산세입,447476648,31387121,0,79632360,938663060,S000003491,1169426590,A000000001,3,N,경북대학교사범대학부설중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,11169047,31441131,0,497711670,22263000,S030000366,1874573500,D100000001,3,N,경상중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,5162120,8936671,0,32420200,800000,S030000368,808025220,D100000001,3,N,경혜여자중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,3148970,19632880,0,78439150,1900000,S030000374,1713707490,D100000001,3,N,대곡중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,6919563,17040900,0,483523910,34506000,S030000376,1248170810,D100000001,3,N,대구중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,3180916,16313770,0,37362450,1800000,S030000378,1264148650,D100000001,3,N,대명중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,7920842,40579617,0,79658310,4000000,S030000379,1464725650,D100000001,3,N,대서중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,7851284,20540264,0,80211640,1000000,S030000380,1844433330,D100000001,3,N,도원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,4508269,42315740,0,77579880,6000000,S030000384,1778399530,D100000001,3,N,상원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,5126198,29672522,0,42665640,2659400,S030000385,1053219530,D100000001,3,N,상인중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,3059557,56401491,0,61438840,1400000,S030000386,1722155130,D100000001,3,N,성당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,6803283,20134740,0,57703110,1000000,S030000387,1539476150,D100000001,3,N,성산중학교,
