SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,대구광역시 중구,,교육부,대구광역시교육청,A000000001,0,N,0,복식부기,예산세출,416392000,151456000,148720000,495002000,718830000,S000003491,97880000,3687781.8,A000000001,3,N,경북대학교사범대학부설중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,5000000,N,0,복식부기,예산세출,518468000,85475000,340500000,287140000,131591000,S030000366,27674000,3331379.5,D100000001,3,N,경상중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,158316000,71665000,31930000,90544000,88639000,S030000368,24580000,2060504.4,D100000001,3,N,경혜여자중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,5600000,복식부기,예산세출,172713000,68588000,62634000,159377000,166917000,S030000374,44358000,1164703.8,D100000001,3,N,대곡중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,20000000,복식부기,예산세출,160321000,46368000,476402000,104165000,114843000,S030000376,41133000,2705707.9,D100000001,3,N,대구중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,163077000,42782000,72060000,102524000,87947000,S030000378,26423000,1888599.2,D100000001,3,N,대명중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,0,복식부기,예산세출,193908000,68308000,106590000,143978000,186397000,S030000379,42312000,1414272.4,D100000001,3,N,대서중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,10000000,N,6200000,복식부기,예산세출,186398000,49733000,152532000,148885000,128928000,S030000380,60232000,1194385.9,D100000001,3,N,도원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,3000000,N,0,복식부기,예산세출,209573000,80738000,82160000,190659000,124429000,S030000384,49931000,1011598.4,D100000001,3,N,상원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,500000,N,0,복식부기,예산세출,121782000,117504000,12900000,75342000,93655000,S030000385,27701000,2202862.7,D100000001,3,N,상인중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,4000000,N,0,복식부기,예산세출,164941000,50080000,41568000,132027000,100481000,S030000386,41566000,1172506.6,D100000001,3,N,성당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,2000000,N,1000000,복식부기,예산세출,215909000,31603000,36590000,118557000,109703000,S030000387,37338000,1247629.8,D100000001,3,N,성산중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,6058000,N,0,복식부기,예산세출,163738000,58558000,49966000,249153000,128698000,S030000388,42587000,974557.9,D100000001,3,N,성서중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,2000000,N,7000000,복식부기,예산세출,195027000,53830000,44300000,143934000,121516000,S030000389,44468000,917653.7,D100000001,3,N,성지중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,0,복식부기,예산세출,189363000,83718000,17560000,80980000,72673000,S030000391,28785000,2855897.6,D100000001,3,N,신당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,7800000,복식부기,예산세출,170894000,67258000,32630000,74394000,98565000,S030000394,33777000,1279784.2,D100000001,3,N,와룡중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,0,복식부기,예산세출,199420000,65379000,101010000,117878000,105888000,S030000395,38950000,1208301.3,D100000001,3,N,용산중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,3000000,N,6500000,복식부기,예산세출,219007000,73087000,51930000,103023000,133899000,S030000398,32776000,1406821.7,D100000001,3,N,월배중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,0,복식부기,예산세출,186226000,44949000,30830000,104753000,82450000,S030000399,43388000,1656362.4,D100000001,3,N,이곡중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,215442000,81589000,26520000,100016000,97118000,S030000402,30221000,1501106.3,D100000001,3,N,학산중학교,
,공립,3,대구광역시 달성군,,대구광역시달성교육지원청,대구광역시교육청,D100000143,0,N,0,복식부기,예산세출,142151000,65168000,18970000,204800000,97301000,S030000555,43590000,1235378.0,D100000001,3,N,경서중학교,
중,공립,3,대구광역시 달성군,3.0,대구광역시달성교육지원청,대구광역시교육청,D100000143,1000000,N,0,복식부기,예산세출,152121000,103218000,17700000,81890000,120187000,S030000556,27002000,1153940.4,D100000001,3,N,구지중학교,
