FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,경상북도 안동시,경상북도안동교육지원청,경상북도교육청,A000000001,0,N,0,복식부기,예산세출,310549000,196139000,209920000,160733000,608132000,S000003596,39675000,4024137.2,A000000001,16,N,대구교육대학교안동부설초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,310961000,77227000,117610000,155376000,422441000,S150001030,30730000,2672290.2,R100000001,16,N,경산동부초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,289303000,67484000,172594000,211893000,184721000,S150001031,42828000,1745627.0,R100000001,16,N,경산서부초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,206824000,58909000,83800000,116386000,168878000,S150001033,18420000,2571720.5,R100000001,16,N,경산중앙초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,232495000,58996000,107190000,125990000,126392000,S150001034,19399000,2681848.0,R100000001,16,N,경산초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,156922000,34184000,55274000,36420000,36367000,S150001035,11210000,6353403.8,R100000001,16,N,계당초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,212279000,77631000,108620000,133726000,168728000,S150001038,23020000,2056829.5,R100000001,16,N,금락초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,20000000,복식부기,예산세출,150395000,40741000,72040000,63777000,143908000,S150001039,11524000,5520714.3,R100000001,16,N,남산초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,174965000,33889000,94290000,74430000,42692000,S150001041,14720000,7767607.1,R100000001,16,N,남성초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,205719000,44115000,25780000,45153000,92137000,S150001042,16170000,4613698.9,R100000001,16,N,남천초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,171795000,34453000,30210000,51240000,43608000,S150001043,11430000,7970604.7,R100000001,16,N,다문초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,119906000,32974000,56500000,65568000,120802000,S150001044,15845000,8757340.4,R100000001,16,N,대동초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,219306000,59706000,57287000,88586000,85719000,S150001045,20531000,3161517.9,R100000001,16,N,부림초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,448830000,130702000,511556000,255476000,1646573000,S150001050,79850000,2387713.3,R100000001,16,N,경산압량초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,166902000,54682000,20720000,75185000,36992000,S150001051,9620000,6277603.4,R100000001,16,N,와촌초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,119276000,48032000,31974000,81660000,117396000,S150001053,19376000,6961900.0,R100000001,16,N,용성초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,185364000,42368000,32148000,71350000,172851000,S150001056,12920000,4535096.5,R100000001,16,N,임당초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,154303000,47646000,23459000,72790000,145228000,S150001057,13110000,7363483.9,R100000001,16,N,자인초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,242584000,127256000,165254000,133050000,150518000,S150001058,27530000,2000453.9,R100000001,16,N,장산초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,338352000,100428000,434400000,315270000,755667000,S150001059,47478000,2063829.0,R100000001,16,N,정평초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,225849000,81468000,166079000,165243000,162481000,S150001060,40300000,1809505.4,R100000001,16,N,진량초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,158122000,36918000,36020000,66390000,72949000,S150001061,15278000,5008792.2,R100000001,16,N,진성초등학교,초,2.0,
