파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
경상북도교육청_고등_예산_세출_2024.csv,312139563000.0,139571534000.0,40154618000.0,21032750000.0,19327973000.0,67474223000.0,4443539000.0,149015000.0,1914770030.3000002,고등,183
경상북도교육청_고등_예산_세출_2022.csv,305887053000.0,120291627000.0,36256000000.0,21183111000.0,19066595000.0,61217501000.0,6347977000.0,272238000.0,1869682413.9,고등,183
경상북도교육청_고등_예산_세출_2023.csv,306525709000.0,130847770000.0,39475447000.0,19139090000.0,19106645000.0,62031221000.0,2212095000.0,145341000.0,1869602187.9999998,고등,183
경상북도교육청_초등_예산_세출_2024.csv,19110704000.0,67925388000.0,54436459000.0,43737950000.0,28594237000.0,96980566000.0,1118108000.0,236747000.0,4106445028.7,초등,490
경상북도교육청_초등_예산_세출_2022.csv,17960740000.0,64524316000.0,48625648000.0,53020860000.0,26821540000.0,86726507000.0,2801341000.0,48245000.0,3443640132.5,초등,496
경상북도교육청_초등_예산_세출_2023.csv,18853420000.0,72840634000.0,51667559000.0,55869232000.0,28123367000.0,90600972000.0,3097092000.0,73452000.0,3858935006.9,초등,494
경상북도교육청_중등_예산_세출_2023.csv,158520869000.0,45972190000.0,33171247000.0,8255896000.0,16076608000.0,45817097000.0,9643558000.0,265497000.0,2794477521.1000004,중등,262
경상북도교육청_중등_예산_세출_2022.csv,156420064000.0,41306323000.0,31307605000.0,8971358000.0,15601875000.0,45162651000.0,8385416000.0,268725000.0,2634595780.3,중등,262
경상북도교육청_중등_예산_세출_2024.csv,159796198000.0,49102339000.0,34336570000.0,10681560000.0,16505217000.0,46282129000.0,1547673000.0,95782000.0,2876287533.8999996,중등,262
고등_평균,308184108333.3333,130236977000.0,38628688333.333336,20451650333.333332,19167071000.0,63574315000.0,4334537000.0,188864666.66666666,1884684877.4,고등,549
초등_평균,18639433432.432434,68426198683.78378,51564838151.35135,50898204505.4054,27842975181.08108,91414665527.02702,2342771286.4864864,119068133.78378378,3801700988.642973,초등,1480
중등_평균,158245710333.33334,45460284000.0,32938474000.0,9302938000.0,16061233333.333334,45753959000.0,6525549000.0,210001333.33333334,2768453611.766667,중등,786
전체_평균,114089010755.59503,74068439662.16696,43841119333.21492,33346148479.21847,22861262752.04263,73235742695.91475,3899127471.0479574,158070546.3587922,3139330017.6670694,전체,2815
