파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경상북도교육청_고등_결산_세입_2024.csv,5040744635.551912,159155118.09836066,498726881.8196721,0.0,42046528.96174864,580181116.431694,고등
경상북도교육청_중등_결산_세입_2024.csv,1945082254.2519083,33488797.59923664,72785464.47328244,0.0,12185199.16793893,83044822.86259542,중등
경상북도교육청_중등_결산_세입_2023.csv,2037113998.129771,29148139.98091603,55819888.19847328,0.0,8413966.93129771,44189954.2519084,중등
경상북도교육청_고등_결산_세입_2022.csv,4642589525.513661,123975827.77595629,410548121.74863386,0.0,20404125.234972678,541452666.9180328,고등
경상북도교육청_고등_결산_세입_2023.csv,5281895837.721312,133875479.06557377,424518016.20765024,0.0,32363438.49726776,353482712.75956285,고등
경상북도교육청_중등_결산_세입_2022.csv,1875851074.240458,30699467.633587785,52540776.629770994,0.0,4703713.511450382,78964505.32824427,중등
경상북도교육청_초등_결산_세입_2024.csv,1449123319.4693878,20341437.10612245,72954187.27755103,0.0,13091412.855102042,38558707.114285715,초등
경상북도교육청_초등_결산_세입_2023.csv,1539743784.5897436,15840917.094017094,71503198.34615384,0.0,8092267.675213675,35572878.35897436,초등
경상북도교육청_초등_결산_세입_2022.csv,1447544441.7403433,15491246.91416309,67426131.69098713,0.0,4374809.384120172,53561735.427038625,초등
고등_평균,4988409999.595629,139002141.64663023,444597673.25865203,0.0,31604697.564663023,491705498.70309657,고등
중등_평균,1952682442.207379,31112135.07124682,60382043.100508906,0.0,8434293.203562342,68733094.1475827,중등
초등_평균,1478803848.599825,17224533.704767544,70627839.10489732,0.0,8519496.638145296,42564440.30009957,초등
