파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경상북도교육청_고등_예산_세입_2023.csv,450157259000,15141864000,107826184000,0,3314954000,3043057000,고등
경상북도교육청_고등_예산_세입_2022.csv,446167043000,14004717000,105419157000,0,2014760000,2916425000,고등
경상북도교육청_고등_예산_세입_2024.csv,468257328000,16301327000,113607666000,0,3596768000,2530126000,고등
경상북도교육청_중등_예산_세입_2024.csv,285147289000,4651783000,25660178000,0,1589272000,1298946000,중등
경상북도교육청_중등_예산_세입_2022.csv,276452983000,4873290000,24223836000,0,750592000,1123316000,중등
경상북도교육청_중등_예산_세입_2023.csv,285369584000,5140221000,24608654000,0,1304670000,1299833000,중등
경상북도교육청_초등_예산_세입_2023.csv,254220954000,4462558000,56167644000,0,2901280000,3373292000,초등
경상북도교육청_초등_예산_세입_2022.csv,236529300000,3864060000,55441817000,0,1497716000,3196304000,초등
경상북도교육청_초등_예산_세입_2024.csv,247280765000,4510904000,53970840000,0,3117820000,3259830000,초등
고등_합계,1364581630000,45447908000,326853007000,0,8926482000,8489608000,고등
중등_합계,846969856000,14665294000,74492668000,0,3644534000,3722095000,중등
초등_합계,738031019000,12837522000,165580301000,0,7516816000,9829426000,초등
2023_합계,989747797000,24744643000,188602482000,0,7520904000,7716182000,전체
2022_합계,959149326000,22742067000,185084810000,0,4263068000,7236045000,전체
2024_합계,1000685382000,25464014000,193238684000,0,8303860000,7088902000,전체
