파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경상북도교육청_고등_결산_세출_2023.csv,307720358554.0,209849996584.0,108157312844.0,76162927372.0,81469609780.0,74780301702.0,152106367044.0,22975336248.0,3792492554.6,고등
경상북도교육청_중등_결산_세출_2022.csv,155113195110.0,116954491316.0,43792632499.0,31250201590.0,62251432699.0,51221589703.0,51568327784.0,11466451428.0,4613846202.8,중등
경상북도교육청_중등_결산_세출_2023.csv,157154251509.0,118268024791.0,67774779530.0,27846756483.0,50549609396.0,57325886986.0,56247357071.0,12843308876.0,4785344295.8,중등
경상북도교육청_고등_결산_세출_2022.csv,305765617352.0,207885851839.0,68608499087.0,68238935508.0,88228524803.0,67300111839.0,160116458646.0,19387523682.0,3305408985.3000007,고등
경상북도교육청_중등_결산_세출_2024.csv,158909640313.0,125832240482.0,64790726016.0,30321345754.0,42118285674.0,57159009921.0,59335389293.0,9813112599.0,4966962130.900001,중등
경상북도교육청_고등_결산_세출_2024.csv,307017509070.0,229053968395.0,107211071447.0,74857540703.0,68857631005.0,80210075954.0,196113935566.0,16914307350.0,3806658356.8,고등
경상북도교육청_초등_결산_세출_2022.csv,18652758190.0,237705170347.0,107415118363.0,103183096506.0,102787432949.0,105835710713.0,32946481253.0,15019762763.0,7633095065.900001,초등
경상북도교육청_초등_결산_세출_2023.csv,19806613341.0,232030772640.0,133365904349.0,107596823190.0,93981016965.0,118132690621.0,41736244042.0,16379785393.0,8476473641.1,초등
경상북도교육청_초등_결산_세출_2024.csv,19581571128.0,244541180335.0,130694843213.0,127475268661.0,71532494401.0,120203699178.0,33921619385.0,16658306095.0,8971071147.8,초등
고등_합계,920503484976.0,646789816818.0,283976883378.0,219259403583.0,238555765588.0,222290489495.0,508336761256.0,59277167280.0,10904559896.7,고등
중등_합계,471177086932.0,361054756589.0,176358138045.0,89418303827.0,154919327769.0,165706486610.0,167151074148.0,34122872903.0,14366152629.5,중등
초등_합계,58040942659.0,714277123322.0,371475865925.0,338255188357.0,268300944315.0,344172100512.0,108604344680.0,48057854251.0,25080639854.8,초등
2023_합계,484681223404.0,560148794015.0,309297996723.0,211606507045.0,226000236141.0,250238879309.0,250089968157.0,52198430517.0,17054310491.5,전체
2022_합계,479531570652.0,562545513502.0,219816249949.0,202672233604.0,253267390451.0,224357412255.0,244631267683.0,45873737873.0,15552350254.0,전체
2024_합계,485508720511.0,599427389212.0,302696640676.0,232654155118.0,182508411080.0,257572785053.0,289370944244.0,43385726044.0,17744691635.5,전체
