SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,A000000001,500000,N,0,복식부기,예산세출,214477000,97655000,58345000,365097000,303682000,S000003501,56180000,6408982.5,A000000001,13,N,국립공주대학교사범대학부설중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,400000,N,0,복식부기,예산세출,284799000,66540000,139620000,213458000,429198000,S120000279,12750000,2266334.0,N100000001,13,N,공주여자중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,0,N,0,복식부기,예산세출,343197000,27916000,424598000,138900000,332766000,S120000281,10540000,3872475.8,N100000001,13,N,공주중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,1200000,N,0,복식부기,예산세출,113511000,26450000,26600000,110680000,127659000,S120000282,2900000,7865384.6,N100000001,13,N,반포중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,300000,N,0,복식부기,예산세출,214655000,57438000,73021000,168415000,323294000,S120000283,8258000,2516014.9,N100000001,13,N,봉황중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,270000,N,0,복식부기,예산세출,106519000,63039000,28880000,51168000,117675000,S120000284,7502000,11365242.4,N100000001,13,N,사곡중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,4500000,N,0,복식부기,예산세출,127975000,22730000,75937000,85310000,158735000,S120000286,5350000,5932555.6,N100000001,13,N,우성중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,600000,N,0,복식부기,예산세출,153040000,54095000,16900000,83660000,134407000,S120000287,7400000,3948263.2,N100000001,13,N,유구중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,1000000,N,0,복식부기,예산세출,111277000,27702000,30560000,63000000,92552000,S120000288,3400000,14976863.6,N100000001,13,N,이인중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,3000000,N,0,복식부기,예산세출,94345000,32198000,27702000,105740000,121101000,S120000290,3970000,8623466.7,N100000001,13,N,정안중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,143000,N,0,복식부기,예산세출,88935000,32775000,34900000,51200000,53977000,S120000291,6330000,12193636.4,N100000001,13,N,탄천중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,1900000,N,0,복식부기,예산세출,220172000,56174000,77534000,142401000,339795000,S120000367,12350000,2952520.8,N100000001,13,N,금산동중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,1000000,N,0,복식부기,예산세출,218957000,40740000,33715000,185160000,325308000,S120000368,9720000,2972992.7,N100000001,13,N,금산여자중학교,
중,공립,3,충청남도 금산군,3.0,충청남도금산교육지원청,충청남도교육청,N100000054,2409000,N,0,복식부기,예산세출,179226000,44418000,73910000,148599000,297370000,S120000369,6440000,2776280.4,N100000001,13,N,금산중학교,
중,공립,3,충청남도 금산군,3.0,충청남도금산교육지원청,충청남도교육청,N100000054,2891000,N,0,복식부기,예산세출,118307000,37930000,18700000,45879000,71820000,S120000371,8250000,14465571.4,N100000001,13,N,복수중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,500000,N,0,복식부기,예산세출,112549000,35367000,12430000,35360000,127209000,S120000372,2854000,9596147.1,N100000001,13,N,부리중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,1000000,N,0,복식부기,예산세출,123260000,30970000,26395000,66330000,105609000,S120000373,7800000,7855739.1,N100000001,13,N,제원중학교,
중,공립,3,충청남도 금산군,3.0,충청남도금산교육지원청,충청남도교육청,N100000054,3000000,N,0,복식부기,예산세출,147070000,23340000,16100000,84180000,91983000,S120000374,6462000,10057702.7,N100000001,13,N,진산중학교,
중,공립,3,충청남도 금산군,3.0,충청남도금산교육지원청,충청남도교육청,N100000054,1000000,N,0,복식부기,예산세출,181282000,49220000,19200000,113050000,182700000,S120000375,10350000,4971446.4,N100000001,13,N,추부중학교,
중,공립,3,충청남도 논산시,3.0,충청남도논산계룡교육지원청,충청남도교육청,N100000058,1000000,N,0,복식부기,예산세출,119596000,35480000,14350000,55905000,46914000,S120000420,5050000,19878214.3,N100000001,13,N,가야곡중학교,
