SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,충청남도 공주시,3.0,교육부,충청남도교육청,A000000001,N,복식부기,결산세입,80096480,3928010,0,22780860,175831000,S000003501,653223000,A000000001,13,N,국립공주대학교사범대학부설중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,539700,14969540,0,107078600,1230000,S120000279,1690739640,N100000001,13,N,공주여자중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,12084400,5967510,0,305871900,3355580,S120000281,1978186000,N100000001,13,N,공주중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,6250130,1860720,0,10344810,0,S120000282,674407000,N100000001,13,N,반포중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,21590790,6432610,0,68228030,600000,S120000283,1332712680,N100000001,13,N,봉황중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,830580,1117800,0,11440200,0,S120000284,585682500,N100000001,13,N,사곡중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,13328910,4035580,0,35782150,0,S120000286,819170000,N100000001,13,N,우성중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,3937840,2696290,0,31039940,0,S120000287,616892000,N100000001,13,N,유구중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,2032030,1242520,0,9554500,40000,S120000288,613681000,N100000001,13,N,이인중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,4695350,950230,0,12405400,0,S120000290,540041780,N100000001,13,N,정안중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,789300,1400190,0,12429960,200000,S120000291,516057500,N100000001,13,N,탄천중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,결산세입,15748320,3897900,0,88426700,1900000,S120000367,1480128000,N100000001,13,N,금산동중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,결산세입,8304780,3086570,0,43209250,822800,S120000368,950681000,N100000001,13,N,금산여자중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,N,미지정,결산세입,5054270,1600430,0,33643440,100000,S120000369,963156000,N100000001,13,N,금산중학교,
중,공립,3,충청남도 금산군,3.0,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,결산세입,3056240,946160,0,11626840,0,S120000371,755651200,N100000001,13,N,복수중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,결산세입,1083970,701980,0,13254720,0,S120000372,464860000,N100000001,13,N,부리중학교,
,공립,3,충청남도 금산군,,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,결산세입,1041970,1026530,0,15372700,0,S120000373,601373000,N100000001,13,N,제원중학교,
중,공립,3,충청남도 금산군,3.0,충청남도금산교육지원청,충청남도교육청,N100000054,N,미지정,결산세입,7026600,1298070,0,16402940,0,S120000374,1415821300,N100000001,13,N,진산중학교,
중,공립,3,충청남도 금산군,3.0,충청남도금산교육지원청,충청남도교육청,N100000054,N,미지정,결산세입,7680810,2748450,0,35121470,3200000,S120000375,918415000,N100000001,13,N,추부중학교,
,공립,3,충청남도 논산시,,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,미지정,결산세입,1507730,1691250,0,10435600,20000,S120000420,433417000,N100000001,13,N,가야곡중학교,
,공립,3,충청남도 논산시,,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,미지정,결산세입,10969270,3196160,0,77631480,10600000,S120000421,980771000,N100000001,13,N,강경여자중학교,
