SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,A000000001,N,미지정,결산세입,79308120,5903330,0,79006340,290693000,S000003501,658900000,A000000001,13,N,국립공주대학교사범대학부설중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,4272150,10461380,0,214073200,6025000,S120000279,1529099000,N100000001,13,N,공주여자중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,8509130,11033440,0,410276740,15125440,S120000281,1707298000,N100000001,13,N,공주중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,4713770,4010100,0,22869130,0,S120000282,488926800,N100000001,13,N,반포중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,4352670,14345680,0,120058610,800000,S120000283,1132290000,N100000001,13,N,봉황중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,332260,2774930,0,12346520,100000,S120000284,471898000,N100000001,13,N,사곡중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,8692480,5453970,0,34617840,200000,S120000286,938540000,N100000001,13,N,우성중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,3297800,8995510,0,30892130,0,S120000287,801092000,N100000001,13,N,유구중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,5179380,1803980,0,8925250,0,S120000288,446540000,N100000001,13,N,이인중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,N,미지정,결산세입,5135890,3700790,0,15079910,0,S120000290,482198490,N100000001,13,N,정안중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,결산세입,1180820,2994490,0,12991800,6000000,S120000291,386552000,N100000001,13,N,탄천중학교,
