FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,충청남도 공주시,교육부,충청남도교육청,A000000001,N,복식부기,예산세입,84770000,6710000,0,339446000,284441000,S000003499,1068027000,A000000001,13,N,공주교육대학교부설초등학교,초,2.0,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,1500000,1800000,0,19004000,15436000,S120000293,296574000,N100000001,13,N,경천초등학교,초,2.0,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,6000000,2500000,0,35018000,0,S120000294,274668000,N100000001,13,N,계룡초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,3000000,4580000,0,32780000,0,S120000295,430785000,N100000001,13,N,공주교동초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,9000000,560000,0,39547000,0,S120000296,294892000,N100000001,13,N,공주금학초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,3000000,1300000,0,21418000,0,S120000297,502530000,N100000001,13,N,공주봉황초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,7000000,13800000,0,617726000,0,S120000298,1100705000,N100000001,13,N,공주신월초등학교,초,2.0,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,10000000,2250000,0,131050000,0,S120000299,538765000,N100000001,13,N,공주중동초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,3000000,1460000,0,18798000,0,S120000302,324824000,N100000001,13,N,구산초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,4175000,800000,0,23180000,0,S120000304,318071000,N100000001,13,N,귀산초등학교,초,2.0,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,2501000,800000,0,16033000,0,S120000312,319364000,N100000001,13,N,덕암초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,3000000,800000,0,0,0,S120000315,339975000,N100000001,13,N,마곡초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,2000000,1270000,0,20142000,12818000,S120000317,266375000,N100000001,13,N,반포초등학교,초,2.0,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,5000000,2120000,0,21358000,0,S120000323,411707000,N100000001,13,N,상서초등학교,초,2.0,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,1100000,1100000,0,19427000,0,S120000326,351891000,N100000001,13,N,석송초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,7000000,1500000,0,23660000,0,S120000330,387239000,N100000001,13,N,수촌초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,10000000,15180000,0,313214000,0,S120000331,808541000,N100000001,13,N,신관초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,3000000,360000,0,17991000,0,S120000332,247893000,N100000001,13,N,신풍초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,1000000,1940000,0,25196000,31486000,S120000338,320217000,N100000001,13,N,우성초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,2516000,4483000,0,85090000,0,S120000343,329694000,N100000001,13,N,유구초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,5000000,530000,0,25878000,0,S120000345,398640000,N100000001,13,N,의당초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,0,0,0,17477000,14500000,S120000348,326884000,N100000001,13,N,이인초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,2000000,1050000,0,24703000,15778000,S120000353,316322000,N100000001,13,N,정안초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,3000000,3000000,0,18734000,0,S120000360,408221000,N100000001,13,N,탄천초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,2000000,560000,0,22563000,0,S120000361,356688000,N100000001,13,N,태봉초등학교,초,2.0,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,5000000,3420000,0,17866000,0,S120000362,311417000,N100000001,13,N,학봉초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,1000000,800000,0,15052000,15071000,S120000364,295855000,N100000001,13,N,호계초등학교,,,
공립,2,충청남도 공주시,충청남도공주교육지원청,충청남도교육청,N100000049,N,복식부기,예산세입,2000000,950000,0,28483000,0,S120000366,258755000,N100000001,13,N,효포초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,8000000,1600000,0,21076000,0,S120000376,273654000,N100000001,13,N,군북초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,Y,복식부기,,0,0,0,0,0,S120000378,0,N100000001,13,Y,금성초등학교금계분교장,,,본교 통합공시
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,5000000,1900000,0,71342000,0,S120000382,509304000,N100000001,13,N,금산동초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,2000000,2300000,0,122732000,0,S120000383,786127000,N100000001,13,N,금산중앙초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,10000000,3900000,0,201327000,0,S120000385,963439000,N100000001,13,N,금산초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,3000000,1835000,0,25318000,0,S120000386,453944000,N100000001,13,N,금성초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,300000,1178000,0,17720000,0,S120000389,262832000,N100000001,13,N,남이초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,2363000,510000,0,17981000,0,S120000392,337769000,N100000001,13,N,남일초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,1054000,1200000,0,18991000,37851000,S120000395,280911000,N100000001,13,N,복수초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,4000000,2220000,0,29847000,37721000,S120000399,316382000,N100000001,13,N,부리초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,1000000,1350000,0,17933000,46484000,S120000402,297050000,N100000001,13,N,상곡초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,2000000,1100000,0,19111000,0,S120000405,288527000,N100000001,13,N,성대초등학교,초,2.0,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,2000000,1000000,0,17384000,0,S120000406,256498000,N100000001,13,N,신대초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,4000000,1400000,0,27446000,0,S120000408,377279000,N100000001,13,N,용문초등학교,,,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,3000000,2260000,0,24346000,0,S120000410,309751000,N100000001,13,N,제원초등학교,초,2.0,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,3000000,1560000,0,31571000,54548000,S120000414,346512000,N100000001,13,N,진산초등학교,초,2.0,
공립,2,충청남도 금산군,충청남도금산교육지원청,충청남도교육청,N100000054,N,복식부기,예산세입,2000000,2900000,0,52546000,42671000,S120000418,440778000,N100000001,13,N,추부초등학교,,,
공립,2,충청남도 논산시,충청남도논산계룡교육지원청,충청남도교육청,N100000058,N,복식부기,예산세입,4000000,1100000,0,26895000,11496000,S120000440,369547000,N100000001,13,N,가야곡초등학교,,,
