FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,강원특별자치도 춘천시,강원특별자치도춘천교육지원청,강원특별자치도교육청,A000000001,79014000,N,0,복식부기,예산세출,212248000,118450000,102182000,191064000,327765000,S000003568,48700000,2767751.3,A000000001,11,N,춘천교육대학교부설초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,127659000,10020000,35130000,65736000,102704000,S100000566,6100000,6679788.5,K100000001,11,N,강동초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,10000000,복식부기,예산세출,288878000,31250000,277184000,120385000,510377000,S100000567,7650000,2617067.2,K100000001,11,N,강릉초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,119270000,12850000,25450000,56662000,110235000,S100000568,3885000,4624676.1,K100000001,11,N,경포대초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,193686000,41952000,92687000,113753000,365007000,S100000569,7830000,1917447.1,K100000001,11,N,경포초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,500000,N,0,복식부기,예산세출,187011000,28840000,137670000,86439000,381422000,S100000573,9960000,2763594.7,K100000001,11,N,교동초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,600000,N,0,복식부기,예산세출,117913000,23385000,55145000,56696000,142080000,S100000574,3400000,3913911.8,K100000001,11,N,구정초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,500000,복식부기,예산세출,129623000,6500000,31610000,47827000,116232000,S100000575,3555000,5790465.5,K100000001,11,N,금광초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,Y,0,복식부기,,0,0,0,0,0,S100000576,0,,K100000001,11,Y,옥계초등학교금진분교장,초,2.0,본교 통합운용
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,140204000,13431000,20425000,40899000,160341000,S100000578,3600000,2668309.9,K100000001,11,N,남강초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,245979000,20016000,39270000,127187000,491358000,S100000579,5790000,2402067.2,K100000001,11,N,남산초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,180398000,14857000,115958000,87906000,344654000,S100000582,6785000,2779844.4,K100000001,11,N,노암초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,168011000,38458000,162521000,120182000,459329000,S100000586,5956000,2219667.4,K100000001,11,N,동명초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,5000000,복식부기,예산세출,220650000,79040000,152064000,191694000,606829000,S100000587,10765000,1981286.4,K100000001,11,N,명주초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,135272000,9658000,25490000,57221000,114648000,S100000588,6150000,4467166.7,K100000001,11,N,모산초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,116306000,9015000,23140000,57771000,128860000,S100000596,2400000,4687388.9,K100000001,11,N,사천초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,2880000,N,0,복식부기,예산세출,256048000,51830000,270326000,111166000,591873000,S100000605,14520000,2074509.6,K100000001,11,N,성덕초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,116224000,13470000,23758000,82770000,114316000,S100000607,2790000,5435815.4,K100000001,11,N,성산초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,115167000,18770000,22110000,42036000,119447000,S100000609,5420000,3262121.2,K100000001,11,N,송양초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,111149000,9750000,30475000,48104000,79161000,S100000611,2520000,7028975.0,K100000001,11,N,신영초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,0,복식부기,예산세출,121828000,12052000,25270000,49541000,109589000,S100000612,5380000,6605306.1,K100000001,11,N,신왕초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,N,14000000,복식부기,예산세출,148558000,27650000,26062000,94130000,261242000,S100000619,7200000,3466119.8,K100000001,11,N,연곡초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,100000,N,0,복식부기,예산세출,131820000,22292000,22982000,76218000,176540000,S100000621,6200000,2967020.4,K100000001,11,N,영동초등학교,초,2.0,
