SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,10000000,2000000,0,79993000,0,S100000551,889523000,K100000001,11,N,강릉해람중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,5000000,9126000,0,130105000,0,S100000553,1013857000,K100000001,11,N,강릉중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,2000000,0,59970000,0,S100000555,889123000,K100000001,11,N,하슬라중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,10000000,400000,0,54828000,0,S100000556,704080000,K100000001,11,N,경포중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,10000000,1000000,0,107566000,0,S100000557,929753000,K100000001,11,N,관동중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,2200000,0,44232000,0,S100000558,559883000,K100000001,11,N,동명중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,400000,0,16773000,0,S100000559,225884000,K100000001,11,N,사천중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,11210000,900000,0,21419000,0,S100000561,212348000,K100000001,11,N,옥계중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,2600000,300000,0,11880000,0,S100000562,164151000,K100000001,11,N,왕산중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,2730000,0,60834000,0,S100000563,704450000,K100000001,11,N,율곡중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,2800000,0,57731000,0,S100000565,572802000,K100000001,11,N,주문진중학교,
,공립,3,강원특별자치도 고성군,,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,11000000,870000,0,22418000,0,S100000714,241385000,K100000001,11,N,거진중학교,
중,공립,3,강원특별자치도 고성군,3.0,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,0,730000,0,37872000,0,S100000715,384594000,K100000001,11,N,고성중학교,
,공립,3,강원특별자치도 고성군,,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,0,270000,0,13813000,0,S100000716,160101000,K100000001,11,N,대진중학교,
중,공립,3,강원특별자치도 고성군,3.0,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,5000000,300000,0,0,0,S100000717,190370000,K100000001,11,N,동광중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,7000000,1000000,0,61282000,0,S100000770,498132000,K100000001,11,N,동해중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,10000000,2300000,0,51675000,0,S100000772,569815000,K100000001,11,N,하랑중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,0,1000000,0,29280000,0,S100000773,649379000,K100000001,11,N,묵호중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,0,0,0,75031000,0,S100000775,522505000,K100000001,11,N,예람중학교,
,공립,3,강원특별자치도 동해시,,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,20000000,2600000,0,54225000,0,S100000776,409067000,K100000001,11,N,북평중학교,
중,공립,3,강원특별자치도 삼척시,3.0,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,예산세입,0,150000,0,8178000,0,S100000829,166099000,K100000001,11,N,가곡중학교,
중,공립,3,강원특별자치도 삼척시,3.0,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,예산세입,2000000,550000,0,16996000,0,S100000830,186726000,K100000001,11,N,근덕중학교,
,공립,3,강원특별자치도 삼척시,,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,예산세입,6000000,530000,0,20514000,0,S100000831,263721000,K100000001,11,N,도계여자중학교,
