FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,강원특별자치도 춘천시,강원특별자치도교육청,강원특별자치도교육청,A000000001,5000000,N,0,복식부기,예산세출,640246000,154087000,381080000,394372000,815141000,S000003488,153000000,3390568.0,A000000001,11,일반고등학교,N,강원대학교사범대학부설고등학교,,고,4.0
공립,4,강원특별자치도 삼척시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,20000000,복식부기,예산세출,85396000,16240000,30537000,27980000,41740000,S100000350,3790000,45136600.0,K100000001,11,일반고등학교,N,가곡고등학교,,고,4.0
공립,4,강원특별자치도 화천군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,120565000,18630000,22881000,60347000,135308000,S100000351,7330000,9606868.4,K100000001,11,일반고등학교,N,간동고등학교,,고,4.0
공립,4,강원특별자치도 횡성군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,108746000,19094000,69530000,47230000,96068000,S100000352,2750000,7465608.7,K100000001,11,일반고등학교,N,갑천고등학교,,,
공립,4,강원특별자치도 강릉시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,371981000,46890000,425940000,259779000,755120000,S100000354,16500000,3629032.9,K100000001,11,일반고등학교,N,강릉고등학교,,고,4.0
공립,4,강원특별자치도 강릉시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,66124000,복식부기,예산세출,746265000,92320000,215796000,345127000,725591000,S100000355,25700000,5584188.9,K100000001,11,특성화고등학교,N,강릉중앙고등학교,,고,4.0
공립,4,강원특별자치도 강릉시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,444281000,42690000,135404000,245737000,699979000,S100000360,20300000,2335869.1,K100000001,11,일반고등학교,N,강릉여자고등학교,,고,4.0
공립,4,강원특별자치도 강릉시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,492411000,45104000,68969000,161608000,300333000,S100000362,18990000,5576487.2,K100000001,11,특성화고등학교,N,강릉정보공업고등학교,,,
공립,4,강원특별자치도 강릉시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,460449000,38795000,86641000,224668000,491708000,S100000363,15855000,2916185.8,K100000001,11,일반고등학교,N,강릉제일고등학교,,,
공립,4,강원특별자치도 원주시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,241134000,148007000,41714000,354758000,1033015000,S100000365,18300000,11132897.0,K100000001,11,특수목적고등학교,N,강원과학고등학교,,,
공립,4,강원특별자치도 강릉시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,300519000,55710000,318115000,690883000,670185000,S100000368,10630000,12949632.9,K100000001,11,특수목적고등학교,N,강원예술고등학교,,,
공립,4,강원특별자치도 춘천시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,547022000,35866000,985945000,62530000,1523878000,S100000370,17441000,14163758.9,K100000001,11,특수목적고등학교,N,강원체육고등학교,,,
공립,4,강원특별자치도 고성군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,3000000,복식부기,예산세출,278632000,19704000,36181000,54322000,123423000,S100000374,4700000,11817318.2,K100000001,11,특성화고등학교,N,거진고등학교,,고,4.0
공립,4,강원특별자치도 강릉시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,363852000,25944000,53683000,302665000,565082000,S100000375,21990000,2525030.3,K100000001,11,일반고등학교,N,경포고등학교,,고,4.0
공립,4,강원특별자치도 고성군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,20000000,복식부기,예산세출,218487000,31031000,56154000,128926000,677904000,S100000376,10600000,5366676.1,K100000001,11,일반고등학교,N,고성고등학교,,고,4.0
공립,4,강원특별자치도 정선군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,143945000,12592000,16960000,32529000,185816000,S100000379,7100000,6761728.8,K100000001,11,일반고등학교,N,고한고등학교,,,
공립,4,강원특별자치도 인제군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,43830000,복식부기,예산세출,164789000,29449000,19700000,50902000,241073000,S100000381,5670000,6856950.6,K100000001,11,일반고등학교,N,기린고등학교,,고,4.0
공립,4,강원특별자치도 철원군,강원특별자치도교육청,강원특별자치도교육청,K100000001,11000000,N,0,복식부기,예산세출,230643000,27025000,29459000,77998000,552816000,S100000382,12020000,5470703.5,K100000001,11,일반고등학교,N,김화고등학교,,고,4.0
공립,4,강원특별자치도 철원군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,337822000,39497000,80096000,119804000,214505000,S100000383,7260000,8152898.0,K100000001,11,특성화고등학교,N,김화공업고등학교,,,
공립,4,강원특별자치도 홍천군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,130882000,13915000,20820000,43810000,51370000,S100000386,4990000,15634529.4,K100000001,11,일반고등학교,N,내면고등학교,,,
공립,4,강원특별자치도 고성군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,110958000,21512000,32980000,51160000,85259000,S100000390,3830000,20379933.3,K100000001,11,일반고등학교,N,대진고등학교,,고,4.0
공립,4,강원특별자치도 평창군,강원특별자치도교육청,강원특별자치도교육청,K100000001,15900000,N,0,복식부기,예산세출,168857000,21771000,17151000,68398000,209380000,S100000391,7850000,5476419.4,K100000001,11,일반고등학교,N,대화고등학교,,,
공립,4,강원특별자치도 삼척시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,163815000,20810000,23056000,94450000,295662000,S100000393,13350000,5092858.3,K100000001,11,일반고등학교,N,도계고등학교,,고,4.0
공립,4,강원특별자치도 삼척시,강원특별자치도교육청,강원특별자치도교육청,K100000001,3486000,N,0,복식부기,예산세출,126584000,21677000,36110000,37706000,215703000,S100000394,5960000,23538210.5,K100000001,11,특성화고등학교,N,도계전산정보고등학교,,고,4.0
공립,4,강원특별자치도 고성군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,346527000,28709000,39780000,140688000,318279000,S100000398,11040000,6654308.3,K100000001,11,특성화고등학교,N,동광산업과학고등학교,,고,4.0
공립,4,강원특별자치도 동해시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,292629000,69557000,30294000,94785000,360899000,S100000402,13140000,6196431.7,K100000001,11,특성화고등학교,N,동해상업고등학교,,고,4.0
공립,4,강원특별자치도 횡성군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,136893000,16578000,36799000,42797000,102506000,S100000404,4680000,5866431.0,K100000001,11,일반고등학교,N,둔내고등학교,,,
공립,4,강원특별자치도 영월군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,120324000,12250000,31449000,60074000,91694000,S100000406,8010000,8521078.9,K100000001,11,일반고등학교,N,마차고등학교,,,
공립,4,강원특별자치도 동해시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,350306000,88169000,43400000,259542000,597489000,S100000407,13950000,2953834.1,K100000001,11,일반고등학교,N,묵호고등학교,,,
공립,4,강원특별자치도 춘천시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,529169000,75752000,43720000,353100000,720257000,S100000415,22760000,2292717.5,K100000001,11,일반고등학교,N,봉의고등학교,,고,4.0
공립,4,강원특별자치도 평창군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,158873000,43200000,30410000,52903000,86131000,S100000416,7334000,4073666.7,K100000001,11,일반고등학교,N,봉평고등학교,,고,4.0
공립,4,강원특별자치도 원주시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,231442000,31715000,33645000,68852000,542296000,S100000417,9400000,10920833.3,K100000001,11,특성화고등학교,N,원주금융회계고등학교,,,
공립,4,강원특별자치도 원주시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,562568000,116611000,74179000,452124000,687528000,S100000418,38990000,1895976.4,K100000001,11,일반고등학교,N,북원여자고등학교,,,
공립,4,강원특별자치도 동해시,강원특별자치도교육청,강원특별자치도교육청,K100000001,6000000,N,0,복식부기,예산세출,382822000,69395000,59092000,228909000,606328000,S100000419,18550000,2497442.6,K100000001,11,일반고등학교,N,북평고등학교,,,
공립,4,강원특별자치도 동해시,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,337132000,84628000,139900000,233959000,554032000,S100000421,15180000,3087852.9,K100000001,11,일반고등학교,N,북평여자고등학교,,고,4.0
공립,4,강원특별자치도 화천군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,179136000,32960000,20236000,80186000,189845000,S100000423,5860000,5239412.4,K100000001,11,일반고등학교,N,사내고등학교,,고,4.0
공립,4,강원특별자치도 정선군,강원특별자치도교육청,강원특별자치도교육청,K100000001,0,N,0,복식부기,예산세출,156367000,32200000,20960000,81322000,254862000,S100000424,6210000,4884256.6,K100000001,11,일반고등학교,N,사북고등학교,,고,4.0
