SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,1002000,N,0,복식부기,예산세출,309949000,192840000,40520000,189376000,845435000,S060000249,57198000,3202191.8,G100000001,6,N,대전가양중학교,
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,1502000,N,0,복식부기,예산세출,328546000,121415000,54658000,161776000,851696000,S060000250,52619000,2944217.2,G100000001,6,N,대전가오중학교,
중,공립,3,대전광역시 중구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,2000,N,0,복식부기,예산세출,269822000,91763000,24557000,79470000,376610000,S060000251,34816000,5846933.3,G100000001,6,N,대전대문중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,5000,N,0,복식부기,예산세출,305140000,104665000,35113000,143128000,424690000,S060000252,40408000,4481485.1,G100000001,6,N,대전대화중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,1249000,N,0,복식부기,예산세출,287712000,141650000,81430000,200169000,1097220000,S060000255,61100000,2514153.2,G100000001,6,N,대전매봉중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,1220000,N,0,복식부기,예산세출,312725000,94652000,38446000,87210000,409313000,S060000256,34548000,6190594.9,G100000001,6,N,대전문화여자중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,620000,N,0,복식부기,예산세출,315709000,150861000,29230000,159435000,686823000,S060000257,44550000,3709165.8,G100000001,6,N,대전법동중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,561000,N,0,복식부기,예산세출,367611000,190577000,58140000,232444000,1101603000,S060000258,69158000,2797914.1,G100000001,6,N,대전송촌중학교,
중,공립,3,대전광역시 중구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,4788000,N,0,복식부기,예산세출,332977000,144506000,48937000,161548000,588638000,S060000259,52324000,2535585.6,G100000001,6,N,대전여자중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,1060000,N,3000000,복식부기,예산세출,262793000,99068000,68684000,115321000,310462000,S060000260,38310000,8641326.9,G100000001,6,N,오정중학교,
