SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,24715000,4210000,0,142990000,0,S060000249,1412347000,G100000001,6,N,대전가양중학교,
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,13785000,3600000,0,139903000,0,S060000250,1259372000,G100000001,6,N,대전가오중학교,
중,공립,3,대전광역시 중구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,4174000,1440000,0,33144000,0,S060000251,673110000,G100000001,6,N,대전대문중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,10006000,4420000,0,73395000,0,S060000252,900735000,G100000001,6,N,대전대화중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,27326000,8700000,0,85230000,0,S060000255,1514388000,G100000001,6,N,대전매봉중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,19250000,23000000,0,75816000,0,S060000256,829197000,G100000001,6,N,대전문화여자중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,8721000,1700000,0,127216000,0,S060000257,1081937000,G100000001,6,N,대전법동중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,21230000,17550000,0,289110000,0,S060000258,1491085000,G100000001,6,N,대전송촌중학교,
중,공립,3,대전광역시 중구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,17000000,24000000,0,126111000,0,S060000259,1311018000,G100000001,6,N,대전여자중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,15455000,1740000,0,111725000,0,S060000260,691533000,G100000001,6,N,오정중학교,
중,공립,3,대전광역시 동구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,15300000,3400000,0,91413000,0,S060000261,942229000,G100000001,6,N,대전용운중학교,
중,공립,3,대전광역시 대덕구,3.0,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,13017000,3290000,0,159805000,0,S060000262,1122134000,G100000001,6,N,대전용전중학교,
,공립,3,대전광역시 대덕구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,8658000,6450000,0,64567000,0,S060000263,893832000,G100000001,6,N,중리중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,1930000,5600000,0,111000000,0,S060000266,1056785000,G100000001,6,N,대전중학교,
,공립,3,대전광역시 중구,,대전광역시동부교육지원청,대전광역시교육청,G100000108,N,복식부기,예산세입,13995000,5800000,0,112835000,0,S060000267,1129540000,G100000001,6,N,대전태평중학교,
