파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
세종특별자치시교육청_초등_예산_세입_2024.csv,49178507000.0,205914000.0,16933623000.0,0.0,356444000.0,539778000.0,초등,53
세종특별자치시교육청_초등_예산_세입_2023.csv,45620603000.0,150289000.0,17254197000.0,0.0,260238000.0,484883000.0,초등,53
세종특별자치시교육청_초등_예산_세입_2022.csv,36452166000.0,159037000.0,18677393000.0,0.0,167400000.0,559199000.0,초등,52
세종특별자치시교육청_중등_예산_세입_2022.csv,15823751000.0,20000000.0,2774483000.0,0.0,80102000.0,218000000.0,중등,27
세종특별자치시교육청_중등_예산_세입_2023.csv,16472753000.0,20000000.0,3259303000.0,0.0,130751000.0,231922000.0,중등,27
세종특별자치시교육청_중등_예산_세입_2024.csv,20203718000.0,20000000.0,4008338000.0,0.0,198497000.0,232517000.0,중등,27
세종특별자치시교육청_고등_예산_세입_2024.csv,32782539000.0,34620000.0,10796058000.0,0.0,271621000.0,292600000.0,고등,21
세종특별자치시교육청_고등_예산_세입_2023.csv,26547157000.0,26240000.0,8842282000.0,0.0,221733000.0,296348000.0,고등,21
세종특별자치시교육청_고등_예산_세입_2022.csv,23636132000.0,20400000.0,8752944000.0,0.0,174650000.0,316489000.0,고등,21
초등_평균,43796616848.101265,171827107.5949367,17615056303.79747,0.0,261955354.43037975,527755575.9493671,초등,158
중등_평균,17500074000.0,20000000.0,3347374666.6666665,0.0,136450000.0,227479666.66666666,중등,81
고등_평균,27655276000.0,27086666.666666668,9463761333.333334,0.0,222668000.0,301812333.3333333,고등,63
전체_평균,33376337231.78808,100911069.53642385,12087858304.635761,0.0,220097615.89403972,400084142.384106,전체,302
