SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,충청북도 청주시 상당구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,30268277,100405329,0,156025930,27350100,S110000141,8014910970,M100000001,12,특성화고등학교,N,대성여자상업고등학교,
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,198332649,68835838,0,414321420,49376646,S110000143,7671743340,M100000001,12,일반고등학교,N,충주대원고등학교,
,사립,4,충청북도 음성군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,34822324,2319600,0,260969920,133813900,S110000144,4765507510,M100000001,12,일반고등학교,N,매괴고등학교,
고,사립,4,충청북도 보은군,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,121445754,8849865,0,269634380,109105340,S110000151,3457118450,M100000001,12,일반고등학교,N,보은고등학교,
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,40993228,65877648,0,1200725003,50208700,S110000161,8876041230,M100000001,12,일반고등학교,N,세광고등학교,
,사립,4,충청북도 제천시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,31914336,69873789,0,222546500,72000000,S110000162,8777408480,M100000001,12,일반고등학교,N,세명고등학교,
고,사립,4,충청북도 청주시 청원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,95906411,71194374,0,561628020,325154625,S110000164,7013109580,M100000001,12,일반고등학교,N,청주신흥고등학교,
,사립,4,충청북도 청주시 흥덕구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,47558742,17332767,0,761103780,10500000,S110000167,6074166080,M100000001,12,특성화고등학교,N,양업고등학교,
,사립,4,충청북도 영동군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,15247210,29623513,0,86121870,1746773,S110000173,4231949500,M100000001,12,특성화고등학교,N,영동미래고등학교,
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,567792136,93083144,0,317567420,18148290,S110000181,7302037780,M100000001,12,일반고등학교,N,운호고등학교,
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,390128819,79792780,0,641604630,42110000,S110000187,7859972270,M100000001,12,일반고등학교,N,일신여자고등학교,
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,220299130,132198061,0,502812270,55166990,S110000198,5667426180,M100000001,12,일반고등학교,N,충주중산고등학교,
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,31963636,64376985,0,574476080,16320000,S110000211,8806976620,M100000001,12,일반고등학교,N,청석고등학교,
,사립,4,충청북도 청주시 청원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,75814458,50495728,0,538297040,38408150,S110000217,8202827860,M100000001,12,일반고등학교,N,청주대성고등학교,
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,189558187,127729177,0,88333660,14890000,S110000223,18735453590,M100000001,12,특성화고등학교,N,청주여자상업고등학교,
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,125388031,58827668,0,307794040,15000000,S110000235,8555235280,M100000001,12,일반고등학교,N,충북여자고등학교,
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,15574850,30966217,0,282593880,6347173,S110000241,4132948000,M100000001,12,일반고등학교,N,충원고등학교,
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,372601772,118611774,0,245284020,114881000,S110000246,8235952517,M100000001,12,특성화고등학교,N,충주상업고등학교,
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,30126550,18676000,0,370001400,117965000,S110000249,6816186350,M100000001,12,특성화고등학교,N,한림디자인고등학교,
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,59008003,44690240,0,85796080,4817887,S110000257,6253491310,M100000001,12,특성화고등학교,N,청주IT과학고등학교,
,사립,4,충청북도 증평군,,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,77290099,36059989,0,256289520,319336300,S110000258,5183879400,M100000001,12,일반고등학교,N,형석고등학교,
