SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,충청북도 청주시 상당구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,34400000,0,394350000,9000000,S110000141,6623537000,M100000001,12,특성화고등학교,N,대성여자상업고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,38500000,11040000,0,894526000,29537000,S110000143,6594364000,M100000001,12,일반고등학교,N,충주대원고등학교
,사립,4,충청북도 음성군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,3937000,0,454659000,113819000,S110000144,4310235000,M100000001,12,일반고등학교,N,매괴고등학교
고,사립,4,충청북도 보은군,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,48000000,4350000,0,248376000,84000000,S110000151,3035895000,M100000001,12,일반고등학교,N,보은고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,0,21944000,0,1468149000,15000000,S110000161,6304037000,M100000001,12,일반고등학교,N,세광고등학교
,사립,4,충청북도 제천시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,45000000,8156000,0,390260000,63000000,S110000162,5536564000,M100000001,12,일반고등학교,N,세명고등학교
고,사립,4,충청북도 청주시 청원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,1000000,12800000,0,695310000,285000000,S110000164,6106448000,M100000001,12,일반고등학교,N,청주신흥고등학교
,사립,4,충청북도 청주시 흥덕구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,25000000,2360000,0,487548000,0,S110000167,2184398000,M100000001,12,특성화고등학교,N,양업고등학교
,사립,4,충청북도 영동군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,15000000,3950000,0,182994000,500000,S110000173,3001531000,M100000001,12,특성화고등학교,N,영동미래고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,107000000,13700000,0,573040000,13000000,S110000181,6337760000,M100000001,12,일반고등학교,N,운호고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,24000000,6040000,0,549930000,10000000,S110000187,7046805000,M100000001,12,일반고등학교,N,일신여자고등학교
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,31500000,8402000,0,690916000,1500000,S110000198,4742652000,M100000001,12,일반고등학교,N,충주중산고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,9600000,0,722651000,9000000,S110000211,6241872000,M100000001,12,일반고등학교,N,청석고등학교
,사립,4,충청북도 청주시 청원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,45000000,15500000,0,807889000,9000000,S110000217,6239092000,M100000001,12,일반고등학교,N,청주대성고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,13375000,0,132360000,15000000,S110000223,5401259000,M100000001,12,특성화고등학교,N,청주여자상업고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,38000000,15000000,0,308050000,13000000,S110000235,5788014000,M100000001,12,일반고등학교,N,충북여자고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,58000000,1800000,0,338802000,5060000,S110000241,3253291000,M100000001,12,일반고등학교,N,충원고등학교
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,34000000,20000000,0,483631000,3172000,S110000246,6729785000,M100000001,12,특성화고등학교,N,충주상업고등학교
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,17110000,14700000,0,384568000,37150000,S110000249,6057769000,M100000001,12,특성화고등학교,N,한림디자인고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,45000000,16306000,0,153643000,2257000,S110000257,2827858000,M100000001,12,특성화고등학교,N,청주IT과학고등학교
,사립,4,충청북도 증평군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,2000,2671000,0,418830000,293000000,S110000258,3281200000,M100000001,12,일반고등학교,N,형석고등학교
