SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,10000000,N,319090000,복식부기,예산세출,397262000,376884000,252645000,388567000,1083037000,S110000141,4880614000,12574386.6,M100000001,12,특성화고등학교,N,대성여자상업고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,14631000,N,0,복식부기,예산세출,460776000,217045000,212040000,304370000,1409181000,S110000143,4248961000,11658750.4,M100000001,12,일반고등학교,N,충주대원고등학교
,사립,4,충청북도 음성군,,충청북도교육청,충청북도교육청,M100000001,0,N,0,복식부기,예산세출,289067000,223499000,80464000,250210000,1082321000,S110000144,2924931000,14698460.6,M100000001,12,일반고등학교,N,매괴고등학교
고,사립,4,충청북도 보은군,4.0,충청북도교육청,충청북도교육청,M100000001,15500000,N,12000000,복식부기,예산세출,287667000,111990000,47701000,179330000,750277000,S110000151,2298969000,15116057.1,M100000001,12,일반고등학교,N,보은고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,10000000,N,0,복식부기,예산세출,524560000,180453000,679860000,434397000,1797959000,S110000161,4698988000,11028102.0,M100000001,12,일반고등학교,N,세광고등학교
,사립,4,충청북도 제천시,,충청북도교육청,충청북도교육청,M100000001,5010000,N,0,복식부기,예산세출,387868000,230420000,171872000,413679000,978825000,S110000162,3902585000,11257410.4,M100000001,12,일반고등학교,N,세명고등학교
고,사립,4,충청북도 청주시 청원구,4.0,충청북도교육청,충청북도교육청,M100000001,18515000,N,3318718000,복식부기,예산세출,581994000,81310000,144063000,480548000,1705683000,S110000164,4908235000,14244697.1,M100000001,12,일반고등학교,N,청주신흥고등학교
,사립,4,충청북도 청주시 흥덕구,,충청북도교육청,충청북도교육청,M100000001,5000000,N,0,복식부기,예산세출,175557000,90724000,61302000,199390000,720037000,S110000167,1809496000,26392293.1,M100000001,12,특성화고등학교,N,양업고등학교
,사립,4,충청북도 영동군,,충청북도교육청,충청북도교육청,M100000001,10000000,N,1633384000,복식부기,예산세출,581209000,70090000,58458000,230415000,433119000,S110000173,2081808000,21976219.8,M100000001,12,특성화고등학교,N,영동미래고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,20000000,N,0,복식부기,예산세출,458351000,358747000,121210000,423790000,1662908000,S110000181,4880529000,10306287.4,M100000001,12,일반고등학교,N,운호고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,2000000,N,278401000,복식부기,예산세출,531720000,175855000,223530000,451645000,1640075000,S110000187,4944455000,9703154.1,M100000001,12,일반고등학교,N,일신여자고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,6501000,N,0,복식부기,예산세출,415788000,219359000,84572000,330487000,1211593000,S110000198,3419248000,12896934.2,M100000001,12,일반고등학교,N,충주중산고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,40000000,N,0,복식부기,예산세출,443794000,267703000,146294000,389153000,1854812000,S110000211,4485366000,9740896.6,M100000001,12,일반고등학교,N,청석고등학교
,사립,4,충청북도 청주시 청원구,,충청북도교육청,충청북도교육청,M100000001,10000000,N,802928000,복식부기,예산세출,442205000,260266000,226494000,365457000,1735230000,S110000217,4621124000,10850902.6,M100000001,12,일반고등학교,N,청주대성고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,8000000,N,0,복식부기,예산세출,622028000,216700000,100214000,330474000,680088000,S110000223,3845044000,12088641.7,M100000001,12,특성화고등학교,N,청주여자상업고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,10000000,N,0,복식부기,예산세출,472469000,216273000,47592000,436070000,1299270000,S110000235,4630654000,9346028.9,M100000001,12,일반고등학교,N,충북여자고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,1500000,N,2050688000,복식부기,예산세출,208001000,201785000,45837000,178206000,777687000,S110000241,2129330000,25893675.9,M100000001,12,일반고등학교,N,충원고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,14100000,N,0,복식부기,예산세출,398800000,217904000,312422000,502132000,862401000,S110000246,3960026000,14408701.1,M100000001,12,특성화고등학교,N,충주상업고등학교
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,10200000,N,2243451000,복식부기,예산세출,323321000,207947000,197768000,506248000,1165647000,S110000249,4328616000,18714995.8,M100000001,12,특성화고등학교,N,한림디자인고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,2000000,N,0,복식부기,예산세출,304881000,293915000,82564000,201332000,606964000,S110000257,2423775000,9322454.8,M100000001,12,특성화고등학교,N,청주IT과학고등학교
,사립,4,충청북도 증평군,,충청북도교육청,충청북도교육청,M100000001,2000,N,0,복식부기,예산세출,342401000,137228000,72428000,215751000,1201732000,S110000258,2625593000,13091552.7,M100000001,12,일반고등학교,N,형석고등학교
