SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,90000000,62500000,0,162405000,9000000,S110000141,7384194000,M100000001,12,특성화고등학교,N,대성여자상업고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,45000000,38863000,0,640049000,42431000,S110000143,6100661000,M100000001,12,일반고등학교,N,충주대원고등학교
,사립,4,충청북도 음성군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,4100000,0,462869000,122276000,S110000144,4231247000,M100000001,12,일반고등학교,N,매괴고등학교
고,사립,4,충청북도 보은군,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,45000000,8000000,0,203645000,76800000,S110000151,3369989000,M100000001,12,일반고등학교,N,보은고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,0,81544000,0,1347097000,30000000,S110000161,6867576000,M100000001,12,일반고등학교,N,세광고등학교
,사립,4,충청북도 제천시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,45000000,8156000,0,528630000,63000000,S110000162,5445473000,M100000001,12,일반고등학교,N,세명고등학교
고,사립,4,충청북도 청주시 청원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,31500000,0,565896000,300000000,S110000164,10331670000,M100000001,12,일반고등학교,N,청주신흥고등학교
,사립,4,충청북도 청주시 흥덕구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,40000000,7720000,0,555150000,10000000,S110000167,2448636000,M100000001,12,특성화고등학교,N,양업고등학교
,사립,4,충청북도 영동군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,40000000,25000000,0,157401000,500000,S110000173,4875582000,M100000001,12,특성화고등학교,N,영동미래고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,80000000,38650000,0,464065000,13000000,S110000181,7329820000,M100000001,12,일반고등학교,N,운호고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,25000000,12750000,0,761107000,10000000,S110000187,7438824000,M100000001,12,일반고등학교,N,일신여자고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,36501000,8799000,0,642603000,13210000,S110000198,4986435000,M100000001,12,일반고등학교,N,충주중산고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,90000000,15500000,0,690235000,9000000,S110000211,6822387000,M100000001,12,일반고등학교,N,청석고등학교
,사립,4,충청북도 청주시 청원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,90000000,20400000,0,641700000,9000000,S110000217,7702604000,M100000001,12,일반고등학교,N,청주대성고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,148000000,69900000,0,81360000,11500000,S110000223,5491788000,M100000001,12,특성화고등학교,N,청주여자상업고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,110000000,18500000,0,419358000,16000000,S110000235,6548470000,M100000001,12,일반고등학교,N,충북여자고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,26500000,41850000,0,349486000,4010000,S110000241,5171188000,M100000001,12,일반고등학교,N,충원고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,44000000,34753000,0,581081000,14210000,S110000246,5593741000,M100000001,12,특성화고등학교,N,충주상업고등학교
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,40200000,28500000,0,602076000,28600000,S110000249,8283822000,M100000001,12,특성화고등학교,N,한림디자인고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,52000000,9345000,0,107904000,0,S110000257,3746182000,M100000001,12,특성화고등학교,N,청주IT과학고등학교
,사립,4,충청북도 증평군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,2000,12250000,0,479843000,361825000,S110000258,3741215000,M100000001,12,일반고등학교,N,형석고등학교
