SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,35587863,89939066,0,64842360,39155000,S110000141,8293453260,M100000001,12,특성화고등학교,N,대성여자상업고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,122384972,76926992,0,448772140,91102820,S110000143,8565226670,M100000001,12,일반고등학교,N,충주대원고등학교
,사립,4,충청북도 음성군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,63409104,15720730,0,295995570,128806010,S110000144,4922036280,M100000001,12,일반고등학교,N,매괴고등학교
고,사립,4,충청북도 보은군,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,51275028,17167943,0,220932920,80020000,S110000151,3923247700,M100000001,12,일반고등학교,N,보은고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,566225681,149644865,0,1190646720,95979336,S110000161,10208405830,M100000001,12,일반고등학교,N,세광고등학교
,사립,4,충청북도 제천시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,91301151,53740157,0,273000650,71200000,S110000162,8008665830,M100000001,12,일반고등학교,N,세명고등학교
고,사립,4,충청북도 청주시 청원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,63562121,184604364,0,498775770,351814000,S110000164,11410503050,M100000001,12,일반고등학교,N,청주신흥고등학교
,사립,4,충청북도 청주시 흥덕구,,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,51936458,15207223,0,887741910,58782200,S110000167,2794429950,M100000001,12,특성화고등학교,N,양업고등학교
,사립,4,충청북도 영동군,,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,52217939,38274174,0,60351364,2036549,S110000173,5006286348,M100000001,12,특성화고등학교,N,영동미래고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,355777713,57491657,0,425899060,106428520,S110000181,9299255290,M100000001,12,일반고등학교,N,운호고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,237522907,83331396,0,600625840,59380000,S110000187,9935602510,M100000001,12,일반고등학교,N,일신여자고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,146515220,33338831,0,431961310,33625020,S110000198,6409687770,M100000001,12,일반고등학교,N,충주중산고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,118457831,32272296,0,660315710,25650000,S110000211,7263432580,M100000001,12,일반고등학교,N,청석고등학교
,사립,4,충청북도 청주시 청원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,122726856,41210497,0,526240290,45976860,S110000217,8090944830,M100000001,12,일반고등학교,N,청주대성고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,9728946928,345106320,0,45060390,18340000,S110000223,6651212440,M100000001,12,특성화고등학교,N,청주여자상업고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,2034482050,39911714,0,352846520,15000000,S110000235,7248965160,M100000001,12,일반고등학교,N,충북여자고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,50410640,119414972,0,253474940,16719368,S110000241,6822618290,M100000001,12,일반고등학교,N,충원고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,N,미지정,결산세입,75001680,66963521,0,306429280,35615000,S110000246,9569143850,M100000001,12,특성화고등학교,N,충주상업고등학교
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,38795780,37998034,0,380413760,111976000,S110000249,6978921760,M100000001,12,특성화고등학교,N,한림디자인고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,128717286,66868158,0,102532130,4183000,S110000257,7968748330,M100000001,12,특성화고등학교,N,청주IT과학고등학교
,사립,4,충청북도 증평군,,충청북도교육청,충청북도교육청,M100000001,N,복식부기,결산세입,914005518,49164916,0,357462810,372956430,S110000258,4210925350,M100000001,12,일반고등학교,N,형석고등학교
