SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,충청북도 청주시 상당구,,충청북도교육청,충청북도교육청,M100000001,411570,N,1748885390,복식부기,결산세출,329481030,545328850,530757260,254381130,1060836160,S110000141,4816966080,13479023.9,M100000001,12,특성화고등학교,N,대성여자상업고등학교
고,사립,4,충청북도 충주시,4.0,충청북도교육청,충청북도교육청,M100000001,3462240,N,1002414470,미지정,결산세출,333644840,521433260,220685500,430207180,1262187880,S110000143,4755365260,13327188.5,M100000001,12,일반고등학교,N,충주대원고등학교
,사립,4,충청북도 음성군,,충청북도교육청,충청북도교육청,M100000001,25825230,N,0,복식부기,결산세출,232211570,856306500,48871780,164130240,754092090,S110000144,3397195980,15743199.4,M100000001,12,일반고등학교,N,매괴고등학교
고,사립,4,충청북도 보은군,4.0,충청북도교육청,충청북도교육청,M100000001,9528830,N,835934930,복식부기,결산세출,224085050,197467690,110442650,149460550,803400210,S110000151,2012490360,17582227.8,M100000001,12,일반고등학교,N,보은고등학교
고,사립,4,충청북도 청주시 서원구,4.0,충청북도교육청,충청북도교육청,M100000001,6730390,N,1078480570,미지정,결산세출,369042907,710349376,644843043,491051986,1845270903,S110000161,4697959790,13072681.2,M100000001,12,일반고등학교,N,세광고등학교
,사립,4,충청북도 제천시,,충청북도교육청,충청북도교육청,M100000001,2098190,N,0,복식부기,결산세출,256400152,1301689330,199144770,283515820,1242225980,S110000162,4412204540,13868970.8,M100000001,12,일반고등학교,N,세명고등학교
고,사립,4,충청북도 청주시 청원구,4.0,충청북도교육청,충청북도교육청,M100000001,6038210,N,842121070,미지정,결산세출,580311420,294341670,370485080,406973460,1505026450,S110000164,4295340210,10696697.9,M100000001,12,일반고등학교,N,청주신흥고등학교
,사립,4,충청북도 청주시 흥덕구,,충청북도교육청,충청북도교육청,M100000001,9969820,N,136132000,복식부기,결산세출,158009700,390896214,97087110,221917855,664689251,S110000167,1544604780,27316158.7,M100000001,12,특성화고등학교,N,양업고등학교
,사립,4,충청북도 영동군,,충청북도교육청,충청북도교육청,M100000001,3116000,N,406418860,복식부기,결산세출,551724995,173931440,265726590,307535390,411341680,S110000173,2079036180,17791657.4,M100000001,12,특성화고등학교,N,영동미래고등학교
,사립,4,충청북도 청주시 서원구,,충청북도교육청,충청북도교육청,M100000001,28103380,N,0,미지정,결산세출,329884867,826323603,199685710,194130548,1396503010,S110000181,4748289500,9977933.6,M100000001,12,일반고등학교,N,운호고등학교
고,사립,4,충청북도 청주시 상당구,4.0,충청북도교육청,충청북도교육청,M100000001,46233000,N,686326030,복식부기,결산세출,446248994,318604650,546098460,160251994,1782101000,S110000187,4926333630,10622405.0,M100000001,12,일반고등학교,N,일신여자고등학교
,사립,4,충청북도 충주시,,충청북도교육청,충청북도교육청,M100000001,1002390,N,474648000,복식부기,결산세출,295309962,791577710,238497520,338087650,1165532730,S110000198,3440017590,13792788.4,M100000001,12,일반고등학교,N,충주중산고등학교
