SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,10878000,N,105887800,복식부기,결산세출,455651079,384734480,124002140,445573450,1003109651,S070000129,87946840,2732550.6,H100000001,7,N,남창중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,4961000,N,69119650,미지정,결산세출,171942710,233865410,69836180,221740420,676218600,S070000130,34419070,2173171.6,H100000001,7,N,대현중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,21329000,N,106654440,복식부기,결산세출,281459700,210447700,123670090,274308250,889542500,S070000131,65079510,2370782.7,H100000001,7,N,동평중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,45332660,N,0,미지정,결산세출,117727310,154136990,205380540,81131110,150545460,S070000132,10419560,14427804.3,H100000001,7,N,두광중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,15260000,N,16940000,복식부기,결산세출,225080180,229601240,128001260,235577790,759258140,S070000133,51001310,2179422.5,H100000001,7,N,범서중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,3158000,N,87644370,복식부기,결산세출,184824120,257906199,45335465,136875040,315055890,S070000134,26977860,4874548.1,H100000001,7,N,삼호중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,2536000,N,25229500,복식부기,결산세출,190793380,106483910,238927450,163046660,216112810,S070000135,37770600,9616669.7,H100000001,7,N,상북중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,48389000,N,0,미지정,결산세출,170410150,225555120,328500590,284170820,1062913340,S070000136,20048740,8075425.5,H100000001,7,N,서생중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,24929000,N,204650270,미지정,결산세출,280833450,239681520,35810500,149120600,391395550,S070000137,47748690,4189541.4,H100000001,7,N,신일중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,11009000,N,108551900,복식부기,결산세출,273359390,219978590,48395310,365830590,656284820,S070000138,25510850,2406930.2,H100000001,7,N,신정중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,5488000,N,0,미지정,결산세출,187453100,618843950,119436970,266857660,618047870,S070000139,17015690,3741108.7,H100000001,7,N,신언중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,16874670,N,26826930,복식부기,결산세출,180578540,188979330,150489100,209871780,509595570,S070000140,42050310,2998339.9,H100000001,7,N,언양중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,42542860,N,114222280,복식부기,결산세출,268218380,233943490,57699740,200962000,604558180,S070000141,44153890,2619232.1,H100000001,7,N,옥동중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,15329000,N,0,복식부기,결산세출,211083460,663763550,68183000,286805820,601226220,S070000142,41410490,3039938.1,H100000001,7,N,옥현중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,67557000,N,0,미지정,결산세출,220212990,379010070,108264570,231000360,712257390,S070000143,42974320,4077029.4,H100000001,7,N,온산중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,8978000,N,147305890,복식부기,결산세출,292288370,159479420,86349740,278780780,711463840,S070000144,18292210,2214484.1,H100000001,7,N,울산서여자중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,5969000,N,0,복식부기,결산세출,181548565,255317800,155814755,211312906,466066294,S070000145,22652830,4540846.7,H100000001,7,N,월평중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,14112000,N,0,복식부기,결산세출,285199430,177089720,53450040,286603500,754785410,S070000146,45750470,1967141.8,H100000001,7,N,울산중앙중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,3788000,N,0,복식부기,결산세출,201932960,296878070,56152160,110872177,238620330,S070000147,6070000,9726741.5,H100000001,7,N,웅촌중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,5149000,N,0,복식부기,결산세출,149806900,267811450,83111270,174625990,247535090,S070000148,32740430,5930741.5,H100000001,7,N,청량중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,25297000,N,60507000,복식부기,결산세출,160344470,203688660,177027680,241052100,540827080,S070000149,41707170,2736700.3,H100000001,7,N,울산강남중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,10580000,N,78327680,복식부기,결산세출,169433900,128930910,107609770,224043440,337733960,S070000150,33159760,5068927.5,H100000001,7,N,태화중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,90743160,N,192586530,복식부기,결산세출,274502900,186897550,86469540,347962700,812403330,S070000151,39356250,2697107.5,H100000001,7,N,학성중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,21813000,N,70208270,미지정,결산세출,183425890,324211700,59596230,285339190,578901700,S070000331,42438540,3710745.3,H100000001,7,N,강동중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,27644480,N,0,복식부기,결산세출,192681870,161197520,52806430,247416960,507929650,S070000332,44137070,3147484.6,H100000001,7,N,농소중학교,
중,공립,3,울산광역시 동구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,22507000,N,39275490,미지정,결산세출,178569270,213873750,51394830,197270760,484771270,S070000333,39183730,3021788.4,H100000001,7,N,대송중학교,
중,공립,3,울산광역시 동구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,11454000,N,38652200,복식부기,결산세출,193133650,480403850,83145810,254149340,470976760,S070000334,33421260,3674499.7,H100000001,7,N,명덕여자중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,35850000,N,108992340,복식부기,결산세출,249308910,213982400,129180150,250179740,642783900,S070000335,64198480,2579111.0,H100000001,7,N,무룡중학교,
,공립,3,울산광역시 동구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,13193000,N,64971220,미지정,결산세출,225588340,255090610,47223070,212313460,607314300,S070000336,44818090,2598077.9,H100000001,7,N,방어진중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,71912000,N,0,미지정,결산세출,274759813,323692600,71952080,306602078,801501200,S070000337,78012673,2517535.8,H100000001,7,N,성안중학교,
,공립,3,울산광역시 중구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,13360000,N,140677970,복식부기,결산세출,280354300,244141380,78435380,249216460,614079900,S070000339,33974620,3328450.7,H100000001,7,N,약사중학교,
,공립,3,울산광역시 중구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,8718000,N,1000000,복식부기,결산세출,224291220,183128810,131312965,320573897,503587710,S070000340,50964390,3170550.1,H100000001,7,N,외솔중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,20207000,N,10343000,미지정,결산세출,246065140,161800470,48377080,153897830,284442140,S070000341,14135030,3913615.4,H100000001,7,N,가온중학교,
,공립,3,울산광역시 중구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,46437980,N,119815850,미지정,결산세출,173162250,194600970,97300340,273740530,579152510,S070000342,25443170,2843038.8,H100000001,7,N,울산제일중학교,
,공립,3,울산광역시 동구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,28001660,N,102000570,복식부기,결산세출,204331170,490383070,87644410,307853670,522852610,S070000344,40813710,4148560.2,H100000001,7,N,일산중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,13580940,N,0,미지정,결산세출,280207730,164072960,98673200,284878810,666509320,S070000345,77889940,2262215.3,H100000001,7,N,천곡중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,33014000,N,32551360,복식부기,결산세출,334962460,133557990,100339380,162851680,493115070,S070000347,19599430,2854011.7,H100000001,7,N,학성여자중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,11657190,N,142154630,복식부기,결산세출,194088780,605157430,217588140,240773750,491152720,S070000351,26480620,4626027.0,H100000001,7,N,화봉중학교,
중,공립,3,울산광역시 동구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,31143710,N,31886430,복식부기,결산세출,216586810,162487910,42024120,240969760,486278950,S070000352,27098000,3498518.9,H100000001,7,N,화진중학교,
,공립,3,울산광역시 북구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,14824000,N,63693530,복식부기,결산세출,225440150,253966860,84392590,301096060,581627330,S070000354,27776220,2797868.0,H100000001,7,N,효정중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,10855000,N,56491000,미지정,결산세출,242292970,269316030,199784102,263704330,768279730,S070000538,30904470,2653642.1,H100000001,7,N,유곡중학교,
중,공립,3,울산광역시 동구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,3321000,N,18177000,미지정,결산세출,251276830,200282250,126077720,329535460,640964820,S070000539,81169120,2547537.3,H100000001,7,N,화암중학교,
,공립,3,울산광역시 북구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,10896000,N,129202520,미지정,결산세출,159825650,212423320,43620280,180068620,323286800,S070000540,41746080,5027713.6,H100000001,7,N,이화중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,19449000,N,991990,복식부기,결산세출,275918380,139466030,72986190,345212500,914457080,S070000552,29053690,1930757.1,H100000001,7,N,천상중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,24807000,N,126628800,미지정,결산세출,144910770,426223487,88933570,193915853,535964970,S070000555,21111700,3867564.7,H100000001,7,N,무거중학교,
,공립,3,울산광역시 북구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,7573000,N,87414270,복식부기,결산세출,189040620,239016580,72867420,182778310,431896790,S070000558,38820300,3642586.9,H100000001,7,N,연암중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,17984590,N,4800000,복식부기,결산세출,206325730,126428190,41352560,153625330,446265100,S070000559,30149500,3239530.0,H100000001,7,N,진장중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,16167000,N,27840000,복식부기,결산세출,290357410,121141640,187438090,222791350,723537780,S070000566,22436400,2412739.0,H100000001,7,N,야음중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,13250000,N,8970000,복식부기,결산세출,179606450,238217532,30425990,255768758,582278180,S070000571,31953890,2895185.3,H100000001,7,N,문수중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,27505000,N,7689000,미지정,결산세출,234396241,201414750,111536539,466650340,1007261990,S070000612,63183930,2076040.9,H100000001,7,N,호계중학교,
,공립,3,울산광역시 동구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,0,N,41336100,복식부기,결산세출,135634960,494617950,62511830,280586790,589252590,S070000619,36788950,2795109.3,H100000001,7,N,남목중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,30779500,N,45079230,복식부기,결산세출,172428530,362522210,58105640,260281410,710345590,S070000620,51325100,2165002.8,H100000001,7,N,남외중학교,
,공립,3,울산광역시 북구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,41948020,N,120895660,복식부기,결산세출,299649680,716650600,71721010,348154200,933204080,S070000621,75406050,2446181.3,H100000001,7,N,매곡중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,43313000,N,294155100,복식부기,결산세출,135158890,168509070,285373200,122871420,307575320,S070000624,53570050,6880614.9,H100000001,7,N,삼남중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,31439000,N,39553350,복식부기,결산세출,169153470,550513700,114071780,238599400,724253200,S070000652,36265370,2677706.4,H100000001,7,N,구영중학교,
,공립,3,울산광역시 중구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,840000,N,0,복식부기,결산세출,114157170,197195636,52501610,106455197,285496810,S070000653,35118250,3699834.9,H100000001,7,N,다운중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,53716000,N,69451580,미지정,결산세출,177022592,242257750,114651585,297943170,662143190,S070000656,47873530,2388894.4,H100000001,7,N,달천중학교,
,공립,3,울산광역시 북구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,21738000,N,83704060,복식부기,결산세출,145604730,205020330,64511810,254498870,596895640,S070000658,35753200,2631264.7,H100000001,7,N,상안중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,6508000,N,223192680,복식부기,결산세출,237448540,66975980,113304790,318335730,453987480,S070000717,23830380,3349381.9,H100000001,7,N,울산중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,0,Y,0,복식부기,,0,0,0,0,0,S070000728,0,,H100000001,7,N,울산스포츠과학중학교,통합학교로 고등학교회계로 일원회됨
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,16539000,N,14925000,복식부기,결산세출,223911780,201270510,90529060,229662980,610482040,S070000737,33253420,2670251.5,H100000001,7,N,장검중학교,
