SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,2000000,N,0,복식부기,예산세출,245939000,84501000,62865000,331557000,695069000,S070000129,21322000,1594754.7,H100000001,7,N,남창중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,1000000,N,0,복식부기,예산세출,214523000,68224000,54146000,241690000,617581000,S070000130,23400000,1816315.5,H100000001,7,N,대현중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,0,N,0,복식부기,예산세출,249224000,72610000,81380000,313798000,733997000,S070000131,20650000,1745740.2,H100000001,7,N,동평중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,1000000,N,0,복식부기,예산세출,133998000,39460000,151773000,43710000,105070000,S070000132,10303000,13866114.3,H100000001,7,N,두광중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,7000000,N,0,복식부기,예산세출,285585000,68565000,69525000,303446000,603159000,S070000133,27389000,1859222.1,H100000001,7,N,범서중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,2000000,N,0,복식부기,예산세출,188415000,50035000,16422000,78588000,167636000,S070000134,12360000,4123648.0,H100000001,7,N,삼호중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,4000000,N,0,복식부기,예산세출,190044000,49800000,104028000,63485000,63002000,S070000135,15656000,3712234.8,H100000001,7,N,상북중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,0,N,0,복식부기,예산세출,243089000,36741000,238631000,75280000,545708000,S070000136,6298000,4440879.8,H100000001,7,N,서생중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,3000000,N,0,복식부기,예산세출,210477000,41970000,52446000,172600000,73141000,S070000137,4680000,1691860.6,H100000001,7,N,신일중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,7000000,N,0,복식부기,예산세출,290881000,72470000,28920000,354425000,559217000,S070000138,12761000,1851500.0,H100000001,7,N,신정중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,2000000,N,0,복식부기,예산세출,254461000,68427000,49700000,175438000,411518000,S070000139,19513000,1908671.2,H100000001,7,N,신언중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,3000000,N,35600000,복식부기,예산세출,227967000,84850000,58293000,206955000,401991000,S070000140,19588000,2204339.7,H100000001,7,N,언양중학교,
