SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,울산광역시 남구,4.0,울산광역시교육청,울산광역시교육청,H100000001,15415280,N,11129950,미지정,결산세출,405918227,246705008,120310910,98098760,642926780,S070000087,5197855880,19418907.2,H100000001,7,일반고등학교,N,울산삼일고등학교
,사립,4,울산광역시 남구,,울산광역시교육청,울산광역시교육청,H100000001,104806610,N,2771496640,복식부기,결산세출,290604870,776079060,75504390,308602710,865328250,S070000089,5343705240,20578374.6,H100000001,7,일반고등학교,N,성광여자고등학교
고,사립,4,울산광역시 중구,4.0,울산광역시교육청,울산광역시교육청,H100000001,38200000,N,2517777530,복식부기,결산세출,250301460,976217330,26223230,424520660,944514700,S070000090,4731906790,16433933.2,H100000001,7,일반고등학교,N,성신고등학교
,사립,4,울산광역시 남구,,울산광역시교육청,울산광역시교육청,H100000001,97450660,N,753771990,복식부기,결산세출,283024120,389051130,54412840,263148970,992451080,S070000095,5747297960,15802226.1,H100000001,7,일반고등학교,N,우신고등학교
,사립,4,울산광역시 울주군,,울산광역시교육청,울산광역시교육청,H100000001,97590540,N,721566900,미지정,결산세출,494358963,356832790,521693100,415859860,1005153710,S070000096,5571285640,15945037.3,H100000001,7,특성화고등학교,N,울산기술공업고등학교
고,사립,4,울산광역시 울주군,4.0,울산광역시교육청,울산광역시교육청,H100000001,11866250,N,467452050,복식부기,결산세출,350353090,516123280,79671250,281222475,765925940,S070000097,3753988550,14215988.3,H100000001,7,일반고등학교,N,울산경의고등학교
,사립,4,울산광역시 중구,,울산광역시교육청,울산광역시교육청,H100000001,35334000,N,3500000,복식부기,결산세출,318310249,554670160,211035000,340886520,1188720830,S070000098,4381754670,11983324.4,H100000001,7,일반고등학교,N,울산고등학교
고,사립,4,울산광역시 울주군,4.0,울산광역시교육청,울산광역시교육청,H100000001,97503690,N,46084000,복식부기,결산세출,375228810,153953060,122536930,181269290,456953860,S070000108,2795296020,18227696.8,H100000001,7,일반고등학교,N,울산예술고등학교
고,사립,4,울산광역시 남구,4.0,울산광역시교육청,울산광역시교육청,H100000001,93481900,N,150000000,복식부기,결산세출,536612502,214679520,80972740,142052200,794955470,S070000111,5071453320,14820518.1,H100000001,7,일반고등학교,N,울산제일고등학교
,사립,4,울산광역시 동구,,울산광역시교육청,울산광역시교육청,H100000001,95494910,N,1080416620,미지정,결산세출,290578538,618657990,734847105,264032900,1206019280,S070000120,4670675092,15638259.0,H100000001,7,일반고등학교,N,현대고등학교
,사립,4,울산광역시 동구,,울산광역시교육청,울산광역시교육청,H100000001,489457000,N,1485555310,미지정,결산세출,443205935,1874781100,288082820,1377348095,1551680191,S070000123,4312123970,34366960.5,H100000001,7,특수목적고등학교,N,현대공업고등학교
,사립,4,울산광역시 동구,,울산광역시교육청,울산광역시교육청,H100000001,56032250,N,604642330,미지정,결산세출,415897440,441081157,204437254,535165536,4002454204,S070000124,4815708390,20510034.4,H100000001,7,자율고등학교,N,현대청운고등학교
