SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,울산광역시 남구,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,0,114188000,0,0,500000,S070000087,12417247000,H100000001,7,일반고등학교,N,울산삼일고등학교
,사립,4,울산광역시 남구,,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,9000000,8719000,0,509019000,22600000,S070000089,6097041000,H100000001,7,일반고등학교,N,성광여자고등학교
고,사립,4,울산광역시 중구,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,0,7000000,0,221880000,129000000,S070000090,6403134000,H100000001,7,일반고등학교,N,성신고등학교
고,사립,4,울산광역시 남구,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,10000000,33290000,0,235383000,1550000,S070000095,5456190000,H100000001,7,일반고등학교,N,우신고등학교
,사립,4,울산광역시 울주군,,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,20000000,31240000,0,367160000,2000000,S070000096,6884413000,H100000001,7,특성화고등학교,N,울산기술공업고등학교
고,사립,4,울산광역시 울주군,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,10000000,20400000,0,53898000,2150000,S070000097,5370561000,H100000001,7,일반고등학교,N,울산경의고등학교
고,사립,4,울산광역시 중구,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,8000000,35600000,0,279292000,26886000,S070000098,5987300000,H100000001,7,일반고등학교,N,울산고등학교
고,사립,4,울산광역시 울주군,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,10000000,45570000,0,111018000,5500000,S070000108,3451499000,H100000001,7,일반고등학교,N,울산예술고등학교
고,사립,4,울산광역시 남구,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,13000000,37510000,0,131338000,3810000,S070000111,5308936000,H100000001,7,일반고등학교,N,울산제일고등학교
,사립,4,울산광역시 동구,,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,10000000,38973000,0,678905000,420874000,S070000120,6337096000,H100000001,7,일반고등학교,N,현대고등학교
고,사립,4,울산광역시 동구,4.0,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,25000000,84235000,0,1009054000,470737000,S070000123,8103049000,H100000001,7,특수목적고등학교,N,현대공업고등학교
,사립,4,울산광역시 동구,,울산광역시교육청,울산광역시교육청,H100000001,N,복식부기,예산세입,0,162236000,0,6382942000,4004519000,S070000124,29836000,H100000001,7,자율고등학교,N,현대청운고등학교
