"공시년도","학교급명","시도교육청명","층화학교ID","70%추출","공시학년명","성별명","5등급학생수","4등급학생수","3등급학생수","2등급학생수","1등급학생수"
"2021",중학교,경기도교육청,"7459667790",Y,"3학년",여자,2,2,24,42,10
"2021",중학교,경기도교육청,"7540316532",Y,"3학년",여자,55,0,0,0,0
"2021",중학교,경기도교육청,"7715374998",Y,"3학년",여자,6,36,74,39,1
"2021",중학교,경기도교육청,"7994812702",Y,"3학년",여자,1,29,64,38,3
"2021",중학교,경기도교육청,"8059633005",Y,"3학년",여자,3,14,22,8,1
"2021",중학교,경기도교육청,"8246114063",Y,"3학년",여자,1,4,7,1,0
"2021",중학교,경기도교육청,"8498379659",Y,"3학년",여자,0,0,2,1,0
"2021",중학교,경기도교육청,"8678661678",Y,"3학년",여자,0,19,94,62,4
"2021",중학교,경기도교육청,"9622312563",Y,"3학년",여자,0,15,41,31,1
"2021",초등학교,경기도교육청,"1946833521",Y,"4학년",남자,0,3,1,0,0
"2021",초등학교,경기도교육청,"4258093580",Y,"4학년",남자,1,5,24,10,2
"2021",초등학교,경기도교육청,"9295098705",Y,"4학년",남자,0,0,8,6,0
"2021",초등학교,경기도교육청,"1946833521",Y,"4학년",여자,0,2,2,0,0
"2021",초등학교,경기도교육청,"4258093580",Y,"4학년",여자,0,4,19,17,2
"2021",초등학교,경기도교육청,"6200275878",Y,"4학년",여자,1,0,0,0,0
"2021",초등학교,경기도교육청,"9295098705",Y,"4학년",여자,0,0,6,3,0
"2021",초등학교,경기도교육청,"1159940242",Y,"5학년",남자,2,7,34,33,0
"2021",초등학교,경기도교육청,"1209096964",Y,"5학년",남자,0,3,5,2,0
"2021",초등학교,경기도교육청,"1258954671",Y,"5학년",남자,3,4,8,0,0
"2021",초등학교,경기도교육청,"1431305308",Y,"5학년",남자,3,5,0,0,0
"2021",초등학교,경기도교육청,"1433021524",Y,"5학년",남자,0,2,3,0,0
"2021",초등학교,경기도교육청,"1506046924",Y,"5학년",남자,0,0,42,16,3
"2021",초등학교,경기도교육청,"1971743031",Y,"5학년",남자,0,0,2,0,0
"2021",초등학교,경기도교육청,"1986125683",Y,"5학년",남자,0,6,3,0,1
"2021",초등학교,경기도교육청,"2091909610",Y,"5학년",남자,0,0,1,2,0
"2021",초등학교,경기도교육청,"2105297514",Y,"5학년",남자,0,6,22,19,6
"2021",초등학교,경기도교육청,"2149559123",Y,"5학년",남자,0,0,1,1,0
"2021",초등학교,경기도교육청,"2553691944",Y,"5학년",남자,0,0,3,1,0
"2021",초등학교,경기도교육청,"2612329557",Y,"5학년",남자,1,13,29,19,3
"2021",초등학교,경기도교육청,"2935782141",Y,"5학년",남자,0,0,2,1,0
"2021",초등학교,경기도교육청,"3046877730",Y,"5학년",남자,0,11,13,6,0
"2021",초등학교,경기도교육청,"3118194092",Y,"5학년",남자,0,5,12,10,1
"2021",초등학교,경기도교육청,"3232727843",Y,"5학년",남자,1,10,9,6,0
"2021",초등학교,경기도교육청,"3278410328",Y,"5학년",남자,0,1,1,0,0
"2021",초등학교,경기도교육청,"3437244831",Y,"5학년",남자,0,1,10,2,0
"2021",초등학교,경기도교육청,"3464262269",Y,"5학년",남자,0,6,42,20,0
"2021",초등학교,경기도교육청,"3571347088",Y,"5학년",남자,0,4,19,23,8
"2021",초등학교,경기도교육청,"3693320584",Y,"5학년",남자,1,28,37,14,0
"2021",초등학교,경기도교육청,"3696403453",Y,"5학년",남자,0,1,3,1,0
"2021",초등학교,경기도교육청,"3741371320",Y,"5학년",남자,3,18,38,5,0
"2021",초등학교,경기도교육청,"3748202003",Y,"5학년",남자,0,0,1,0,0
"2021",초등학교,경기도교육청,"3953041007",Y,"5학년",남자,0,12,20,12,0
"2021",초등학교,경기도교육청,"4070740943",Y,"5학년",남자,2,31,52,7,0
"2021",초등학교,경기도교육청,"4193348591",Y,"5학년",남자,0,13,27,23,1
"2021",초등학교,경기도교육청,"4235257630",Y,"5학년",남자,0,2,8,5,1
"2021",초등학교,경기도교육청,"4258093580",Y,"5학년",남자,1,8,26,7,0
"2021",초등학교,경기도교육청,"4372645577",Y,"5학년",남자,0,0,4,1,1
"2021",초등학교,경기도교육청,"4401244943",Y,"5학년",남자,0,1,1,0,0
"2021",초등학교,경기도교육청,"4551605999",Y,"5학년",남자,0,1,6,3,1
"2021",초등학교,경기도교육청,"4761635516",Y,"5학년",남자,0,0,4,3,1
"2021",초등학교,경기도교육청,"4891612676",Y,"5학년",남자,0,6,50,36,5
"2021",초등학교,경기도교육청,"4899917304",Y,"5학년",남자,1,2,5,1,0
"2021",초등학교,경기도교육청,"5164192191",Y,"5학년",남자,0,2,1,0,0
"2021",초등학교,경기도교육청,"5504148040",Y,"5학년",남자,1,17,24,12,1
"2021",초등학교,경기도교육청,"5805087137",Y,"5학년",남자,9,25,6,0,0
"2021",초등학교,경기도교육청,"5813698599",Y,"5학년",남자,0,5,7,9,1
"2021",초등학교,경기도교육청,"5881530809",Y,"5학년",남자,0,0,0,2,0
"2021",초등학교,경기도교육청,"5919319894",Y,"5학년",남자,1,3,7,0,0
"2021",초등학교,경기도교육청,"5975627898",Y,"5학년",남자,1,17,30,2,0
"2021",초등학교,경기도교육청,"6146026709",Y,"5학년",남자,0,0,1,1,0
"2021",초등학교,경기도교육청,"6172158442",Y,"5학년",남자,5,29,36,28,11
"2021",초등학교,경기도교육청,"6319898792",Y,"5학년",남자,0,1,3,0,0
"2021",초등학교,경기도교육청,"6485227858",Y,"5학년",남자,1,3,23,35,5
"2021",초등학교,경기도교육청,"6632690417",Y,"5학년",남자,0,1,2,1,0
"2021",초등학교,경기도교육청,"6805760006",Y,"5학년",남자,0,0,0,1,0
"2021",초등학교,경기도교육청,"6835594322",Y,"5학년",남자,1,5,10,1,1
"2021",초등학교,경기도교육청,"6854977501",Y,"5학년",남자,2,12,29,10,0
"2021",초등학교,경기도교육청,"6940744451",Y,"5학년",남자,1,2,4,2,0
"2021",초등학교,경기도교육청,"6979006978",Y,"5학년",남자,4,7,5,0,0
"2021",초등학교,경기도교육청,"7019081575",Y,"5학년",남자,0,1,1,1,0
"2021",초등학교,경기도교육청,"7397932131",Y,"5학년",남자,10,28,15,1,0
"2021",초등학교,경기도교육청,"7448306521",Y,"5학년",남자,1,1,1,0,0
"2021",초등학교,경기도교육청,"7577980733",Y,"5학년",남자,0,3,22,12,1
"2021",초등학교,경기도교육청,"7843679610",Y,"5학년",남자,0,4,11,1,0
"2021",초등학교,경기도교육청,"8090076392",Y,"5학년",남자,0,0,3,2,1
"2021",초등학교,경기도교육청,"8390774913",Y,"5학년",남자,0,1,1,4,1
"2021",초등학교,경기도교육청,"8597690478",Y,"5학년",남자,13,6,24,9,2
"2021",초등학교,경기도교육청,"8713499726",Y,"5학년",남자,0,12,23,7,0
"2021",초등학교,경기도교육청,"8797888270",Y,"5학년",남자,0,3,3,1,0
"2021",초등학교,경기도교육청,"8905926762",Y,"5학년",남자,2,9,33,35,5
"2021",초등학교,경기도교육청,"9062339634",Y,"5학년",남자,1,2,5,1,0
"2021",초등학교,경기도교육청,"9111099456",Y,"5학년",남자,0,10,27,24,6
"2021",초등학교,경기도교육청,"9170240909",Y,"5학년",남자,0,1,1,0,0
"2021",초등학교,경기도교육청,"9180377191",Y,"5학년",남자,0,0,1,4,2
"2021",초등학교,경기도교육청,"9245999221",Y,"5학년",남자,1,19,18,4,0
"2021",초등학교,경기도교육청,"9251822230",Y,"5학년",남자,1,21,21,0,0
"2021",초등학교,경기도교육청,"9295098705",Y,"5학년",남자,0,3,3,1,0
"2021",초등학교,경기도교육청,"9538615888",Y,"5학년",남자,0,0,1,2,0
"2021",초등학교,경기도교육청,"1159940242",Y,"5학년",여자,1,5,44,27,2
"2021",초등학교,경기도교육청,"1209096964",Y,"5학년",여자,0,1,3,0,0
"2021",초등학교,경기도교육청,"1258954671",Y,"5학년",여자,0,0,20,2,0
"2021",초등학교,경기도교육청,"1431305308",Y,"5학년",여자,2,5,1,0,0
"2021",초등학교,경기도교육청,"1433021524",Y,"5학년",여자,0,0,3,3,0
"2021",초등학교,경기도교육청,"1506046924",Y,"5학년",여자,2,0,25,16,1
"2021",초등학교,경기도교육청,"1946833521",Y,"5학년",여자,0,0,2,1,0
"2021",초등학교,경기도교육청,"1971743031",Y,"5학년",여자,0,0,6,3,0
"2021",초등학교,경기도교육청,"1986125683",Y,"5학년",여자,0,3,1,1,0
"2021",초등학교,경기도교육청,"2091909610",Y,"5학년",여자,0,1,1,2,0
"2021",초등학교,경기도교육청,"2105297514",Y,"5학년",여자,0,1,17,29,1
"2021",초등학교,경기도교육청,"2149559123",Y,"5학년",여자,0,0,5,1,0
"2021",초등학교,경기도교육청,"2553691944",Y,"5학년",여자,0,1,2,1,0
"2021",초등학교,경기도교육청,"2612329557",Y,"5학년",여자,0,14,41,15,0
"2021",초등학교,경기도교육청,"2935782141",Y,"5학년",여자,0,0,3,3,0
"2021",초등학교,경기도교육청,"3046877730",Y,"5학년",여자,0,1,11,11,0
"2021",초등학교,경기도교육청,"3118194092",Y,"5학년",여자,0,3,12,5,0
"2021",초등학교,경기도교육청,"3232727843",Y,"5학년",여자,0,7,7,7,0
"2021",초등학교,경기도교육청,"3278410328",Y,"5학년",여자,0,1,1,3,0
"2021",초등학교,경기도교육청,"3437244831",Y,"5학년",여자,0,1,6,2,2
"2021",초등학교,경기도교육청,"3464262269",Y,"5학년",여자,0,3,36,29,5
"2021",초등학교,경기도교육청,"3571347088",Y,"5학년",여자,0,3,23,28,6
"2021",초등학교,경기도교육청,"3693320584",Y,"5학년",여자,1,10,48,17,0
"2021",초등학교,경기도교육청,"3696403453",Y,"5학년",여자,0,0,3,0,0
"2021",초등학교,경기도교육청,"3741371320",Y,"5학년",여자,2,13,51,11,0
"2021",초등학교,경기도교육청,"3748202003",Y,"5학년",여자,0,0,4,1,0
"2021",초등학교,경기도교육청,"3953041007",Y,"5학년",여자,0,12,24,8,0
"2021",초등학교,경기도교육청,"4070740943",Y,"5학년",여자,1,15,43,5,0
"2021",초등학교,경기도교육청,"4193348591",Y,"5학년",여자,0,6,28,24,1
"2021",초등학교,경기도교육청,"4235257630",Y,"5학년",여자,0,1,5,6,1
"2021",초등학교,경기도교육청,"4258093580",Y,"5학년",여자,0,3,24,13,1
"2021",초등학교,경기도교육청,"4372645577",Y,"5학년",여자,0,1,6,5,0
"2021",초등학교,경기도교육청,"4401244943",Y,"5학년",여자,0,0,3,1,0
"2021",초등학교,경기도교육청,"4551605999",Y,"5학년",여자,0,0,3,4,4
"2021",초등학교,경기도교육청,"4761635516",Y,"5학년",여자,0,2,4,2,0
"2021",초등학교,경기도교육청,"4891612676",Y,"5학년",여자,0,4,55,46,3
"2021",초등학교,경기도교육청,"4899917304",Y,"5학년",여자,0,0,1,1,0
"2021",초등학교,경기도교육청,"5164192191",Y,"5학년",여자,0,0,4,0,0
"2021",초등학교,경기도교육청,"5504148040",Y,"5학년",여자,1,12,26,12,0
"2021",초등학교,경기도교육청,"5805087137",Y,"5학년",여자,14,18,4,0,0
"2021",초등학교,경기도교육청,"5813698599",Y,"5학년",여자,0,2,20,22,1
"2021",초등학교,경기도교육청,"5919319894",Y,"5학년",여자,1,3,7,1,0
"2021",초등학교,경기도교육청,"5975627898",Y,"5학년",여자,3,19,25,0,0
"2021",초등학교,경기도교육청,"6146026709",Y,"5학년",여자,0,0,0,2,0
"2021",초등학교,경기도교육청,"6172158442",Y,"5학년",여자,1,14,33,18,1
"2021",초등학교,경기도교육청,"6319898792",Y,"5학년",여자,0,0,2,0,0
"2021",초등학교,경기도교육청,"6485227858",Y,"5학년",여자,0,3,26,27,1
"2021",초등학교,경기도교육청,"6632690417",Y,"5학년",여자,0,0,1,0,0
"2021",초등학교,경기도교육청,"6805760006",Y,"5학년",여자,0,0,2,2,0
"2021",초등학교,경기도교육청,"6835594322",Y,"5학년",여자,0,5,13,4,0
"2021",초등학교,경기도교육청,"6854977501",Y,"5학년",여자,3,12,40,9,0
"2021",초등학교,경기도교육청,"6940744451",Y,"5학년",여자,0,0,6,0,0
"2021",초등학교,경기도교육청,"6979006978",Y,"5학년",여자,0,5,11,1,0
"2021",초등학교,경기도교육청,"7019081575",Y,"5학년",여자,1,0,2,0,0
"2021",초등학교,경기도교육청,"7397932131",Y,"5학년",여자,4,27,16,2,0
"2021",초등학교,경기도교육청,"7448306521",Y,"5학년",여자,0,0,2,1,0
"2021",초등학교,경기도교육청,"7459531593",Y,"5학년",여자,0,0,2,1,0
"2021",초등학교,경기도교육청,"7577980733",Y,"5학년",여자,0,5,25,9,0
"2021",초등학교,경기도교육청,"7843679610",Y,"5학년",여자,0,0,10,3,0
"2021",초등학교,경기도교육청,"8390774913",Y,"5학년",여자,0,0,1,2,0
"2021",초등학교,경기도교육청,"8597690478",Y,"5학년",여자,11,9,26,14,0
"2021",초등학교,경기도교육청,"8713499726",Y,"5학년",여자,2,10,27,15,1
"2021",초등학교,경기도교육청,"8797888270",Y,"5학년",여자,0,0,0,1,0
"2021",초등학교,경기도교육청,"8905926762",Y,"5학년",여자,1,9,37,16,3
"2021",초등학교,경기도교육청,"9062339634",Y,"5학년",여자,0,3,2,1,0
"2021",초등학교,경기도교육청,"9111099456",Y,"5학년",여자,0,5,32,27,3
"2021",초등학교,경기도교육청,"9170240909",Y,"5학년",여자,0,2,4,0,0
"2021",초등학교,경기도교육청,"9180377191",Y,"5학년",여자,0,0,2,5,1
"2021",초등학교,경기도교육청,"9245999221",Y,"5학년",여자,3,14,25,4,0
"2021",초등학교,경기도교육청,"9251822230",Y,"5학년",여자,1,20,26,0,0
"2021",초등학교,경기도교육청,"9295098705",Y,"5학년",여자,0,4,4,3,0
"2021",초등학교,경기도교육청,"1159940242",Y,"6학년",남자,0,6,38,25,5
"2021",초등학교,경기도교육청,"1209096964",Y,"6학년",남자,0,2,1,2,0
"2021",초등학교,경기도교육청,"1258954671",Y,"6학년",남자,1,15,6,1,0
"2021",초등학교,경기도교육청,"1431305308",Y,"6학년",남자,2,6,2,0,0
"2021",초등학교,경기도교육청,"1433021524",Y,"6학년",남자,0,0,1,3,0
"2021",초등학교,경기도교육청,"1506046924",Y,"6학년",남자,2,2,0,0,2
"2021",초등학교,경기도교육청,"1946833521",Y,"6학년",남자,0,0,3,1,0
"2021",초등학교,경기도교육청,"1971743031",Y,"6학년",남자,0,0,1,0,0
"2021",초등학교,경기도교육청,"1986125683",Y,"6학년",남자,0,0,5,0,0
"2021",초등학교,경기도교육청,"2091909610",Y,"6학년",남자,0,0,2,0,0
"2021",초등학교,경기도교육청,"2105297514",Y,"6학년",남자,1,6,23,25,3
"2021",초등학교,경기도교육청,"2149559123",Y,"6학년",남자,0,1,1,2,0
"2021",초등학교,경기도교육청,"2553691944",Y,"6학년",남자,0,0,2,2,0
"2021",초등학교,경기도교육청,"2612329557",Y,"6학년",남자,1,3,44,29,10
"2021",초등학교,경기도교육청,"2935782141",Y,"6학년",남자,0,0,3,2,0
"2021",초등학교,경기도교육청,"3046877730",Y,"6학년",남자,0,5,8,9,1
"2021",초등학교,경기도교육청,"3118194092",Y,"6학년",남자,0,11,20,6,0
"2021",초등학교,경기도교육청,"3232727843",Y,"6학년",남자,1,9,18,5,1
"2021",초등학교,경기도교육청,"3278410328",Y,"6학년",남자,0,2,3,0,0
"2021",초등학교,경기도교육청,"3437244831",Y,"6학년",남자,0,0,6,6,0
"2021",초등학교,경기도교육청,"3464262269",Y,"6학년",남자,1,12,40,38,3
"2021",초등학교,경기도교육청,"3571347088",Y,"6학년",남자,1,3,26,14,2
"2021",초등학교,경기도교육청,"3693320584",Y,"6학년",남자,5,26,37,12,2
"2021",초등학교,경기도교육청,"3696403453",Y,"6학년",남자,1,3,1,4,0
"2021",초등학교,경기도교육청,"3741371320",Y,"6학년",남자,4,11,34,17,1
"2021",초등학교,경기도교육청,"3953041007",Y,"6학년",남자,2,8,28,16,2
"2021",초등학교,경기도교육청,"4070740943",Y,"6학년",남자,2,19,50,30,1
"2021",초등학교,경기도교육청,"4193348591",Y,"6학년",남자,0,12,26,23,2
"2021",초등학교,경기도교육청,"4235257630",Y,"6학년",남자,1,7,13,11,0
"2021",초등학교,경기도교육청,"4258093580",Y,"6학년",남자,1,9,21,9,0
"2021",초등학교,경기도교육청,"4372645577",Y,"6학년",남자,0,1,4,2,0
"2021",초등학교,경기도교육청,"4401244943",Y,"6학년",남자,0,5,1,0,0
"2021",초등학교,경기도교육청,"4551605999",Y,"6학년",남자,0,4,18,1,1
"2021",초등학교,경기도교육청,"4761635516",Y,"6학년",남자,0,0,6,4,1
"2021",초등학교,경기도교육청,"4832064120",Y,"6학년",남자,0,2,12,11,1
"2021",초등학교,경기도교육청,"4891612676",Y,"6학년",남자,0,5,61,46,6
"2021",초등학교,경기도교육청,"4899917304",Y,"6학년",남자,0,2,2,0,0
"2021",초등학교,경기도교육청,"5164192191",Y,"6학년",남자,0,1,2,0,0
"2021",초등학교,경기도교육청,"5504148040",Y,"6학년",남자,4,18,31,10,0
"2021",초등학교,경기도교육청,"5805087137",Y,"6학년",남자,7,27,6,0,0
"2021",초등학교,경기도교육청,"5813698599",Y,"6학년",남자,2,4,10,21,1
"2021",초등학교,경기도교육청,"5881530809",Y,"6학년",남자,0,0,2,1,1
"2021",초등학교,경기도교육청,"5919319894",Y,"6학년",남자,0,7,7,0,0
"2021",초등학교,경기도교육청,"5975627898",Y,"6학년",남자,5,19,28,11,0
"2021",초등학교,경기도교육청,"6146026709",Y,"6학년",남자,0,0,0,1,0
"2021",초등학교,경기도교육청,"6172158442",Y,"6학년",남자,1,5,33,43,13
"2021",초등학교,경기도교육청,"6319898792",Y,"6학년",남자,0,0,0,4,0
"2021",초등학교,경기도교육청,"6485227858",Y,"6학년",남자,0,3,29,39,5
"2021",초등학교,경기도교육청,"6632690417",Y,"6학년",남자,1,0,2,2,0
"2021",초등학교,경기도교육청,"6805760006",Y,"6학년",남자,0,0,2,1,0
"2021",초등학교,경기도교육청,"6835594322",Y,"6학년",남자,0,5,4,3,1
"2021",초등학교,경기도교육청,"6854977501",Y,"6학년",남자,0,11,28,15,0
"2021",초등학교,경기도교육청,"6940744451",Y,"6학년",남자,1,3,2,2,0
"2021",초등학교,경기도교육청,"6979006978",Y,"6학년",남자,0,6,14,2,0
"2021",초등학교,경기도교육청,"7019081575",Y,"6학년",남자,2,2,0,3,0
"2021",초등학교,경기도교육청,"7397932131",Y,"6학년",남자,1,21,29,5,0
"2021",초등학교,경기도교육청,"7459531593",Y,"6학년",남자,2,1,2,0,0
"2021",초등학교,경기도교육청,"7577980733",Y,"6학년",남자,0,4,18,12,1
"2021",초등학교,경기도교육청,"7843679610",Y,"6학년",남자,1,4,7,2,0
"2021",초등학교,경기도교육청,"8090076392",Y,"6학년",남자,0,0,2,1,0
"2021",초등학교,경기도교육청,"8390774913",Y,"6학년",남자,0,1,2,1,0
"2021",초등학교,경기도교육청,"8597690478",Y,"6학년",남자,1,3,28,24,0
"2021",초등학교,경기도교육청,"8657625953",Y,"6학년",남자,3,17,62,23,3
"2021",초등학교,경기도교육청,"8713499726",Y,"6학년",남자,0,8,31,13,1
"2021",초등학교,경기도교육청,"8797888270",Y,"6학년",남자,0,0,6,5,1
"2021",초등학교,경기도교육청,"8905926762",Y,"6학년",남자,2,12,36,33,2
"2021",초등학교,경기도교육청,"9043900961",Y,"6학년",남자,0,1,4,0,0
"2021",초등학교,경기도교육청,"9062339634",Y,"6학년",남자,0,0,3,2,0
"2021",초등학교,경기도교육청,"9111099456",Y,"6학년",남자,1,15,30,17,8
"2021",초등학교,경기도교육청,"9170240909",Y,"6학년",남자,1,2,1,0,0
"2021",초등학교,경기도교육청,"9180377191",Y,"6학년",남자,0,0,2,2,1
"2021",초등학교,경기도교육청,"9245999221",Y,"6학년",남자,1,10,22,10,1
"2021",초등학교,경기도교육청,"9251822230",Y,"6학년",남자,3,18,21,2,0
"2021",초등학교,경기도교육청,"9295098705",Y,"6학년",남자,0,4,3,5,1
"2021",초등학교,경기도교육청,"9538615888",Y,"6학년",남자,0,3,2,3,0
"2021",초등학교,경기도교육청,"1159940242",Y,"6학년",여자,0,4,33,26,3
"2021",초등학교,경기도교육청,"1209096964",Y,"6학년",여자,0,1,4,1,0
"2021",초등학교,경기도교육청,"1258954671",Y,"6학년",여자,0,7,6,1,0
"2021",초등학교,경기도교육청,"1431305308",Y,"6학년",여자,0,4,0,0,0
"2021",초등학교,경기도교육청,"1433021524",Y,"6학년",여자,0,0,1,1,0
"2021",초등학교,경기도교육청,"1506046924",Y,"6학년",여자,0,0,37,5,0
"2021",초등학교,경기도교육청,"1971743031",Y,"6학년",여자,0,0,1,3,0
"2021",초등학교,경기도교육청,"1986125683",Y,"6학년",여자,0,2,4,1,0
"2021",초등학교,경기도교육청,"2091909610",Y,"6학년",여자,0,0,0,3,1
"2021",초등학교,경기도교육청,"2105297514",Y,"6학년",여자,0,5,20,14,2
"2021",초등학교,경기도교육청,"2149559123",Y,"6학년",여자,0,3,2,1,0
"2021",초등학교,경기도교육청,"2553691944",Y,"6학년",여자,0,0,3,1,0
"2021",초등학교,경기도교육청,"2612329557",Y,"6학년",여자,0,9,39,25,3
"2021",초등학교,경기도교육청,"2935782141",Y,"6학년",여자,0,0,2,1,0
"2021",초등학교,경기도교육청,"3046877730",Y,"6학년",여자,0,3,8,11,1
"2021",초등학교,경기도교육청,"3118194092",Y,"6학년",여자,0,6,17,8,0
"2021",초등학교,경기도교육청,"3232727843",Y,"6학년",여자,1,9,15,2,0
"2021",초등학교,경기도교육청,"3278410328",Y,"6학년",여자,0,1,2,0,0
"2021",초등학교,경기도교육청,"3437244831",Y,"6학년",여자,0,1,7,3,0
"2021",초등학교,경기도교육청,"3464262269",Y,"6학년",여자,0,3,38,31,3
"2021",초등학교,경기도교육청,"3571347088",Y,"6학년",여자,0,5,30,28,2
"2021",초등학교,경기도교육청,"3693320584",Y,"6학년",여자,0,17,42,15,0
"2021",초등학교,경기도교육청,"3696403453",Y,"6학년",여자,0,1,8,1,0
"2021",초등학교,경기도교육청,"3741371320",Y,"6학년",여자,5,10,39,21,0
"2021",초등학교,경기도교육청,"3748202003",Y,"6학년",여자,0,0,1,0,0
"2021",초등학교,경기도교육청,"3953041007",Y,"6학년",여자,0,9,31,19,0
"2021",초등학교,경기도교육청,"4070740943",Y,"6학년",여자,0,3,37,39,2
"2021",초등학교,경기도교육청,"4193348591",Y,"6학년",여자,0,7,25,20,0
"2021",초등학교,경기도교육청,"4235257630",Y,"6학년",여자,0,3,13,4,1
"2021",초등학교,경기도교육청,"4258093580",Y,"6학년",여자,0,8,22,13,1
"2021",초등학교,경기도교육청,"4372645577",Y,"6학년",여자,0,0,2,2,0
"2021",초등학교,경기도교육청,"4401244943",Y,"6학년",여자,0,0,1,1,0
"2021",초등학교,경기도교육청,"4551605999",Y,"6학년",여자,0,0,1,1,0
"2021",초등학교,경기도교육청,"4761635516",Y,"6학년",여자,0,1,3,2,0
"2021",초등학교,경기도교육청,"4832064120",Y,"6학년",여자,0,1,28,9,0
"2021",초등학교,경기도교육청,"4891612676",Y,"6학년",여자,0,3,55,40,7
"2021",초등학교,경기도교육청,"4899917304",Y,"6학년",여자,0,1,1,1,0
"2021",초등학교,경기도교육청,"5164192191",Y,"6학년",여자,0,1,2,0,0
"2021",초등학교,경기도교육청,"5504148040",Y,"6학년",여자,0,14,23,9,0
"2021",초등학교,경기도교육청,"5805087137",Y,"6학년",여자,8,36,5,0,0
"2021",초등학교,경기도교육청,"5813698599",Y,"6학년",여자,2,6,17,13,4
"2021",초등학교,경기도교육청,"5881530809",Y,"6학년",여자,0,0,3,4,0
"2021",초등학교,경기도교육청,"5919319894",Y,"6학년",여자,0,7,8,0,0
"2021",초등학교,경기도교육청,"5975627898",Y,"6학년",여자,3,20,32,3,0
"2021",초등학교,경기도교육청,"6172158442",Y,"6학년",여자,1,5,31,30,4
"2021",초등학교,경기도교육청,"6319898792",Y,"6학년",여자,0,0,4,3,0
"2021",초등학교,경기도교육청,"6485227858",Y,"6학년",여자,0,2,32,34,4
"2021",초등학교,경기도교육청,"6632690417",Y,"6학년",여자,1,1,3,3,0
"2021",초등학교,경기도교육청,"6805760006",Y,"6학년",여자,0,0,2,1,0
"2021",초등학교,경기도교육청,"6835594322",Y,"6학년",여자,2,8,12,8,0
"2021",초등학교,경기도교육청,"6854977501",Y,"6학년",여자,1,11,42,14,0
"2021",초등학교,경기도교육청,"6940744451",Y,"6학년",여자,0,0,5,1,0
"2021",초등학교,경기도교육청,"6979006978",Y,"6학년",여자,0,8,9,0,0
"2021",초등학교,경기도교육청,"7019081575",Y,"6학년",여자,0,0,2,0,0
"2021",초등학교,경기도교육청,"7397932131",Y,"6학년",여자,1,21,33,6,0
"2021",초등학교,경기도교육청,"7459531593",Y,"6학년",여자,0,0,0,1,0
"2021",초등학교,경기도교육청,"7577980733",Y,"6학년",여자,0,2,27,13,0
"2021",초등학교,경기도교육청,"7843679610",Y,"6학년",여자,0,1,8,1,0
"2021",초등학교,경기도교육청,"8090076392",Y,"6학년",여자,0,0,1,1,0
"2021",초등학교,경기도교육청,"8390774913",Y,"6학년",여자,0,0,1,0,1
"2021",초등학교,경기도교육청,"8597690478",Y,"6학년",여자,1,16,35,12,1
"2021",초등학교,경기도교육청,"8657625953",Y,"6학년",여자,0,7,64,45,1
"2021",초등학교,경기도교육청,"8713499726",Y,"6학년",여자,0,4,30,19,2
"2021",초등학교,경기도교육청,"8797888270",Y,"6학년",여자,0,0,3,5,0
"2021",초등학교,경기도교육청,"8905926762",Y,"6학년",여자,1,6,38,32,4
"2021",초등학교,경기도교육청,"9043900961",Y,"6학년",여자,0,0,12,1,0
"2021",초등학교,경기도교육청,"9062339634",Y,"6학년",여자,0,1,9,4,0
"2021",초등학교,경기도교육청,"9111099456",Y,"6학년",여자,0,16,36,18,6
"2021",초등학교,경기도교육청,"9170240909",Y,"6학년",여자,0,1,0,0,0
"2021",초등학교,경기도교육청,"9180377191",Y,"6학년",여자,0,0,0,9,1
"2021",초등학교,경기도교육청,"9245999221",Y,"6학년",여자,0,12,23,6,0
"2021",초등학교,경기도교육청,"9251822230",Y,"6학년",여자,2,12,17,1,0
"2021",초등학교,경기도교육청,"9295098705",Y,"6학년",여자,0,2,1,1,0
"2021",초등학교,경기도교육청,"9538615888",Y,"6학년",여자,0,1,0,1,0
"2022",고등학교,경기도교육청,"1049554518",Y,"1학년",남자,1,26,37,29,3
"2022",고등학교,경기도교육청,"1096577244",Y,"1학년",남자,1,45,76,53,6
"2022",고등학교,경기도교육청,"1250428309",Y,"1학년",남자,4,45,66,32,1
"2022",고등학교,경기도교육청,"1250955970",Y,"1학년",남자,15,88,135,44,4
"2022",고등학교,경기도교육청,"1270588994",Y,"1학년",남자,0,33,79,56,2
"2022",고등학교,경기도교육청,"1272224199",Y,"1학년",남자,6,54,87,52,9
"2022",고등학교,경기도교육청,"1291755465",Y,"1학년",남자,4,10,24,17,3
"2022",고등학교,경기도교육청,"1331466047",Y,"1학년",남자,0,0,6,35,0
"2022",고등학교,경기도교육청,"1386060250",Y,"1학년",남자,2,3,54,28,3
"2022",고등학교,경기도교육청,"1386242836",Y,"1학년",남자,1,33,93,59,5
"2022",고등학교,경기도교육청,"1387835551",Y,"1학년",남자,5,31,96,30,0
"2022",고등학교,경기도교육청,"1387954142",Y,"1학년",남자,9,33,41,33,0
"2022",고등학교,경기도교육청,"1447264286",Y,"1학년",남자,4,20,49,23,2
"2022",고등학교,경기도교육청,"1588328892",Y,"1학년",남자,1,5,38,31,2
"2022",고등학교,경기도교육청,"1591036115",Y,"1학년",남자,2,28,50,65,14
"2022",고등학교,경기도교육청,"1616623385",Y,"1학년",남자,4,43,60,34,4
