파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
대구광역시교육청_고등_결산_세출_2024.csv,272682109383.0,112029207988.0,74975839807.0,32768199175.0,68289352073.0,45717083406.0,57096864231.0,1324608801.0,1139371840.1000001,고등,97
대구광역시교육청_중등_결산_세출_2022.csv,106733521830.0,83575929195.0,44713548471.0,18206901664.0,32087390461.0,29602605393.0,10379236620.0,938260110.0,922455816.1000001,중등,130
대구광역시교육청_중등_결산_세출_2023.csv,107556538819.0,79524024637.0,48792992850.0,18969815295.0,35666158024.0,30605347270.0,12240414676.0,594512197.0,900208708.5,중등,129
대구광역시교육청_고등_결산_세출_2022.csv,276073103924.0,106323801654.0,53865690848.0,36861458522.0,46376329253.0,38797783843.0,23749203995.0,2003551555.0,968428581.5,고등,97
대구광역시교육청_고등_결산_세출_2023.csv,273398961543.0,106515289704.0,70145399659.0,37104593256.0,59608442228.0,41329129204.0,35936239284.0,2125602276.0,1090826030.6999998,고등,96
대구광역시교육청_중등_결산_세출_2024.csv,108155015284.0,76322384049.0,53951102153.0,20111933592.0,27105866239.0,33148174950.0,23117480033.0,5496995274.0,914356964.4,중등,128
대구광역시교육청_초등_결산_세출_2024.csv,12984380220.0,116610203224.0,86273883135.0,75801426679.0,42772289705.0,47785502322.0,4925718790.0,1192476280.0,1095744244.0,초등,242
대구광역시교육청_초등_결산_세출_2023.csv,17501495779.0,115565522560.0,80479263129.0,69088459698.0,54894472626.0,47077405806.0,8881546290.0,710779170.0,1191089746.3999999,초등,240
대구광역시교육청_초등_결산_세출_2022.csv,17391966828.0,126004274286.0,61880090805.0,66362271539.0,38303072109.0,40159310369.0,5475413906.0,980286145.0,1052574271.4,초등,240
고등_평균,274053641375.54138,108295550851.23448,66315816692.41035,35572819824.77586,58086143250.034485,41950132850.81724,38937750307.53793,1816859906.9931035,1066123930.4910345,고등,290
중등_평균,107478018867.96642,79826188971.04651,49128678176.90956,19091294287.211887,31632677063.612404,31109547525.89147,15212795085.34367,2331476182.9069767,912361423.598708,중등,387
초등_평균,15951040220.110804,119385623854.91412,76238953826.63435,70432300212.1856,45316211696.68975,45015101722.88643,6423399437.977839,961821240.1108034,1113087910.4155126,초등,722
전체_평균,94772123187.79843,106143577771.19443,66682566088.70122,49003980980.36741,44178078921.471054,40533121417.570404,15594705991.01787,1517945383.2544675,1047826506.1437454,전체,1399
