파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
대구광역시교육청_중등_결산_세입_2024.csv,2547738764.1328125,23202820.3046875,100066962.984375,0.0,23539002.625,32369282.859375,중등
대구광역시교육청_고등_결산_세입_2023.csv,5905556158.479167,152682196.77083334,480295264.6145833,0.0,42110475.21875,177115815.35416666,고등
대구광역시교육청_고등_결산_세입_2022.csv,5313477259.0,152016994.77319586,490208249.1443299,0.0,31956732.103092782,209232583.64948454,고등
대구광역시교육청_중등_결산_세입_2023.csv,2453818705.015504,21769586.046511628,83444994.65116279,0.0,15615295.317829458,50623798.28682171,중등
대구광역시교육청_중등_결산_세입_2022.csv,2373512196.0076923,30345207.307692308,87574867.34615384,0.0,10723594.407692308,57889478.96923077,중등
대구광역시교육청_고등_결산_세입_2024.csv,6116857232.226804,148513694.8556701,531777224.36082476,0.0,59552775.443298966,232375295.35051546,고등
대구광역시교육청_초등_결산_세입_2022.csv,1226264393.5791667,10667648.791666666,248223478.29166666,0.0,8330665.020833333,24406208.241666667,초등
대구광역시교육청_초등_결산_세입_2023.csv,1335957360.3291667,9898572.916666666,260969696.24166667,0.0,16105747.6875,32340594.645833332,초등
대구광역시교육청_초등_결산_세입_2024.csv,1277578110.7644627,11693188.896694215,294071075.161157,0.0,20367380.669421487,11171828.665289257,초등
중등_평균,2458356555.052003,25105871.21963048,90362274.99389721,0.0,16625964.116840588,46960853.37180916,중등
고등_평균,5778630216.568657,151070962.1332331,500760246.0399127,0.0,44539994.255047254,206241231.45138887,고등
초등_평균,1279933288.2242653,10753136.868342517,267754749.89816344,0.0,14934597.79258494,22639543.850929752,초등
