뉴스 식별자,criticality_score
1100201.202309141,0.537219500541687
1100751.202309211,0.6538033676147461
1100701.202309262,0.8130652236938477
1101001.202309071,0.41302801251411436
1101101.202309041,0.4126230704784393
1101101.202309081,0.41224173188209534
1100751.202309061,0.6522013556957245
1100801.202309261,0.4114745306968689
1101101.202309132,0.41057098388671875
1100751.202309201,0.41004178404808045
1100751.202309261,0.7291052281856537
1100101.202309041,0.4090570020675659
1100751.202309111,0.40856428027153013
1100751.20230921,0.40854062318801876
1100701.202309201,0.4082379984855652
1100401.202309051,0.4079175639152527
1101101.202309061,0.4077225315570831
1100501.20230919,0.4076423692703247
1100101.20230903,0.40760034799575806
1100101.202309261,0.6470313262939453
1100611.202309201,0.6466806900501251
1100801.202309101,0.6859938836097716
1100401.20230913,0.40596409320831295
1100611.202309181,0.8048802304267884
1100401.20230925,0.40411875128746033
1101101.202309121,0.803543381690979
1100801.202309081,0.4031810510158539
1101101.202309041,0.6431440365314484
1101001.202309201,0.4029315161705017
1101101.202309041,0.4025574731826782
1100201.202309252,0.40231523394584656
1100801.20230919,0.8021250474452973
1100901.20230925,0.641954619884491
1100751.202309141,0.8015658426284791
1100501.202309121,0.4013941276073456
1100301.202309211,0.40130679488182064
1101101.202309141,0.5211320042610168
1100501.202309011,0.7609500968456269
1101101.202309261,0.4004488098621368
1100611.20230905,0.3999092566967011
1100401.20230912,0.3998699355125427
1100901.20230926,0.3994022834300995
1100801.202309042,0.39890024542808533
1100401.20230904,0.3986675906181335
1100201.20230928,0.3985749113559723
1100201.20230912,0.3983516800403595
1100751.2023092,0.677545336484909
1100201.202309181,0.797340898513794
1100201.202309041,0.39718527674674986
1100201.20230912,0.3968789148330688
1100751.202309141,0.3968020069599152
1100611.20230921,0.396384083032608
1100901.20230904,0.6361864042282104
1100611.20230906,0.3961115169525147
1100751.20230908,0.39585987210273743
1100751.202309181,0.7957977521419526
1101101.202309212,0.39551100611686707
1100901.202309011,0.39530479788780215
1100701.202309212,0.3951996910572052
1100611.202309081,0.3951201725006104
1100201.20230904,0.395010005235672
1101001.20230927,0.394726459980011
1100751.202309211,0.5146914303302765
1100901.20230904,0.714478713274002
1100751.202309141,0.3944780516624451
1100901.20230904,0.39404753923416136
1101001.202309251,0.3939872431755066
1100751.202309141,0.6338905763626098
1100751.202309151,0.3937865781784058
1100201.202309251,0.3937547671794891
1100401.20230915,0.5134175598621369
1100701.202309171,0.39304387450218203
1100751.202309201,0.3929757285118103
1101001.202309042,0.39285156011581424
1100201.2023092,0.3927850234508514
1100201.202309031,0.39250231862068174
1100401.20230915,0.39249030232429505
1100901.20230904,0.39243656873703003
1100201.202309081,0.7124344050884247
1101001.202309111,0.7122947156429291
1100751.202309261,0.3920400846004486
1100201.202309131,0.3920297133922577
1101001.202309171,0.3919726717472076
1100401.20230907,0.6319337975978851
1101001.202309111,0.39182541847229
1100201.20230922,0.3916044044494629
1101001.202309251,0.39153695583343506
1100201.202309031,0.39148595809936526
1100611.202309131,0.39109415888786314
1100201.20230904,0.3910385298728943
1100751.20230913,0.3909295070171356
1100201.202309211,0.39075784564018246
1100901.20230904,0.6306515407562255
1100901.202309011,0.3906244146823883
1100201.20230906,0.39018124222755435
1100701.202309221,0.39011005640029905
1100751.202309251,0.7899503219127656
1100501.202309271,0.38983487963676455
1100751.202309071,0.6297435414791107
1101001.202309042,0.3892788219451904
1101001.202309181,0.3891855704784393
1100401.202309272,0.7891439783573151
1100611.202309071,0.7491245770454407
1100401.20230905,0.38899754762649535
1100701.20230904,0.6288446974754334
1100801.20230913,0.38879416465759276
1100901.20230904,0.6287033629417419
1101001.202309261,0.7086966395378113
1100751.202309041,0.3886870551109314
1100751.202309121,0.6286133301258087
1100751.202309261,0.7885818231105806
1100611.20230901,0.3885617780685425
1101101.202309031,0.38847170948982235
1100751.202309191,0.3883636164665222
1100751.202309051,0.3883497941493988
1100401.202309202,0.3882042396068573
1100501.202309041,0.38813092589378356
1100201.202309081,0.38805931091308593
1101001.202309271,0.387834130525589
1100901.20230918,0.3878261733055115
1100901.202309081,0.707644784450531
1100751.202309271,0.3874610531330108
1100751.202309121,0.6271359515190125
1101001.202309141,0.3871354150772095
1101101.202309082,0.62709468126297
1100751.202309191,0.3870079922676086
1100611.202309041,0.7869937407970429
1100101.202309141,0.7869714069366456
1100801.202309041,0.3869325685501098
1100751.202309071,0.38691874623298644
1100611.20230906,0.7067184925079346
1100751.202309171,0.3866095769405365
1100101.202309112,0.3864260959625244
1100201.202309041,0.38626210570335384
1100101.202309181,0.3861664044857025
1100201.202309061,0.5861448037624359
1100611.202309251,0.38604302287101744
1100101.202309032,0.3860396075248718
1100751.202309171,0.6260289859771728
1100611.20230901,0.6258797836303711
1100101.202309072,0.7458616518974305
1100301.202309061,0.38575196743011475
1100751.202309011,0.7056871294975281
1100401.20230901,0.38562753081321716
1100401.20230927,0.7054810285568237
1101101.202309011,0.38547534227371216
1100901.202309212,0.38535609126091
1100751.202309131,0.7853010523319245
1100751.202309041,0.38510841608047486
1100301.20230922,0.3850708830356598
1100751.202309191,0.7049983382225037
1100101.202309132,0.704990541934967
1100751.202309181,0.7848545360565187
1100201.202309191,0.38484577417373655
1100701.202309251,0.6247944545745849
1100611.202309041,0.38476925969123843
1100751.202309031,0.38471831560134884
1100801.202309152,0.6247151505947113
1100701.202309201,0.38462626218795776
1100301.202309141,0.6245603334903717
1100501.202309051,0.3844895768165588
1101001.202309111,0.624452383518219
1100701.202309251,0.3844410824775696
1100801.202309051,0.5844030845165252
1100611.202309071,0.6643670535087585
1100501.202309221,0.7442373418807984
1100201.202309121,0.3841926383972168
1100901.202309261,0.7041803359985351
1100611.202309271,0.3840063500404358
1100751.202309291,0.3839774179458618
1100501.202309051,0.3839385259151459
1100901.20230918,0.3836193251609802
1100751.202309071,0.6635844922065735
1100751.202309081,0.6235397171974182
1100611.202309041,0.38337460041046145
1100751.202309211,0.6631436443328858
1100301.202309271,0.383111869096756
1101001.202309041,0.3830408799648285
1100751.202309201,0.7829441416263581
1100201.202309151,0.382350389957428
1101001.202309141,0.782349889278412
1100801.20230927,0.38231494903564456
1100751.202309261,0.3822623598575592
1101101.202309221,0.38222675800323486
1100611.202309211,0.38209599137306216
1100701.202309271,0.38207144021987915
1101101.20230907,0.3820619451999664
1100301.202309051,0.3820160436630249
1101101.20230908,0.3820089089870453
1100401.202309211,0.3819682288169861
1100901.202309111,0.7019611299037933
1100501.202309041,0.38192123651504517
1100611.202309191,0.38192059278488155
1100901.20230904,0.701906394958496
1100101.202309212,0.3818836855888367
1100901.202309082,0.6218273055553436
1100201.20230904,0.38172715187072753
1100751.202309211,0.38164570212364196
1100751.202309111,0.38148797035217286
1100501.202309152,0.3814850199222565
1100201.202309061,0.38141909122467044
1100101.202309182,0.3813835608959198
1101101.20230921,0.3813675391674042
1100501.202309041,0.7812688875198365
1100501.202309111,0.5012365579605103
1100101.202309081,0.38122944116592405
1100201.202309041,0.6211574506759643
1100901.20230916,0.381101553440094
1100401.20230904,0.6209952306747436
1100701.202309121,0.3809158372879028
1100101.20230906,0.38082483887672425
1100701.20230907,0.7007309079170227
1101001.202309041,0.380660365819931
1100201.20230922,0.3806368517875671
1100301.202309011,0.3806022334098816
1100611.202309011,0.7005770206451416
1101101.202309211,0.7805599081516267
1100801.20230913,0.3804806578159332
1100751.202309081,0.38037483572959896
1100751.202309141,0.3803683626651764
1100501.202309231,0.380278115272522
1101001.202309271,0.38022404193878173
1100401.20230904,0.7001376748085022
1100201.202309041,0.3800866413116455
1100401.20230922,0.38006167888641357
1100801.202309212,0.37994959831237796
1100401.202309181,0.49993679523468015
1100201.202309131,0.3799357223510742
1101001.202309061,0.37991440773010254
1100751.202309251,0.3798934686183929
1100701.20230906,0.37980781674385067
1100701.202309151,0.4997014939785004
1100801.202309111,0.7396457576751709
1100301.202309131,0.6196194541454315
1100801.20230905,0.3796113002300262
1100901.20230904,0.619602609872818
1100101.202309131,0.7795531499385835
1100301.2023091,0.3795437264442444
1100701.202309131,0.7793387162685395
1100201.20230925,0.37900065064430233
1100201.202309041,0.6989752769470214
1100201.20230905,0.37890151619911194
1100751.20230919,0.3788376975059509
1100901.202309151,0.37877423644065855
1100611.202309041,0.7787016916275025
1100901.202309251,0.6985708892345428
1100751.202309181,0.37853362441062927
1100901.20230904,0.6184848260879516
1100701.202309191,0.7784707355499269
1100201.20230906,0.6584467208385467
1100611.202309261,0.3784354555606842
1100201.202309111,0.31836568236351015
1100101.202309042,0.3783142375946045
1100901.20230908,0.3782823550701141
1101101.20230918,0.3782450544834137
1100751.202309051,0.3782136368751526
1101101.202309041,0.6582060551643372
1101001.202309041,0.37816812872886657
1100751.202309261,0.7780395257472993
1100901.20230904,0.3780028510093689
1100901.202309271,0.6979340434074401
1100701.202309041,0.37769840240478514
1100701.202309101,0.37764177203178406
1100611.2023092,0.37759803414344784
1100301.202309041,0.6175919365882874
1100751.202309111,0.6775348770618439
1100301.202309011,0.3774242448806763
1100301.202309071,0.3773779499530792
1100901.20230919,0.4372907245159149
1100751.202309031,0.7772110092639923
1100401.202309271,0.3771741199493408
1100701.202309071,0.37710801243782044
1100611.202309051,0.6971040070056915
1100501.202309071,0.3770722317695617
1100101.202309041,0.3770694422721863
1100201.20230927,0.37704392552375793
1100751.202309221,0.37701719284057617
1100611.20230905,0.3770063030719757
1100901.202309141,0.37694135785102845
1100101.202309031,0.37684937596321105
