뉴스 식별자,criticality_score
1101001.202202041,0.7224446940422058
1100401.20220205,0.4199313747882843
1100611.20220207,0.4189962315559387
1100751.202202241,0.6588757288455963
1100301.202202081,0.41841571211814876
1100751.202202221,0.41811795115470884
1100301.202202091,0.41613524436950683
1100751.202202241,0.4145386862754822
1100501.202202031,0.8142920303344727
1100611.202202221,0.4120217192173004
1100751.20220222,0.6508529913425445
1100751.202202071,0.4102875995635986
1100801.202202041,0.4089288997650146
1100201.20220221,0.40863841652870175
1101101.202202081,0.40848063111305233
1100751.202202241,0.40803102135658265
1100611.20220208,0.40779602408409116
1100301.202202141,0.8070121932029725
1100401.20220209,0.4066262948513031
1100751.202202281,0.40590812444686886
1101001.202202281,0.4058463978767395
1100751.202202041,0.6454354476928711
1100751.202202031,0.4054325866699219
1100701.202202211,0.40481603622436524
1100201.202202131,0.4046878802776337
1100701.202202221,0.40459055185317994
1101001.202202101,0.4043559300899505
1100401.20220205,0.6441043925285339
1100751.202202031,0.8038876163959504
1100751.202202211,0.8037475693225862
1101001.202202231,0.4037132370471954
1100701.202202221,0.6434075725078583
1100301.202202281,0.4027994978427887
1100751.202202151,0.4026532816886902
1100201.202202091,0.4023495483398437
1100401.20220209,0.4022793996334076
1100751.202202031,0.7221641540527344
1101001.202202071,0.7619633460044861
1100751.202202171,0.8017877507209779
1100701.20220205,0.4017170298099518
1100701.202202021,0.8012017953395845
1100751.202202201,0.4005929517745972
1100201.20220204,0.4003508555889129
1100301.202202251,0.7202919363975525
1100501.202202221,0.40026743888854976
1100751.202202171,0.40011752128601075
1100301.202202221,0.40006672024726864
1100101.202202091,0.3999723958969116
1100701.202202041,0.3996798205375671
1100201.20220223,0.39964917182922366
1100201.20220219,0.3994617927074432
1100201.202202201,0.3992454993724823
1101001.202202021,0.39921882033348083
1100751.202202091,0.39894122958183287
1100751.202202171,0.6389338088035583
1100611.202202091,0.6379386019706725
1100611.202202041,0.3975270617008209
1100301.202202281,0.39751375794410704
1100611.20220204,0.3973711359500885
1101001.20220222,0.3973296153545379
1100701.20220218,0.5171395897865295
1100901.202202041,0.39697112917900085
1100751.202202161,0.6367833387851715
1100801.20220209,0.3966668057441711
1100751.20220227,0.39664731502532957
1101001.202202221,0.3962771701812744
1100611.202202151,0.6359492433071137
1100751.202202251,0.6358451914787292
1100751.202202171,0.39583946943283077
1100901.20220225,0.39522000432014465
1100751.202202101,0.39508761048316954
1101101.202202041,0.3948703873157501
1100101.202202091,0.754824628829956
1100301.202202251,0.39461396813392635
1100401.20220205,0.5944279658794402
1101001.202202101,0.39370582580566404
1100751.202202071,0.39363160014152526
1100201.20220227,0.39313848495483394
1100751.202202101,0.7931008088588716
1100701.202202242,0.39296816468238827
1100611.202202161,0.39269704699516295
1100701.202202251,0.712436032295227
1100751.20220211,0.39232066154479983
1100611.202202061,0.5923071789741516
1100401.20220209,0.6320564818382263
1100611.20220214,0.3919138419628143
1100201.202202221,0.39147996783256533
1100201.20220209,0.39145904660224917
1100301.202202101,0.39131767630577086
1100611.202202091,0.3912504422664642
1101101.202202131,0.5111888587474823
1100701.202202181,0.3910982537269592
1100611.20220204,0.39091992259025576
1101001.202202132,0.3909153091907501
1100611.20220204,0.39085299253463746
1100751.20220211,0.7907933223247529
1100101.202202101,0.6307202053070068
1100611.20220209,0.3906354296207428
1100701.202202081,0.39052485108375545
1100701.20220214,0.39048586964607235
1100401.20220219,0.39043390631675723
1100301.202202231,0.39035109758377073
1100751.202202221,0.7903377223014832
1100501.202202111,0.3902508723735809
1100801.20220221,0.3901663649082184
1100701.20220222,0.3899141299724579
1100201.20220222,0.7898155319690705
1100751.202202142,0.3897715079784393
1100701.20220215,0.6297477972507477
1100901.202202231,0.6296734642982482
1100801.20220204,0.38951058268547056
1100751.202202071,0.38945486426353454
1101101.2022021,0.3893343079090118
1100701.20220216,0.3892433452606201
1100801.20220216,0.7292344760894776
1100301.202202171,0.6289858531951904
1100901.20220207,0.388962893486023
1100701.202202201,0.7888848590850831
1100701.20220214,0.38856133103370666
1100611.202202091,0.38855986475944515
1100201.202202061,0.5882889795303344
1100751.202202171,0.5881780076026917
1100701.202202181,0.38803962349891663
1100201.20220208,0.38802133083343504
1100701.20220211,0.6679759120941162
1100401.202202141,0.38790612101554867
1100701.2022021,0.38789439082145694
1100701.202202251,0.3878305184841156
1100611.20220217,0.3877206552028656
1100751.20220225,0.387714718580246
1100201.20220222,0.3876400816440582
1100101.202202282,0.3876345205307007
1100611.202202111,0.38760412216186524
1100701.202202141,0.7875605273246766
1100201.202202251,0.3874591934680939
1100611.202202071,0.38742636322975155
1100611.202202281,0.387373058795929
1100801.202202221,0.32728313326835634
1100751.202202101,0.7872798788547517
1100701.202202041,0.3871395099163055
1100201.20220209,0.3869748222827911
1100701.20220209,0.6269236814975738
1100201.20220208,0.38680537819862365
1100701.202202111,0.3267893922328949
1100101.20220221,0.38660997033119204
1100701.20220209,0.38648862719535826
1100301.202202041,0.5864655959606171
1100701.20220207,0.3862579393386841
1100701.202202161,0.3861954438686371
1100701.202202171,0.3261833560466766
1100101.202202091,0.3861213612556458
1100611.202202071,0.6260225665569306
1101001.202202211,0.38598868131637576
1100301.202202161,0.38591710209846497
1100501.202202081,0.38582765936851504
1100701.20220215,0.3858241724967957
1100701.202202101,0.5057941317558289
1100201.202202061,0.7057657897472381
1100701.20220222,0.3857350337505341
1100701.202202032,0.38565957427024844
1100201.202202091,0.5056524217128754
1100201.202202281,0.3856394934654236
1100401.202202241,0.38557978749275207
1100801.20220208,0.6255174350738525
1101101.202202041,0.38548476576805113
1100301.202202211,0.3853695201873779
1100301.20220207,0.325353444814682
1100751.202202171,0.5053037345409394
1101001.202202072,0.3851799416542053
1101001.202202042,0.38506444573402404
1101101.202202071,0.3849899697303772
1100901.202202221,0.38494040250778194
1100751.202202101,0.38488899350166317
1100611.202202081,0.38487635135650633
1101101.202202191,0.3848532485961914
1100751.202202071,0.7848127114772797
1100701.202202081,0.384750519990921
1101101.202202101,0.7447400236129761
1101001.202202081,0.3846350061893463
1100201.202202232,0.38449714064598084
1100751.20220222,0.7844744849205018
1100201.202202171,0.3844407963752746
1100901.202202071,0.38441070199012756
1100751.202202161,0.38440204739570616
1100401.20220211,0.38440202951431274
1100301.202202091,0.6243492972850799
1100751.202202101,0.3842338192462921
1100751.202202181,0.5042315304279328
1101101.20220211,0.3841982889175415
1100701.20220228,0.38412177443504336
1100611.20220204,0.3840136814117432
1100401.202202061,0.6239951384067535
1100701.20220221,0.7839837121963502
1100301.20220218,0.3839141356945038
1100701.20220218,0.6239034247398376
1100751.202202271,0.3838908898830414
1100751.202202211,0.6237972450256347
1100751.202202281,0.38375747680664063
1100701.202202041,0.38375068187713623
1100751.202202251,0.38372493267059327
1100701.202202091,0.38372167825698855
1100401.202202101,0.3836595404148102
1100701.202202261,0.38352278351783753
1100201.202202221,0.5834862518310546
1101101.202202061,0.5834840166568755
1100751.20220224,0.3834612357616425
1100701.20220216,0.38345563888549805
1100701.202202242,0.38343729257583614
1100201.202202251,0.7833756554126741
1100701.202202062,0.38333513617515563
1100751.202202091,0.3833302366733551
1100751.202202231,0.7833234775066377
1100701.202202041,0.38324980616569515
1100301.202202251,0.38322441458702083
1100611.20220208,0.3831239569187164
1100901.202202101,0.38301970839500427
1101101.202202221,0.3829657959938049
1100201.2022021,0.38296357870101927
1100201.20220204,0.38294898748397826
1100611.20220218,0.38294741392135623
1100751.202202241,0.3828001606464386
1100301.202202171,0.5027536690235138
1100751.202202091,0.7027507185935974
1100401.20220203,0.3827386486530304
1100751.202202251,0.38267007350921634
1100501.202202171,0.9026422321796417
1100901.202202211,0.7025955259799957
1100401.202202232,0.38258883833885193
1101001.202202071,0.7825420606136323
1100901.20220208,0.38245757102966305
1100901.202202141,0.3823593485355377
1100801.20220209,0.3823570418357849
1100611.202202132,0.5023567199707031
1100401.202202112,0.3822878766059875
1100101.202202091,0.38221856832504275
1100101.20220214,0.38215587615966795
1100201.202202101,0.7819304990768433
1100751.202202071,0.38188786983489986
1101101.202202021,0.3818282890319824
1100301.202202281,0.7018151819705963
1100301.202202111,0.3817988383769989
1101101.202202032,0.3817968356609345
