정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,47165500
,교직원보수,0
,기타 교직원 보수,33007710
,교직원 복지 및 역량강화,14157790
학생복지/교육격차 해소,학생복지/교육격차 해소,679005110
,급식 관리,469578060
,기숙사 관리,0
,보건관리,59125450
,교육격차 해소,96042200
,학생복지,54259400
기본적 교육활동,기본적 교육활동,240768980
,교과 활동,202098350
,창의적 체험활동,24670630
,자유학기(년) 활동,14000000
선택적 교육활동,선택적 교육활동,204253250
,방과후학교 운영,11015000
,직업교육,0
,국제교육,0
,독서활동,50732020
,교기육성,142296230
,기타 선택적 교육활동,210000
교육활동 지원,교육활동 지원,375500450
,교무업무 운영,68593320
,생활지도 운영,18738220
,연구학교 운영,46400000
,학습지원실 운영,13803470
,교육여건 개선,227965440
학교 일반운영,학교 일반운영,265651710
,학교기관운영,133786130
,시설 장비 유지,127960720
,학교운영 협력,3904860
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,0
,반환금,0
,예비비,0
세출합계,세출합계,1812345000
