파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
경상남도교육청_사립_초등_예산_세입_2023.csv,4901734000.0,143627000.0,2475989000.0,0.0,15909000.0,8000000.0,초등,2
경상남도교육청_사립_초등_예산_세입_2022.csv,4551864000.0,91214000.0,2589758000.0,0.0,5099000.0,13000000.0,초등,2
경상남도교육청_사립_초등_예산_세입_2024.csv,4959328000.0,179088000.0,2696230000.0,0.0,27059000.0,8000000.0,초등,2
경상남도교육청_사립_중등_예산_세입_2022.csv,203494557000.0,1261953000.0,6480180000.0,0.0,227327000.0,931210000.0,중등,77
경상남도교육청_사립_중등_예산_세입_2023.csv,215443996000.0,1810590000.0,6537479000.0,0.0,359577000.0,967244000.0,중등,77
경상남도교육청_사립_중등_예산_세입_2024.csv,229766522000.0,1693996000.0,7021592000.0,0.0,481873000.0,1038288000.0,중등,77
경상남도교육청_사립_고등_예산_세입_2023.csv,384119902000.0,10662565000.0,41921801000.0,0.0,1285410000.0,941624000.0,고등,78
경상남도교육청_사립_고등_예산_세입_2022.csv,376586549000.0,9651565000.0,38515919000.0,0.0,1035475000.0,1811564000.0,고등,78
경상남도교육청_사립_고등_예산_세입_2024.csv,396594825000.0,9672868000.0,44716595000.0,0.0,1629953000.0,1199717000.0,고등,78
초등_평균,4804308666.666667,137976333.33333334,2587325666.6666665,0.0,16022333.333333334,9666666.666666666,초등,6
중등_평균,216235025000.0,1588846333.3333333,6679750333.333333,0.0,356259000.0,978914000.0,중등,231
고등_평균,385767092000.0,9995666000.0,41718105000.0,0.0,1316946000.0,1317635000.0,고등,234
전체_평균,297767762537.15497,5747000435.244162,24035207751.592358,0.0,829208762.2080679,1134848670.9129512,전체,471
