파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
경상남도교육청_사립_중등_결산_세출_2022.csv,142735969382.0,32089088569.0,10420388410.0,4480491561.0,16096282108.0,12743991086.0,36281830543.0,272521250.0,2003456814.0000002,중등,77
경상남도교육청_사립_고등_결산_세출_2024.csv,272620150770.0,104922824309.0,28751495305.0,21499877765.0,61450668744.0,26030607827.0,83198333320.0,3923029100.0,1710042686.8,고등,78
경상남도교육청_사립_중등_결산_세출_2023.csv,146819508740.0,35380067412.0,12990201025.0,4877041939.0,19040304300.0,13685201838.0,41488601960.0,1053519840.0,2051273285.9,중등,77
경상남도교육청_사립_중등_결산_세출_2024.csv,146879662705.0,37680536226.0,15242973712.0,5745345016.0,22875361098.0,15457572673.0,43023462400.0,1334789750.0,2296175683.3999996,중등,77
경상남도교육청_사립_고등_결산_세출_2023.csv,276346992083.0,94819841925.0,24483061076.0,17851680733.0,29407348022.0,22267120151.0,73283319251.0,2157994278.0,1579734524.2,고등,78
경상남도교육청_사립_고등_결산_세출_2022.csv,277629699506.0,86382318560.0,18578214696.0,15285266782.0,31156901811.0,20505974144.0,47499537728.0,594902131.0,1410740793.8000002,고등,78
경상남도교육청_사립_초등_결산_세출_2024.csv,3691368960.0,1521664360.0,525402560.0,1059508340.0,423527960.0,436513040.0,2261288540.0,98636290.0,26062091.6,초등,2
경상남도교육청_사립_초등_결산_세출_2022.csv,3559812660.0,1482594610.0,329493520.0,929724810.0,330143450.0,326187810.0,1620266030.0,62537310.0,20992711.799999997,초등,2
경상남도교육청_사립_초등_결산_세출_2023.csv,3732827090.0,1446406350.0,444896080.0,1083019750.0,337885090.0,349144950.0,1229539770.0,5907160.0,21132720.0,초등,2
중등_평균,145478380275.66666,35049897402.333336,12884521049.0,5034292838.666667,19337315835.333332,13962255199.0,40264631634.333336,886943613.3333334,2116968594.4333332,중등,231
고등_평균,275532280786.3333,95374994931.33333,23937590359.0,18212275093.333332,40671639525.666664,22934567374.0,67993730099.666664,2225308503.0,1566839334.9333334,고등,234
초등_평균,3661336236.6666665,1483555106.6666667,433264053.3333333,1024084300.0,363852166.6666667,370615266.6666667,1703698113.3333333,55693586.666666664,22729174.46666667,초등,6
전체_평균,208284559586.2017,64592731304.69427,18217240107.52654,11530230410.556263,29694833800.35669,18246695133.938427,53549649553.14862,1541274577.2866242,1816977759.5229301,전체,471
