파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경상남도교육청_사립_초등_예산_세입_2023.csv,4901734000,143627000,2475989000,0,15909000,8000000,초등
경상남도교육청_사립_초등_예산_세입_2022.csv,4551864000,91214000,2589758000,0,5099000,13000000,초등
경상남도교육청_사립_초등_예산_세입_2024.csv,4959328000,179088000,2696230000,0,27059000,8000000,초등
경상남도교육청_사립_중등_예산_세입_2022.csv,203494557000,1261953000,6480180000,0,227327000,931210000,중등
경상남도교육청_사립_중등_예산_세입_2023.csv,215443996000,1810590000,6537479000,0,359577000,967244000,중등
경상남도교육청_사립_중등_예산_세입_2024.csv,229766522000,1693996000,7021592000,0,481873000,1038288000,중등
경상남도교육청_사립_고등_예산_세입_2023.csv,384119902000,10662565000,41921801000,0,1285410000,941624000,고등
경상남도교육청_사립_고등_예산_세입_2022.csv,376586549000,9651565000,38515919000,0,1035475000,1811564000,고등
경상남도교육청_사립_고등_예산_세입_2024.csv,396594825000,9672868000,44716595000,0,1629953000,1199717000,고등
초등_합계,14412926000,413929000,7761977000,0,48067000,29000000,초등
중등_합계,648705075000,4766539000,20039251000,0,1068777000,2936742000,중등
고등_합계,1157301276000,29986998000,125154315000,0,3950838000,3952905000,고등
2023_합계,604465632000,12616782000,50935269000,0,1660896000,1916868000,전체
2022_합계,584632970000,11004732000,47585857000,0,1267901000,2755774000,전체
2024_합계,631320675000,11545952000,54434417000,0,2138885000,2246005000,전체
