파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
충청남도교육청_공립_고등_결산_세입_2022.csv,192526990400.0,3051647820.0,19725587440.0,0.0,1363483770.0,6055578527.0,고등,81
충청남도교육청_공립_고등_결산_세입_2023.csv,216599226930.0,2467120020.0,22115440005.0,0.0,1840238298.0,15669481971.0,고등,82
충청남도교육청_공립_고등_결산_세입_2024.csv,206206856330.0,9146214350.0,28798639565.0,0.0,7086308735.0,10802741835.0,고등,82
충청남도교육청_공립_초등_결산_세입_2023.csv,468173365220.0,3441155000.0,28080069650.0,0.0,2363598396.0,5257574899.0,초등,418
충청남도교육청_공립_초등_결산_세입_2022.csv,409082349700.0,3393051770.0,22814410987.0,0.0,1297794908.0,5619922146.0,초등,415
충청남도교육청_공립_중등_결산_세입_2023.csv,159223523610.0,763042080.0,8987710550.0,0.0,882450413.0,1982989213.0,중등,144
충청남도교육청_공립_중등_결산_세입_2022.csv,138809665910.0,854897550.0,6553414760.0,0.0,522608108.0,2169139499.0,중등,144
충청남도교육청_공립_초등_결산_세입_2024.csv,483783675300.0,5716291920.0,30074520650.0,0.0,4160185631.0,7438646001.0,초등,421
충청남도교육청_공립_중등_결산_세입_2024.csv,166101125280.0,997086340.0,13157673270.0,0.0,1918687378.0,1587904218.0,중등,144
고등_평균,205162387958.0408,4895824048.0,23562151458.69388,0.0,3438445069.697959,10862139643.995918,고등,245
초등_평균,453858508045.2632,4189057554.122807,27007035779.070972,0.0,2614040803.0295057,6109732029.34051,초등,1254
중등_평균,154711438266.66666,871675323.3333334,9566266193.333334,0.0,1107915299.6666667,1913344310.0,중등,432
전체_평균,355379956224.5883,3536571105.287416,22668139290.447956,0.0,2381691154.081305,5773895867.163128,전체,1931
