파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
충청남도교육청_공립_고등_예산_세입_2022.csv,98461266000.0,567531000.0,28349829000.0,0.0,758826000.0,1522726000.0,고등,81
충청남도교육청_공립_고등_예산_세입_2023.csv,120191824000.0,1088379000.0,30126612000.0,0.0,1005753000.0,1590861000.0,고등,82
충청남도교육청_공립_고등_예산_세입_2024.csv,126529761000.0,1321495000.0,33351837000.0,0.0,1052687000.0,1145941000.0,고등,82
충청남도교육청_공립_초등_예산_세입_2022.csv,192262678000.0,1921845000.0,47741608000.0,0.0,1224802000.0,1894320000.0,초등,420
충청남도교육청_공립_초등_예산_세입_2023.csv,283954809000.0,3457414000.0,45765122000.0,0.0,1646868000.0,2129931000.0,초등,419
충청남도교육청_공립_초등_예산_세입_2024.csv,278365777000.0,3978024000.0,47822447000.0,0.0,2282345000.0,2065092000.0,초등,421
충청남도교육청_공립_중등_예산_세입_2022.csv,74101816000.0,189714000.0,11366232000.0,0.0,381294000.0,711129000.0,중등,144
충청남도교육청_공립_중등_예산_세입_2023.csv,107068275000.0,375924000.0,13086583000.0,0.0,579056000.0,660375000.0,중등,144
충청남도교육청_공립_중등_예산_세입_2024.csv,107273964000.0,535015000.0,14469188000.0,0.0,775348000.0,657940000.0,중등,144
고등_평균,115128704146.93878,994202771.4285715,30618648844.89796,0.0,939824432.6530613,1419422734.6938775,고등,245
초등_평균,251523318926.98413,3119507515.873016,47111358464.28571,0.0,1718509346.8253968,2029729540.4761906,초등,1260
중등_평균,96148018333.33333,366884333.3333333,12974001000.0,0.0,578566000.0,676481333.3333334,중등,432
전체_평균,199618925288.5906,2236785328.342798,37411796109.4476,0.0,1365781763.0356221,1650726756.3242128,전체,1937
