파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
충청남도교육청_공립_고등_결산_세출_2024.csv,5753384060.0,73780888930.0,40799699872.0,51336956747.0,36346438859.0,43751616359.0,3829862140.0,44985710.0,765736649.4000001,고등,82
충청남도교육청_공립_고등_결산_세출_2023.csv,5447998781.0,52839699194.0,37119366375.0,57925187970.0,44488246022.0,41804759589.0,8077619920.0,185887530.0,763999198.3,고등,82
충청남도교육청_공립_고등_결산_세출_2022.csv,4832361070.0,60557770180.0,28796296664.0,38785121108.0,32981218069.0,37812301066.0,3004913530.0,284894250.0,630836645.7,고등,81
충청남도교육청_공립_중등_결산_세출_2024.csv,5052924510.0,54050856952.0,39964068245.0,18305709390.0,27426408644.0,35843585945.0,1536067240.0,179725060.0,1340550222.9999998,중등,144
충청남도교육청_공립_초등_결산_세출_2024.csv,9895329210.0,126005490601.0,128259089154.0,91239419790.0,68731854487.0,94664814606.0,7338849620.0,154024230.0,5439291863.5,초등,421
충청남도교육청_공립_중등_결산_세출_2022.csv,3172161463.0,35282230693.0,24966780467.0,18043869214.0,30439970662.0,32507007115.0,2414648090.0,100068910.0,1079832426.9,중등,144
충청남도교육청_공립_중등_결산_세출_2023.csv,4119432969.0,32577063670.0,35775845971.0,20374141948.0,38630287607.0,35405262895.0,3272337778.0,89445840.0,1312921942.1999998,중등,144
충청남도교육청_공립_초등_결산_세출_2022.csv,6839541978.0,87875962757.0,93212301540.0,69033125715.0,84264206119.0,87334981913.0,8173005180.0,157538630.0,4409861114.6,초등,415
충청남도교육청_공립_초등_결산_세출_2023.csv,8498723961.0,83347296508.0,119661565195.0,79337266109.0,105803082425.0,93634838418.0,9452062019.0,155457210.0,5112634692.6,초등,418
고등_평균,5346671998.497959,62400275962.23673,35599442702.195915,49392206843.02857,37958868668.69796,41136404955.43674,4978822550.408163,171461387.46938777,720555542.0942857,고등,245
중등_평균,4114839647.3333335,40636717105.0,33568898227.666668,18907906850.666668,32165555637.666668,34585285318.333336,2407684369.3333335,123079936.66666667,1244434864.0333333,중등,432
초등_평균,8418508878.770335,99167468921.4673,113794829285.84052,79923062310.10925,86229222274.37161,91895747130.57816,8319310018.869219,155664949.01116428,4989725309.887799,초등,1254
전체_평균,7065953133.743138,81408148849.10823,85925605085.87985,62399185174.99068,68009781248.764885,72634142606.60124,6572939376.522009,150379294.992232,3610174783.8813047,전체,1931
