파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경기도교육청_초등_예산_세출_2023.csv,22967481000.0,737584860000.0,203446067000.0,287723074000.0,73992382000.0,372182691000.0,4201928000.0,1596130000.0,4660554796.0,초등
경기도교육청_초등_예산_세출_2022.csv,75442110000.0,669957171000.0,156893979000.0,268704023000.0,62600408000.0,327980336000.0,3627341000.0,2634066000.0,3904367497.2,초등
경기도교육청_초등_예산_세출_2024.csv,22666658000.0,825211768000.0,208387694000.0,303381716000.0,81139370000.0,439667157000.0,5658622000.0,984981000.0,5582659433.800001,초등
경기도교육청_고등_예산_세출_2023.csv,711909781000.0,483046740000.0,136335042000.0,58690754000.0,52378570000.0,193010778000.0,5279262000.0,1547498000.0,2667762578.4,고등
경기도교육청_고등_예산_세출_2022.csv,723659257000.0,445760069000.0,94352459000.0,59956002000.0,47020120000.0,179559867000.0,6181539000.0,2137306000.0,2542808502.8,고등
경기도교육청_고등_예산_세출_2024.csv,729361597000.0,554055333000.0,193976339000.0,66050157000.0,61336356000.0,223249555000.0,8689171000.0,2152456000.0,2957230278.7,고등
경기도교육청_중등_예산_세출_2022.csv,249534174000.0,374955824000.0,76398814000.0,36645284000.0,38613944000.0,166188565000.0,3215200000.0,2393346000.0,2508665809.3,중등
경기도교육청_중등_예산_세출_2023.csv,228440187000.0,413150231000.0,100894231000.0,35366499000.0,43332988000.0,179209610000.0,2515247000.0,547624000.0,2782997138.3,중등
경기도교육청_중등_예산_세출_2024.csv,236091837000.0,469903076000.0,126222726000.0,38308305000.0,46776039000.0,210792744000.0,4166055000.0,498801000.0,3145447567.0000005,중등
초등_합계,121076249000.0,2232753799000.0,568727740000.0,859808813000.0,217732160000.0,1139830184000.0,13487891000.0,5215177000.0,14147581727.0,초등
고등_합계,2164930635000.0,1482862142000.0,424663840000.0,184696913000.0,160735046000.0,595820200000.0,20149972000.0,5837260000.0,8167801359.900001,고등
중등_합계,714066198000.0,1258009131000.0,303515771000.0,110320088000.0,128722971000.0,556190919000.0,9896502000.0,3439771000.0,8437110514.6,중등
2023_합계,963317449000.0,1633781831000.0,440675340000.0,381780327000.0,169703940000.0,744403079000.0,11996437000.0,3691252000.0,10111314512.7,전체
2022_합계,1048635541000.0,1490673064000.0,327645252000.0,365305309000.0,148234472000.0,673728768000.0,13024080000.0,7164718000.0,8955841809.3,전체
2024_합계,988120092000.0,1849170177000.0,528586759000.0,407740178000.0,189251765000.0,873709456000.0,18513848000.0,3636238000.0,11685337279.500002,전체
