파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
부산광역시교육청_초등_예산_세출_2022.csv,71501184.21052632,648978394.7368422,218007029.60526314,438707144.7368421,158827391.4473684,228416029.60526314,4538440.7894736845,4158309.210526316,5084053.575,초등
부산광역시교육청_초등_예산_세출_2023.csv,52631380.32786885,714517318.0327868,240174747.54098362,449471678.6885246,162257796.72131148,263059734.4262295,8708013.114754098,2114963.9344262294,5705614.977704917,초등
부산광역시교육청_초등_예산_세출_2024.csv,59387315.78947368,720583884.8684211,199910230.2631579,382023690.7894737,86152638.15789473,212631710.52631578,23686282.89473684,2847375.0,4997894.652960527,초등
부산광역시교육청_중등_예산_세출_2024.csv,533826135.2941176,702941847.0588236,203001447.05882353,73225900.0,102682994.11764705,228174241.17647058,16516164.705882354,1321958.8235294118,5213401.205988024,중등
부산광역시교육청_중등_예산_세출_2023.csv,525635852.9411765,666995358.8235294,209148247.05882353,82385576.47058824,180663670.5882353,253159176.47058824,10973764.705882354,1640147.0588235294,5357751.59760479,중등
부산광역시교육청_중등_예산_세출_2022.csv,549588405.882353,599898700.0,201205258.82352942,84815264.70588236,190019405.88235295,218984582.3529412,5187364.705882353,3102464.705882353,5129391.130538922,중등
부산광역시교육청_고등_예산_세출_2022.csv,2426835716.3120565,950336113.4751773,330690531.9148936,158378680.85106382,233449127.65957448,334366617.0212766,221968326.24113476,20299617.021276597,10266814.104255319,고등
부산광역시교육청_고등_예산_세출_2023.csv,2365811546.099291,1002419446.8085107,468768581.56028366,152657978.72340426,236975907.80141845,386919248.22695035,150324404.25531915,5980198.581560284,10540921.30638298,고등
부산광역시교육청_고등_예산_세출_2024.csv,2380243042.5531917,1075979021.2765958,418444673.75886524,140052404.25531915,141750255.31914893,367434404.2553192,311343503.5460993,3757716.3120567375,10768390.118439715,고등
초등_평균,61173293.44262295,694693199.2126833,219364002.46980157,423400838.0716135,135745942.1088582,234702491.51926947,12310912.26632154,3040216.048317515,5262521.068555147,초등
중등_평균,536350131.37254906,656611968.627451,204451650.98039213,80142247.05882353,157788690.19607842,233439333.33333334,10892431.37254902,2021523.5294117648,5233514.644710579,중등
고등_평균,2390963434.9881797,1009578193.8534279,405967929.0780142,150363021.27659574,204058430.2600473,362906756.501182,227878744.68085107,10012510.638297873,10525375.176359339,고등
