파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
부산광역시교육청_초등_예산_세입_2024.csv,1230020559.2105262,12827256.578947369,433953575.65789473,0.0,9238595.394736841,1183141.4473684211,초등
부산광역시교육청_초등_예산_세입_2023.csv,1451021803.2786884,17550875.409836065,416033527.86885244,0.0,7131586.8852459015,1197839.3442622952,초등
부산광역시교육청_초등_예산_세입_2022.csv,1345056105.2631578,12012980.263157895,408181375.0,0.0,4842664.47368421,1560447.3684210526,초등
부산광역시교육청_고등_예산_세입_2024.csv,4142511028.3687944,69303191.4893617,569468404.2553191,0.0,44483170.212765954,13239226.95035461,고등
부산광역시교육청_고등_예산_세입_2023.csv,4116490914.893617,65544716.312056735,528638602.83687943,0.0,41649198.581560284,17533879.432624113,고등
부산광역시교육청_고등_예산_세입_2022.csv,4033653468.0851064,59634489.36170213,507762191.4893617,0.0,42731893.61702128,32542687.943262413,고등
부산광역시교육청_중등_예산_세입_2022.csv,1713546941.1764705,3961435.294117647,125569523.52941176,0.0,7339805.882352941,2383741.1764705884,중등
부산광역시교육청_중등_예산_세입_2023.csv,1788108152.9411764,5550217.647058823,123607717.64705883,0.0,10895676.470588235,2440029.411764706,중등
부산광역시교육청_중등_예산_세입_2024.csv,1704818876.4705882,5604488.235294118,136290735.29411766,0.0,12913194.11764706,2063394.1176470588,중등
초등_평균,1342032822.5841243,14130370.75064711,419389492.8422491,0.0,7070948.917888984,1313809.386683923,초등
고등_평균,4097551803.7825055,64827465.72104019,535289732.8605201,0.0,42954754.13711584,21105264.77541371,고등
중등_평균,1735491323.529412,5038713.725490197,128489325.49019606,0.0,10382892.156862745,2295721.568627451,중등
