파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
부산광역시교육청_초등_예산_세입_2024.csv,373926250000,3899486000,131921887000,0,2808533000,359675000,초등
부산광역시교육청_초등_예산_세입_2023.csv,442561650000,5353017000,126890226000,0,2175134000,365341000,초등
부산광역시교육청_초등_예산_세입_2022.csv,408897056000,3651946000,124087138000,0,1472170000,474376000,초등
부산광역시교육청_고등_예산_세입_2024.csv,584094055000,9771750000,80295045000,0,6272127000,1866731000,고등
부산광역시교육청_고등_예산_세입_2023.csv,580425219000,9241805000,74538043000,0,5872537000,2472277000,고등
부산광역시교육청_고등_예산_세입_2022.csv,568745139000,8408463000,71594469000,0,6025197000,4588519000,고등
부산광역시교육청_중등_예산_세입_2022.csv,291302980000,673444000,21346819000,0,1247767000,405236000,중등
부산광역시교육청_중등_예산_세입_2023.csv,303978386000,943537000,21013312000,0,1852265000,414805000,중등
부산광역시교육청_중등_예산_세입_2024.csv,289819209000,952763000,23169425000,0,2195243000,350777000,중등
초등_합계,1225384956000,12904449000,382899251000,0,6455837000,1199392000,초등
고등_합계,1733264413000,27422018000,226427557000,0,18169861000,8927527000,고등
중등_합계,885100575000,2569744000,65529556000,0,5295275000,1170818000,중등
2024_합계,1247839514000,14623999000,235386357000,0,11275903000,2577183000,전체
2023_합계,1326965255000,15538359000,222441581000,0,9899936000,3252423000,전체
2022_합계,1268945175000,12733853000,217028426000,0,8745134000,5468131000,전체
