정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,37586420
,교직원보수,0
,기타 교직원 보수,24921740
,교직원 복지 및 역량강화,12664680
학생복지/교육격차 해소,학생복지/교육격차 해소,419563690
,급식 관리,263617710
,기숙사 관리,0
,보건관리,36407690
,교육격차 해소,13707500
,학생복지,105830790
기본적 교육활동,기본적 교육활동,246477380
,교과 활동,135216800
,창의적 체험활동,111260580
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,195166870
,방과후학교 운영,4595660
,직업교육,0
,국제교육,0
,독서활동,14278240
,교기육성,152310970
,기타 선택적 교육활동,23982000
교육활동 지원,교육활동 지원,158597270
,교무업무 운영,35543030
,생활지도 운영,17087200
,연구학교 운영,29999800
,학습지원실 운영,16627520
,교육여건 개선,59339720
학교 일반운영,학교 일반운영,243910940
,학교기관운영,117943850
,시설 장비 유지,121080290
,학교운영 협력,4886800
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,20698000
,반환금,20698000
,예비비,0
세출합계,세출합계,1322000570
