SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,서울특별시 강동구,4.0,서울특별시교육청,서울특별시교육청,B100000001,300000,N,0,복식부기,예산세출,390255000,238406000,11800000,89250000,146748000,S010000371,4090326000,6794917.9,B100000001,1,일반고등학교,N,강동고등학교
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,5000000,N,50000000,복식부기,예산세출,497223000,259231000,31408000,95770000,207102000,S010000372,5789026000,6886554.1,B100000001,1,일반고등학교,N,강서고등학교
,사립,4,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,1000,N,62000000,복식부기,예산세출,616796000,288369000,21800000,77177000,257261000,S010000374,6793931000,8125460.5,B100000001,1,일반고등학교,N,건국대학교사범대학부속고등학교
고,사립,4,서울특별시 동작구,4.0,서울특별시교육청,서울특별시교육청,B100000001,6000000,N,20000000,복식부기,예산세출,588303000,163228000,78600000,336586000,373225000,S010000378,4137909000,8668466.6,B100000001,1,일반고등학교,N,경문고등학교
,사립,4,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,44000000,복식부기,예산세출,407747000,188449000,74854000,184782000,617900000,S010000380,4867151000,10054933.9,B100000001,1,일반고등학교,N,경복여자고등학교
고,사립,4,서울특별시 마포구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,23000000,복식부기,예산세출,347447000,261169000,411200000,92410000,131831000,S010000381,4191256000,8475641.3,B100000001,1,일반고등학교,N,경성고등학교
,사립,4,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,10495000,N,0,복식부기,예산세출,643818000,118475000,98000000,37538000,75077000,S010000382,4762214000,12409540.0,B100000001,1,일반고등학교,N,경신고등학교
고,사립,4,서울특별시 동대문구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,20000000,복식부기,예산세출,391971000,207149000,60270000,128220000,665425000,S010000384,4370965000,7865410.5,B100000001,1,자율고등학교,N,경희고등학교
,사립,4,서울특별시 동대문구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,489915000,122316000,50280000,190736000,62521000,S010000385,3885751000,12838286.1,B100000001,1,일반고등학교,N,경희여자고등학교
고,사립,4,서울특별시 성북구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,12000000,복식부기,예산세출,685662000,323484000,53583000,419571000,382055000,S010000386,4972396000,7845075.6,B100000001,1,일반고등학교,N,계성고등학교
