SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
고,사립,4,서울특별시 강동구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,517512193,37351403,0,128573500,14011981,S010000371,7016769520,B100000001,1,일반고등학교,N,강동고등학교,
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,568092600,65615471,0,467222824,449699270,S010000372,8664088220,B100000001,1,일반고등학교,N,강서고등학교,
,사립,4,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,960736813,80680326,0,166266320,366207595,S010000374,10245340420,B100000001,1,일반고등학교,N,건국대학교사범대학부속고등학교,
고,사립,4,서울특별시 동작구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,3114392121,65989125,0,295920350,341870190,S010000378,10675969090,B100000001,1,일반고등학교,N,경문고등학교,
,사립,4,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,688168750,36189441,0,236501490,497554826,S010000380,7293052800,B100000001,1,일반고등학교,N,경복여자고등학교,
고,사립,4,서울특별시 마포구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,555979030,77264779,0,430846825,467779387,S010000381,6633097120,B100000001,1,일반고등학교,N,경성고등학교,
,사립,4,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,834186097,99258538,0,1124289060,315739864,S010000382,7726123556,B100000001,1,일반고등학교,N,경신고등학교,
고,사립,4,서울특별시 동대문구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,260531827,37532474,0,5643033240,739611300,S010000384,1589647615,B100000001,1,자율고등학교,N,경희고등학교,
,사립,4,서울특별시 동대문구,,서울특별시교육청,서울특별시교육청,B100000001,N,미지정,결산세입,218012297,28616630,0,229939930,142636237,S010000385,8770198430,B100000001,1,일반고등학교,N,경희여자고등학교,
고,사립,4,서울특별시 성북구,4.0,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,435990606,14263578,0,404682140,377384000,S010000386,7874950370,B100000001,1,일반고등학교,N,계성고등학교,
,사립,4,서울특별시 성북구,,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,결산세입,1248642246,10289635,0,112375570,398668320,S010000387,7523829235,B100000001,1,일반고등학교,N,고려대학교사범대학부속고등학교,
