SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,서울특별시 양천구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,677227000,210755000,15000000,48600000,135794000,S010000397,6953960000,9482707.5,B100000001,1,일반고등학교,N,광영여자고등학교,
고,사립,4,서울특별시 관악구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,153000000,복식부기,예산세출,451332000,99688000,25862000,143794000,202661000,S010000403,5613856000,10136656.1,B100000001,1,일반고등학교,N,남강고등학교,
,사립,4,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,653298000,260118000,48396000,331700000,216895000,S010000405,6117789000,6960032.8,B100000001,1,일반고등학교,N,단국대학교사범대학부속고등학교,
고,사립,4,서울특별시 동대문구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,14000000,복식부기,예산세출,435618000,285777000,50178000,201684000,294251000,S010000407,4726227000,7925771.8,B100000001,1,자율고등학교,N,대광고등학교,
고,사립,4,서울특별시 은평구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,2843000,복식부기,예산세출,395157000,137246000,85000000,509268000,556447000,S010000408,5340015000,8938900.8,B100000001,1,일반고등학교,N,대성고등학교,
,사립,4,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,527586000,190434000,34130000,63170000,129565000,S010000409,4367492000,14634647.4,B100000001,1,일반고등학교,N,대신고등학교,
,사립,4,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,90000000,복식부기,예산세출,428098000,248028000,119737000,46890000,1725622000,S010000411,4841228000,10547964.8,B100000001,1,일반고등학교,N,대원고등학교,
,사립,4,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,10000000,N,65342000,복식부기,예산세출,443197000,92024000,75700000,407760000,337754000,S010000412,4643230000,9162906.5,B100000001,1,일반고등학교,N,대원여자고등학교,
,사립,4,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,484347000,350582000,103600000,83030000,162471000,S010000413,5564671000,6748701.0,B100000001,1,일반고등학교,N,대일고등학교,
,사립,4,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,5000000,N,210593000,복식부기,예산세출,1032959000,69919000,27300000,395075000,401444000,S010000414,6522204000,11079915.6,B100000001,1,일반고등학교,N,대진고등학교,
,사립,4,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,55000000,N,5000000,복식부기,예산세출,560193000,90332000,33600000,212800000,457138000,S010000415,7396694000,10439285.5,B100000001,1,일반고등학교,N,대진여자고등학교,
,사립,4,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,80000000,N,25000000,복식부기,예산세출,480494000,123061000,36300000,254650000,40024000,S010000416,6342803000,14647484.1,B100000001,1,특성화고등학교,N,대진디자인고등학교,
고,사립,4,서울특별시 종로구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,436924000,235728000,199400000,89110000,285227000,S010000417,4518541000,9419820.3,B100000001,1,일반고등학교,N,덕성여자고등학교,
,사립,4,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,568738000,128702000,129500000,123036000,157191000,S010000418,6459759000,8269864.5,B100000001,1,일반고등학교,N,덕원여자고등학교,
,사립,4,서울특별시 동대문구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,65000000,복식부기,예산세출,572083000,158671000,43000000,182934000,161412000,S010000420,5911505000,7694799.3,B100000001,1,일반고등학교,N,동국대학교사범대학부속고등학교,
,사립,4,서울특별시 서초구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,589952000,288158000,29140000,61970000,1663718000,S010000421,6665824000,10688232.2,B100000001,1,일반고등학교,N,동덕여자고등학교,
,사립,4,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,1000000,N,0,복식부기,예산세출,412011000,331675000,48852000,577010000,285444000,S010000422,6408433000,9410064.2,B100000001,1,일반고등학교,N,동명여자고등학교,
고,사립,4,서울특별시 강동구,4.0,서울특별시교육청,서울특별시교육청,B100000001,2000000,N,0,복식부기,예산세출,434420000,347830000,548180000,313730000,542250000,S010000423,6879354000,9455436.9,B100000001,1,일반고등학교,N,동북고등학교,
,사립,4,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,90000000,복식부기,예산세출,490655000,114548000,91628000,206995000,1553773000,S010000424,4417302000,12262149.6,B100000001,1,일반고등학교,N,동성고등학교,
,사립,4,서울특별시 금천구,,서울특별시교육청,서울특별시교육청,B100000001,90000000,N,150000000,복식부기,예산세출,397701000,316425000,24060000,90894000,941855000,S010000425,5231519000,11643816.7,B100000001,1,일반고등학교,N,동일여자고등학교,
,사립,4,서울특별시 금천구,,서울특별시교육청,서울특별시교육청,B100000001,25000000,N,107000000,복식부기,예산세출,368753000,189116000,73491000,60069000,210222000,S010000426,4951896000,13360596.0,B100000001,1,특성화고등학교,N,서울매그넷고등학교,
,사립,4,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,323683000,191829000,51638000,152905000,240880000,S010000429,5347584000,8224927.0,B100000001,1,일반고등학교,N,마포고등학교,
,사립,4,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,304031000,107978000,34938000,219260000,6013323000,S010000431,5798710000,16637653.3,B100000001,1,일반고등학교,N,명덕고등학교,
고,사립,4,서울특별시 강서구,4.0,서울특별시교육청,서울특별시교육청,B100000001,3000000,N,100000000,복식부기,예산세출,593382000,234530000,22790000,126431000,644531000,S010000432,7359606000,8785560.9,B100000001,1,일반고등학교,N,명덕여자고등학교,
고,사립,4,서울특별시 광진구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,518281000,210143000,19900000,55262000,174180000,S010000433,5437457000,10102713.4,B100000001,1,일반고등학교,N,동국대학교사범대학부속가람고등학교,
고,사립,4,서울특별시 서대문구,4.0,서울특별시교육청,서울특별시교육청,B100000001,1000000,N,0,복식부기,예산세출,677525000,123740000,21141000,188678000,323399000,S010000435,7626425000,6815139.2,B100000001,1,일반고등학교,N,명지고등학교,
,사립,4,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,3000000,N,30000000,복식부기,예산세출,332522000,237574000,26990000,76886000,380247000,S010000437,4913477000,9662956.5,B100000001,1,일반고등학교,N,서울문영여자고등학교,
,사립,4,서울특별시 금천구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,567238000,204602000,23058000,70807000,248298000,S010000438,5875244000,8184130.0,B100000001,1,일반고등학교,N,문일고등학교,
고,사립,4,서울특별시 관악구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,48397000,복식부기,예산세출,347556000,279695000,19229000,34890000,192524000,S010000439,3595510000,8893309.1,B100000001,1,일반고등학교,N,미림여자고등학교,
고,사립,4,서울특별시 송파구,4.0,서울특별시교육청,서울특별시교육청,B100000001,10500000,N,90000000,복식부기,예산세출,412864000,281356000,827000000,445170000,829412000,S010000441,6299792000,11119823.5,B100000001,1,일반고등학교,N,배명고등학교,
고,사립,4,서울특별시 용산구,4.0,서울특별시교육청,서울특별시교육청,B100000001,2000000,N,8500000,복식부기,예산세출,295327000,223335000,58500000,51579000,371294000,S010000442,4056805000,14478114.3,B100000001,1,일반고등학교,N,배문고등학교,
,사립,4,서울특별시 강동구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,134000000,복식부기,예산세출,934571000,415706000,1091534000,659920000,1713335000,S010000443,7512934000,10050000.0,B100000001,1,자율고등학교,N,배재고등학교,
고,사립,4,서울특별시 종로구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,402457000,265407000,101830000,57590000,304137000,S010000444,4652422000,11340868.6,B100000001,1,일반고등학교,N,배화여자고등학교,
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,126565000,복식부기,예산세출,530677000,189350000,32760000,41020000,132773000,S010000445,5974648000,6965107.0,B100000001,1,일반고등학교,N,백암고등학교,
고,사립,4,서울특별시 송파구,4.0,서울특별시교육청,서울특별시교육청,B100000001,8000000,N,0,복식부기,예산세출,634590000,192589000,229730000,93930000,747557000,S010000446,6053051000,10350386.2,B100000001,1,일반고등학교,N,보성고등학교,
고,사립,4,서울특별시 용산구,4.0,서울특별시교육청,서울특별시교육청,B100000001,10000000,N,0,복식부기,예산세출,291451000,145796000,27460000,190738000,113753000,S010000447,3717623000,11896351.9,B100000001,1,일반고등학교,N,보성여자고등학교,
,사립,4,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,150000000,복식부기,예산세출,331863000,307095000,20200000,103695000,177822000,S010000450,3946082000,13185227.7,B100000001,1,일반고등학교,N,상명대학교사범대학부속여자고등학교,
고,사립,4,서울특별시 노원구,4.0,서울특별시교육청,서울특별시교육청,B100000001,5000000,N,71000000,복식부기,예산세출,482665000,239966000,125540000,83830000,964429000,S010000451,5696550000,9064988.2,B100000001,1,일반고등학교,N,상명고등학교,
고,사립,4,서울특별시 서초구,4.0,서울특별시교육청,서울특별시교육청,B100000001,10000000,N,0,복식부기,예산세출,845290000,234614000,20200000,120162000,161768000,S010000452,6838984000,7053143.1,B100000001,1,일반고등학교,N,상문고등학교,
고,사립,4,서울특별시 강동구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,67686000,복식부기,예산세출,423746000,221263000,21927000,82825000,144468000,S010000453,5644461000,9087174.7,B100000001,1,일반고등학교,N,상일여자고등학교,
,사립,4,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,150000000,복식부기,예산세출,710123000,236271000,85100000,416956000,247258000,S010000454,6788292000,8374393.8,B100000001,1,일반고등학교,N,서라벌고등학교,
,사립,4,서울특별시 서초구,,서울특별시교육청,서울특별시교육청,B100000001,5000000,N,217826000,복식부기,예산세출,583549000,307999000,38903000,102715000,408277000,S010000455,6102731000,8836177.5,B100000001,1,일반고등학교,N,서문여자고등학교,
,사립,4,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,100000000,복식부기,예산세출,360992000,126020000,1471000000,269746000,107919000,S010000458,3110541000,10706984.6,B100000001,1,일반고등학교,N,서울미술고등학교,
,사립,4,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,15000000,N,0,복식부기,예산세출,478630000,193392000,11800000,50840000,113709000,S010000459,4348538000,9407778.0,B100000001,1,일반고등학교,N,서울세종고등학교,
,사립,4,서울특별시 도봉구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,722280000,복식부기,예산세출,931349000,185535000,64845000,142920000,298896000,S010000465,5585827000,7025378.2,B100000001,1,자율고등학교,N,선덕고등학교,
,사립,4,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,25000000,N,60000000,복식부기,예산세출,509835000,351306000,29900000,81188000,133211000,S010000466,5694698000,9643050.4,B100000001,1,일반고등학교,N,선일여자고등학교,
,사립,4,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,1000000,N,238617000,복식부기,예산세출,1227427000,185094000,0,20000000,865609000,S010000467,7143006000,8674509.9,B100000001,1,일반고등학교,N,선정고등학교,
고,사립,4,서울특별시 동작구,4.0,서울특별시교육청,서울특별시교육청,B100000001,10000000,N,50000000,복식부기,예산세출,653999000,186360000,138440000,57395000,138755000,S010000468,6817740000,8028603.2,B100000001,1,일반고등학교,N,성남고등학교,
,사립,4,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,778662000,236585000,19000000,101467000,264164000,S010000470,4554384000,9318093.9,B100000001,1,일반고등학교,N,성보고등학교,
고,사립,4,서울특별시 성북구,4.0,서울특별시교육청,서울특별시교육청,B100000001,1305000,N,20000000,복식부기,예산세출,290752000,141155000,42860000,150828000,151845000,S010000471,5137664000,10182519.7,B100000001,1,일반고등학교,N,성신여자고등학교,
,사립,4,서울특별시 용산구,,서울특별시교육청,서울특별시교육청,B100000001,100000,N,20000000,복식부기,예산세출,439062000,92738000,13650000,179890000,181115000,S010000472,4468641000,13126997.6,B100000001,1,일반고등학교,N,성심여자고등학교,
,사립,4,서울특별시 서초구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,654438000,600220000,28100000,255128000,342149000,S010000473,6049424000,7480621.7,B100000001,1,자율고등학교,N,세화고등학교,
고,사립,4,서울특별시 서초구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,612032000,731949000,162773000,314965000,1161542000,S010000474,5853010000,8455761.7,B100000001,1,자율고등학교,N,세화여자고등학교,
고,사립,4,서울특별시 중랑구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,663438000,100257000,42060000,59384000,218826000,S010000475,4405313000,8229802.1,B100000001,1,일반고등학교,N,송곡고등학교,
,사립,4,서울특별시 중랑구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,40000000,복식부기,예산세출,483135000,279810000,71642000,84131000,403068000,S010000476,4571160000,9113588.3,B100000001,1,일반고등학교,N,송곡여자고등학교,
고,사립,4,서울특별시 강남구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,100000000,복식부기,예산세출,888708000,97125000,88295000,249278000,208837000,S010000479,7274394000,7678135.3,B100000001,1,일반고등학교,N,숙명여자고등학교,
,사립,4,서울특별시 마포구,,서울특별시교육청,서울특별시교육청,B100000001,1705000,N,0,복식부기,예산세출,453476000,243463000,21051000,188220000,117561000,S010000480,3649524000,8625461.3,B100000001,1,일반고등학교,N,숭문고등학교,
,사립,4,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,670027000,213270000,907920000,83188000,235694000,S010000481,7115139000,8621717.8,B100000001,1,일반고등학교,N,숭실고등학교,
,사립,4,서울특별시 동작구,,서울특별시교육청,서울특별시교육청,B100000001,200000,N,0,복식부기,예산세출,631381000,193000000,35120000,81110000,161989000,S010000482,5221447000,9178878.1,B100000001,1,일반고등학교,N,숭의여자고등학교,
,사립,4,서울특별시 용산구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,228051000,94431000,20100000,67962000,67938000,S010000483,3178558000,15495932.2,B100000001,1,일반고등학교,N,신광여자고등학교,
,사립,4,서울특별시 강북구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,2520966000,70806000,779335000,551123000,1146540000,S010000486,5590230000,10691073.2,B100000001,1,자율고등학교,N,신일고등학교,
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,868921000,264308000,316818000,560676000,424951000,S010000488,6606782000,8865152.9,B100000001,1,자율고등학교,N,양정고등학교,
,사립,4,서울특별시 양천구,,서울특별시교육청,서울특별시교육청,B100000001,0,Y,0,복식부기,,0,0,0,0,0,S010000489,0,,B100000001,1,일반고등학교,N,양천고등학교,(본교는 접수금액 없으므로) 입력값은 실제 자료와 일치하여 이상없음
,사립,4,서울특별시 양천구,,서울특별시교육청,서울특별시교육청,B100000001,1100000,N,511173000,복식부기,예산세출,552927000,262420000,118027000,40226000,169965000,S010000490,7747109000,8579331.2,B100000001,1,일반고등학교,N,목동고등학교,
,사립,4,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,630214000,193927000,68700000,248340000,452252000,S010000494,5085134000,10338339.0,B100000001,1,일반고등학교,N,염광고등학교,
고,사립,4,서울특별시 강남구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,25000000,복식부기,예산세출,541040000,405129000,165131000,274850000,132080000,S010000495,5977360000,10040841.1,B100000001,1,일반고등학교,N,영동고등학교,
,사립,4,서울특별시 송파구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,464883000,복식부기,예산세출,607968000,212251000,24140000,52326000,165497000,S010000496,5516586000,7723301.5,B100000001,1,일반고등학교,N,영동일고등학교,
,사립,4,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,10000000,N,5000000,복식부기,예산세출,392718000,161203000,8100000,185755000,137677000,S010000499,3777818000,8728117.5,B100000001,1,일반고등학교,N,영락고등학교,
고,사립,4,서울특별시 양천구,4.0,서울특별시교육청,서울특별시교육청,B100000001,20000000,N,0,복식부기,예산세출,300570000,143850000,25600000,182105000,574450000,S010000500,3662997000,13233347.7,B100000001,1,특성화고등학교,N,서울영상고등학교,
고,사립,4,서울특별시 노원구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,30000000,복식부기,예산세출,523031000,223773000,324347000,366025000,547465000,S010000502,6030330000,10960451.0,B100000001,1,일반고등학교,N,영신여자고등학교,
고,사립,4,서울특별시 강서구,4.0,서울특별시교육청,서울특별시교육청,B100000001,9000000,N,0,복식부기,예산세출,480159000,249807000,24315000,81534000,148887000,S010000503,6052746000,9308385.7,B100000001,1,일반고등학교,N,영일고등학교,
,사립,4,서울특별시 송파구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,20000000,복식부기,예산세출,457856000,200060000,20510000,156600000,162908000,S010000504,5941259000,8466171.5,B100000001,1,일반고등학교,N,영파여자고등학교,
,사립,4,서울특별시 강북구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,2110460000,복식부기,예산세출,558346000,349556000,101594000,322000000,144737000,S010000505,6104101000,9538183.1,B100000001,1,일반고등학교,N,영훈고등학교,
,사립,4,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,41124000,복식부기,예산세출,360531000,398068000,40622000,146437000,163470000,S010000506,6379977000,9105476.4,B100000001,1,일반고등학교,N,예일여자고등학교,
,사립,4,서울특별시 구로구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,30000000,복식부기,예산세출,350825000,251999000,25880000,78273000,192989000,S010000508,4079158000,10058481.9,B100000001,1,일반고등학교,N,오류고등학교,
,사립,4,서울특별시 용산구,,서울특별시교육청,서울특별시교육청,B100000001,25000000,N,0,복식부기,예산세출,536697000,104666000,39645000,193735000,102767000,S010000509,4085650000,11778148.1,B100000001,1,일반고등학교,N,오산고등학교,
고,사립,4,서울특별시 성북구,4.0,서울특별시교육청,서울특별시교육청,B100000001,3000000,N,24475000,복식부기,예산세출,646354000,245432000,745300000,74320000,246186000,S010000510,6568662000,9946196.5,B100000001,1,일반고등학교,N,용문고등학교,
,사립,4,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,12985000,복식부기,예산세출,428112000,144678000,42500000,176273000,207543000,S010000512,6808559000,10078157.2,B100000001,1,일반고등학교,N,용화여자고등학교,
,사립,4,서울특별시 구로구,,서울특별시교육청,서울특별시교육청,B100000001,3000000,N,0,복식부기,예산세출,814764000,81827000,549825000,168305000,129792000,S010000513,4684525000,8786937.2,B100000001,1,일반고등학교,N,우신고등학교,
고,사립,4,서울특별시 강남구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,441731000,251347000,22500000,106205000,210300000,S010000514,4652791000,8121248.6,B100000001,1,일반고등학교,N,은광여자고등학교,
고,사립,4,서울특별시 은평구,4.0,서울특별시교육청,서울특별시교육청,B100000001,60000000,N,269352000,복식부기,예산세출,365802000,141367000,33440000,72263000,120743000,S010000515,4919301000,15458056.8,B100000001,1,특성화고등학교,N,은평메디텍고등학교,
고,사립,4,서울특별시 중구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,1287150000,418572000,170991000,239514000,3034383000,S010000516,7227890000,10508064.5,B100000001,1,자율고등학교,N,이화여자고등학교,
,사립,4,서울특별시 서대문구,,서울특별시교육청,서울특별시교육청,B100000001,1000000,N,200000000,복식부기,예산세출,868394000,224165000,147060000,314540000,847301000,S010000517,6135417000,7936309.7,B100000001,1,자율고등학교,N,이화여자대학교사범대학부속이화금란고등학교,
고,사립,4,서울특별시 서대문구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,46707000,복식부기,예산세출,464003000,125935000,637450000,59555000,221324000,S010000518,4676180000,13908825.9,B100000001,1,일반고등학교,N,인창고등학교,
,사립,4,서울특별시 송파구,,서울특별시교육청,서울특별시교육청,B100000001,40000000,N,11500000,복식부기,예산세출,762083000,233808000,9100000,55030000,229767000,S010000524,6339261000,8757752.6,B100000001,1,일반고등학교,N,잠실여자고등학교,
고,사립,4,서울특별시 중구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,51000000,복식부기,예산세출,331454000,164461000,45500000,89930000,57011000,S010000525,3434260000,11593377.8,B100000001,1,일반고등학교,N,장충고등학교,
고,사립,4,서울특별시 영등포구,4.0,서울특별시교육청,서울특별시교육청,B100000001,1000000,N,0,복식부기,예산세출,711494000,88930000,411100000,29200000,421384000,S010000526,3528232000,10060736.4,B100000001,1,일반고등학교,N,장훈고등학교,
고,사립,4,서울특별시 노원구,4.0,서울특별시교육청,서울특별시교육청,B100000001,11000000,N,44682000,복식부기,예산세출,525370000,288858000,28760000,109500000,345571000,S010000527,5935217000,8824404.4,B100000001,1,일반고등학교,N,재현고등학교,
고,사립,4,서울특별시 송파구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,128973000,복식부기,예산세출,558947000,229590000,42539000,127911000,154792000,S010000528,5792406000,7886948.4,B100000001,1,일반고등학교,N,정신여자고등학교,
고,사립,4,서울특별시 도봉구,4.0,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,515952000,193924000,18220000,65369000,105272000,S010000529,5365341000,9198352.4,B100000001,1,일반고등학교,N,정의여자고등학교,
,사립,4,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,100000000,N,2693012000,복식부기,예산세출,1025284000,1043689000,94630000,268343000,214264000,S010000531,6571176000,11028832.0,B100000001,1,자율고등학교,N,중동고등학교,
,사립,4,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,예산세출,474393000,266118000,56440000,99333000,183673000,S010000532,6940592000,9093593.0,B100000001,1,일반고등학교,N,중산고등학교,
,사립,4,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,50000000,N,0,복식부기,예산세출,1069463000,343291000,762068000,159680000,921074000,S010000533,5427028000,10458208.4,B100000001,1,자율고등학교,N,중앙고등학교,
,사립,4,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,5117000,N,80000000,복식부기,예산세출,595061000,144357000,746847000,399430000,339181000,S010000534,6083589000,8427291.2,B100000001,1,일반고등학교,N,중앙대학교사범대학부속고등학교,
