FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,2,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,결산세입,214084227,20758412,0,3728154510,0,S010001061,658585480,B100000001,1,N,유석초등학교,,
사립,2,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,미지정,결산세입,304745491,19368927,0,4686203530,102000000,S010001197,752433290,B100000001,1,N,동광초등학교,,
사립,2,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,미지정,결산세입,32867164,45865150,0,5955849884,794609480,S010001394,893825000,B100000001,1,N,경희초등학교,초,2.0
사립,2,서울특별시 중랑구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,복식부기,결산세입,3866311507,45589529,0,5837367700,89739540,S010001395,676507980,B100000001,1,N,금성초등학교,초,2.0
사립,2,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,복식부기,결산세입,517441402,56131810,0,5809752900,0,S010001396,817204770,B100000001,1,N,서울삼육초등학교,,
사립,2,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,복식부기,결산세입,730933500,40127864,0,6394959768,120000000,S010001434,938396440,B100000001,1,N,은석초등학교,,
사립,2,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,결산세입,770535176,85499910,0,6757365660,84056340,S010001613,764344601,B100000001,1,N,중앙대학교사범대학부속초등학교,,
사립,2,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,미지정,결산세입,1016394542,95293140,0,7161596180,2565115707,S010001733,844786470,B100000001,1,N,동북초등학교,,
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,미지정,결산세입,2141911405,81047980,0,6689547610,8790000,S010001734,953606400,B100000001,1,N,상명초등학교,초,2.0
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,미지정,결산세입,2096323913,90720049,0,5771717034,10882050,S010001792,915224370,B100000001,1,N,청원초등학교,,
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,결산세입,297389507,28342128,0,6042170915,12959510,S010001793,1004508110,B100000001,1,N,태강삼육초등학교,,
사립,2,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,결산세입,237891609,36922793,0,6220099203,22311232,S010001794,801120880,B100000001,1,N,한신초등학교,초,2.0
사립,2,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,미지정,결산세입,537460586,73670963,0,6905625230,10900000,S010001795,982935250,B100000001,1,N,화랑초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,결산세입,335373426,67937696,0,6257479260,23681780,S010001966,609000620,B100000001,1,N,경기초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,미지정,결산세입,261640517,50184646,0,6123397150,3195000,S010001967,972365640,B100000001,1,N,명지초등학교,,
사립,2,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,결산세입,347405489,21987137,0,4022467610,55104184,S010002019,575669072,B100000001,1,N,선일초등학교,초,2.0
사립,2,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,미지정,결산세입,2005277866,49121004,0,4453966790,125016400,S010002021,585836390,B100000001,1,N,예일초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,결산세입,51606304,100671818,0,5587316995,316725339,S010002023,848552220,B100000001,1,N,이화여자대학교사범대학부속초등학교,,
사립,2,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,미지정,결산세입,46611734,35029347,0,3093556660,26412000,S010002024,665938642,B100000001,1,N,추계초등학교,,
사립,2,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,결산세입,1414651839,65299046,0,6161106105,120579814,S010002025,1759648440,B100000001,1,N,충암초등학교,,
사립,2,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,미지정,결산세입,443930838,101142810,0,5038578190,0,S010002026,657507240,B100000001,1,N,홍익대학교사범대학부속초등학교,,
사립,2,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,결산세입,674967143,97410422,0,8968785370,10000000,S010002163,969832703,B100000001,1,N,경복초등학교,,
사립,2,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,미지정,결산세입,2081099378,75541907,0,5682166180,22290900,S010002196,729523900,B100000001,1,N,성동초등학교,,
