파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
부산광역시교육청_사립_초등_예산_세입_2023.csv,3903393000,82352000,30194930000,0,105318000,10502000,초등
부산광역시교육청_사립_초등_예산_세입_2022.csv,3424507000,59268000,26710642000,0,127563000,126622000,초등
부산광역시교육청_사립_초등_예산_세입_2024.csv,9217754000,85352000,33092320000,0,96355000,502000,초등
부산광역시교육청_사립_고등_예산_세입_2023.csv,442860956000,8673113000,48852319000,0,4714241000,968239000,고등
부산광역시교육청_사립_중등_예산_세입_2024.csv,125253655000,636340000,7545551000,0,397050000,281151000,중등
부산광역시교육청_사립_고등_예산_세입_2022.csv,446447476000,7947703000,47524173000,0,4982274000,2920622000,고등
부산광역시교육청_사립_중등_예산_세입_2023.csv,119786648000,647327000,6796457000,0,370202000,328778000,중등
부산광역시교육청_사립_중등_예산_세입_2022.csv,118314937000,434124000,6233938000,0,271308000,326735000,중등
부산광역시교육청_사립_고등_예산_세입_2024.csv,463183433000,9134194000,53533536000,0,4820185000,656782000,고등
초등_합계,16545654000,226972000,89997892000,0,329236000,137626000,초등
고등_합계,1352491865000,25755010000,149910028000,0,14516700000,4545643000,고등
중등_합계,363355240000,1717791000,20575946000,0,1038560000,936664000,중등
2023_합계,566550997000,9402792000,85843706000,0,5189761000,1307519000,전체
2022_합계,568186920000,8441095000,80468753000,0,5381145000,3373979000,전체
2024_합계,597654842000,9855886000,94171407000,0,5313590000,938435000,전체
