파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
부산광역시교육청_사립_초등_예산_세입_2023.csv,3903393000.0,82352000.0,30194930000.0,0.0,105318000.0,10502000.0,초등,6
부산광역시교육청_사립_초등_예산_세입_2022.csv,3424507000.0,59268000.0,26710642000.0,0.0,127563000.0,126622000.0,초등,6
부산광역시교육청_사립_초등_예산_세입_2024.csv,9217754000.0,85352000.0,33092320000.0,0.0,96355000.0,502000.0,초등,6
부산광역시교육청_사립_고등_예산_세입_2023.csv,442860956000.0,8673113000.0,48852319000.0,0.0,4714241000.0,968239000.0,고등,75
부산광역시교육청_사립_중등_예산_세입_2024.csv,125253655000.0,636340000.0,7545551000.0,0.0,397050000.0,281151000.0,중등,35
부산광역시교육청_사립_고등_예산_세입_2022.csv,446447476000.0,7947703000.0,47524173000.0,0.0,4982274000.0,2920622000.0,고등,75
부산광역시교육청_사립_중등_예산_세입_2023.csv,119786648000.0,647327000.0,6796457000.0,0.0,370202000.0,328778000.0,중등,35
부산광역시교육청_사립_중등_예산_세입_2022.csv,118314937000.0,434124000.0,6233938000.0,0.0,271308000.0,326735000.0,중등,35
부산광역시교육청_사립_고등_예산_세입_2024.csv,463183433000.0,9134194000.0,53533536000.0,0.0,4820185000.0,656782000.0,고등,75
초등_평균,5515218000.0,75657333.33333333,29999297333.333332,0.0,109745333.33333333,45875333.333333336,초등,18
고등_평균,450830621666.6667,8585003333.333333,49970009333.333336,0.0,4838900000.0,1515214333.3333333,고등,225
중등_평균,121118413333.33333,572597000.0,6858648666.666667,0.0,346186666.6666667,312221333.3333333,중등,105
전체_평균,328314934479.8851,5727328353.448276,35929303339.08046,0.0,3238728494.2528734,1076242014.3678162,전체,348
