정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,14460360
,교직원보수,0
,기타 교직원 보수,9680000
,교직원 복지 및 역량강화,4780360
학생복지/교육격차 해소,학생복지/교육격차 해소,84692600
,급식 관리,58326770
,기숙사 관리,0
,보건관리,18597360
,교육격차 해소,0
,학생복지,7768470
기본적 교육활동,기본적 교육활동,183911620
,교과 활동,150658360
,창의적 체험활동,33253260
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,136633880
,방과후학교 운영,117899700
,직업교육,0
,국제교육,0
,독서활동,18734180
,교기육성,0
,기타 선택적 교육활동,0
교육활동 지원,교육활동 지원,75018930
,교무업무 운영,20809540
,생활지도 운영,763520
,연구학교 운영,0
,학습지원실 운영,12560150
,교육여건 개선,40885720
학교 일반운영,학교 일반운영,119488080
,학교기관운영,59138560
,시설 장비 유지,57698520
,학교운영 협력,2651000
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,6542050
,반환금,6542050
,예비비,0
세출합계,세출합계,620747520
