파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
인천광역시교육청_고등_예산_세입_2022.csv,255323192000,8160287000,40678888000,0,1803854000,2530774000,고등
인천광역시교육청_고등_예산_세입_2023.csv,251090138000,8544047000,37622264000,0,2476314000,3034087000,고등
인천광역시교육청_고등_예산_세입_2024.csv,309540862000,7590511000,39535610000,0,3179826000,2728507000,고등
인천광역시교육청_초등_예산_세입_2022.csv,326673649000,773133000,42121436000,0,1791785000,5549817000,초등
인천광역시교육청_초등_예산_세입_2023.csv,182741823000,661178000,43040915000,0,2546363000,6299142000,초등
인천광역시교육청_초등_예산_세입_2024.csv,207310121000,927701000,39960182000,0,3222452000,7350513000,초등
인천광역시교육청_중등_예산_세입_2022.csv,162859220000,758473000,6149508000,0,683963000,2147420000,중등
인천광역시교육청_중등_예산_세입_2023.csv,118086520000,396650000,4895798000,0,1080006000,1227546000,중등
인천광역시교육청_중등_예산_세입_2024.csv,133019358000,488563000,5516141000,0,1296988000,1939803000,중등
고등_합계,815954192000,24294845000,117836762000,0,7459994000,8293368000,고등
초등_합계,716725593000,2362012000,125122533000,0,7560600000,19199472000,초등
중등_합계,413965098000,1643686000,16561447000,0,3060957000,5314769000,중등
2022_합계,744856061000,9691893000,88949832000,0,4279602000,10228011000,전체
2023_합계,551918481000,9601875000,85558977000,0,6102683000,10560775000,전체
2024_합계,649870341000,9006775000,85011933000,0,7699266000,12018823000,전체
