파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
인천광역시교육청_고등_결산_세출_2024.csv,173433584981.0,126236146559.0,94832052875.0,40318942402.0,68537078495.0,54770342476.0,26889841849.0,7224754640.0,1403501659.9,고등
인천광역시교육청_고등_결산_세출_2023.csv,168965932755.0,115845324354.0,74831163616.0,40764522799.0,76624412772.0,49899431828.0,16497991740.0,5374146990.0,1365779619.7999997,고등
인천광역시교육청_고등_결산_세출_2022.csv,170252829917.0,125320649840.0,55048534228.0,35535141585.0,54312136302.0,54186782536.0,16866387796.0,5987989324.0,1362567741.2,고등
인천광역시교육청_중등_결산_세출_2022.csv,31178755193.0,102237827213.0,29163997226.0,18707443980.0,44365705861.0,39833311656.0,4250557090.0,6332963400.0,764658581.0999999,중등
인천광역시교육청_중등_결산_세출_2023.csv,32831907720.0,122980195943.0,41072154067.0,21944467505.0,62861399474.0,49552102069.0,3666991560.0,3487581110.0,923686056.3,중등
인천광역시교육청_중등_결산_세출_2024.csv,33839402131.0,92260602456.0,53690719460.0,21472905587.0,42604261540.0,38700923013.0,5003785770.0,4132463762.0,977245887.8999999,중등
인천광역시교육청_초등_결산_세출_2024.csv,25643761535.0,156670121054.0,116988610958.0,97110673577.0,75793254058.0,80090975881.0,10223775100.0,6437265050.0,1529818267.8000002,초등
인천광역시교육청_초등_결산_세출_2022.csv,20404711646.0,190708401948.0,96647671104.0,95262463565.0,77440027115.0,71781945897.0,3825625790.0,10718594890.0,1473107527.5,초등
인천광역시교육청_초등_결산_세출_2023.csv,22635806575.0,206682383908.0,127445049272.0,125881127965.0,99903561326.0,94314208455.0,7073058180.0,6462891340.0,1835695286.7,초등
고등_합계,512652347653.0,367402120753.0,224711750719.0,116618606786.0,199473627569.0,158856556840.0,60254221385.0,18586890954.0,4131849020.8999996,고등
중등_합계,97850065044.0,317478625612.0,123926870753.0,62124817072.0,149831366875.0,128086336738.0,12921334420.0,13953008272.0,2665590525.2999997,중등
초등_합계,68684279756.0,554060906910.0,341081331334.0,318254265107.0,253136842499.0,246187130233.0,21122459070.0,23618751280.0,4838621082.0,초등
2024_합계,232916748647.0,375166870069.0,265511383293.0,158902521566.0,186934594093.0,173562241370.0,42117402719.0,17794483452.0,3910565815.6000004,전체
2023_합계,224433647050.0,445507904205.0,243348366955.0,188590118269.0,239389373572.0,193765742352.0,27238041480.0,15324619440.0,4125160962.799999,전체
2022_합계,221836296756.0,418266879001.0,180860202558.0,149505049130.0,176117869278.0,165802040089.0,24942570676.0,23039547614.0,3600333849.8,전체
