파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
인천광역시교육청_고등_결산_세출_2024.csv,173433584981.0,126236146559.0,94832052875.0,40318942402.0,68537078495.0,54770342476.0,26889841849.0,7224754640.0,1403501659.9,고등,127
인천광역시교육청_고등_결산_세출_2023.csv,168965932755.0,115845324354.0,74831163616.0,40764522799.0,76624412772.0,49899431828.0,16497991740.0,5374146990.0,1365779619.7999997,고등,127
인천광역시교육청_고등_결산_세출_2022.csv,170252829917.0,125320649840.0,55048534228.0,35535141585.0,54312136302.0,54186782536.0,16866387796.0,5987989324.0,1362567741.2,고등,127
인천광역시교육청_중등_결산_세출_2022.csv,31178755193.0,102237827213.0,29163997226.0,18707443980.0,44365705861.0,39833311656.0,4250557090.0,6332963400.0,764658581.0999999,중등,142
인천광역시교육청_중등_결산_세출_2023.csv,32831907720.0,122980195943.0,41072154067.0,21944467505.0,62861399474.0,49552102069.0,3666991560.0,3487581110.0,923686056.3,중등,143
인천광역시교육청_중등_결산_세출_2024.csv,33839402131.0,92260602456.0,53690719460.0,21472905587.0,42604261540.0,38700923013.0,5003785770.0,4132463762.0,977245887.8999999,중등,144
인천광역시교육청_초등_결산_세출_2024.csv,25643761535.0,156670121054.0,116988610958.0,97110673577.0,75793254058.0,80090975881.0,10223775100.0,6437265050.0,1529818267.8000002,초등,271
인천광역시교육청_초등_결산_세출_2022.csv,20404711646.0,190708401948.0,96647671104.0,95262463565.0,77440027115.0,71781945897.0,3825625790.0,10718594890.0,1473107527.5,초등,261
인천광역시교육청_초등_결산_세출_2023.csv,22635806575.0,206682383908.0,127445049272.0,125881127965.0,99903561326.0,94314208455.0,7073058180.0,6462891340.0,1835695286.7,초등,264
고등_평균,170884115884.33334,122467373584.33333,74903916906.33333,38872868928.666664,66491209189.666664,52952185613.333336,20084740461.666668,6195630318.0,1377283006.9666667,고등,381
중등_평균,32622890322.21445,105802951603.16783,41366128764.36597,20714718654.78555,49939683027.51515,42692805978.7669,4308867251.142191,4645873387.547786,889025716.6076922,중등,429
초등_평균,22928319160.038944,184417895811.27386,113786995898.95729,106046624764.56282,84329596880.39824,82083785646.96985,7080928068.856784,7849567096.231155,1612670063.9951007,초등,796
전체_평균,60618312672.19925,148721158554.89664,85217254244.58032,67316494817.75654,70911353572.14445,64650491817.28456,9425410279.853674,6601413600.881694,1363525671.8674347,전체,1606
