파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
인천광역시교육청_고등_예산_세출_2024.csv,1346399755.9055119,404499637.79527557,417027692.9133858,127957551.18110237,157396700.7874016,384979535.43307084,11599622.047244094,5063251.968503937,6724197.650393701,고등
인천광역시교육청_고등_예산_세출_2023.csv,1294561858.2677166,338064740.1574803,207818299.2125984,106350157.48031496,100219708.66141732,327328275.5905512,4116826.771653543,5531078.74015748,5710191.397637795,고등
인천광역시교육청_고등_예산_세출_2022.csv,1284257141.7322834,435505661.4173228,191821551.18110237,105518480.31496063,102419236.22047244,300240244.0944882,3248669.2913385825,6099212.5984251965,5921475.108661416,고등
인천광역시교육청_중등_예산_세출_2024.csv,228633562.5,235454243.05555555,162131902.7777778,76782395.83333333,65622125.0,214643409.7222222,1010319.4444444445,3644631.9444444445,3625517.190972222,중등
인천광역시교육청_중등_예산_세출_2023.csv,218726111.8881119,220302804.1958042,109933076.92307693,70931811.18881118,61462090.90909091,190081811.18881118,3590671.3286713287,3898335.6643356644,3406274.2517482517,중등
인천광역시교육청_중등_예산_세출_2022.csv,220709964.78873238,444540760.5633803,107887809.85915492,81077436.61971831,104752211.26760563,252023978.87323943,114401.40845070423,4376422.535211268,3414692.4704225347,중등
인천광역시교육청_초등_예산_세출_2024.csv,86424925.92592593,257558737.03703704,196053533.33333334,101599137.03703703,70807507.4074074,229697133.33333334,4796296.296296297,11473725.925925925,3160680.8162264153,초등
인천광역시교육청_초등_예산_세출_2023.csv,79707567.1641791,246679779.85074627,163027809.70149255,115795518.65671642,63240634.32835821,196525917.91044775,3184104.4776119404,9784268.656716418,2363056.034351145,초등
인천광역시교육청_초등_예산_세출_2022.csv,75591280.8988764,500303378.27715355,229437913.8576779,238391681.64794007,115493494.38202247,240716441.94756556,1471558.052434457,10241516.853932584,3638927.546538461,초등
고등_평균,1308406251.968504,392690013.1233596,272222514.4356955,113275396.32545932,120011881.88976379,337516018.3727034,6321706.036745407,5564514.435695538,6118621.385564304,고등
중등_평균,222689879.72561476,300099269.27158004,126650929.85333656,76263881.21395427,77278809.05889885,218916399.92809093,1571797.3938554924,3973130.047997126,3482161.304381003,중등
초등_평균,80574591.32966048,334847298.3883123,196173085.6308346,151928779.11389783,83180545.37259603,222313164.39711556,3150652.9421142316,10499837.145524977,3054221.4657053403,초등
