SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,대구광역시 중구,,교육부,대구광역시교육청,A000000001,N,복식부기,결산세입,473716561,8244631,0,57143310,841693210,S000003491,1141254000,A000000001,3,N,경북대학교사범대학부설중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,12423365,7315730,0,401234810,19100000,S030000366,1783154550,D100000001,3,N,경상중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,74230155,3107090,0,40131230,1400000,S030000368,1009713840,D100000001,3,N,경혜여자중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,59060682,9445578,0,86988510,700000,S030000374,1561502610,D100000001,3,N,대곡중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,17126095,6265620,0,442565740,9100000,S030000376,1466582330,D100000001,3,N,대구중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,15608005,8312910,0,39230180,2659600,S030000378,1136600710,D100000001,3,N,대명중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,19998418,23535671,0,85177490,3000000,S030000379,1718910190,D100000001,3,N,대서중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,21687062,4460280,0,137166920,0,S030000380,1524523000,D100000001,3,N,도원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,미지정,결산세입,20883046,30759147,0,73569330,2920000,S030000384,1709329400,D100000001,3,N,상원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,14548506,2682364,0,37653130,0,S030000385,1032703180,D100000001,3,N,상인중학교,
