SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,대구광역시 중구,,대구광역시동부교육지원청,대구광역시교육청,A000000001,0,N,0,복식부기,예산세출,468690000,154828000,120164000,475454000,753186000,S000003491,124240000,3970761.4,A000000001,3,N,경북대학교사범대학부설중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,5000000,N,0,복식부기,예산세출,499309000,86123000,362000000,258163000,312125000,S030000366,10490000,4355710.2,D100000001,3,N,경상중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,148698000,73118000,24626000,78076000,199127000,S030000368,5606000,3576020.3,D100000001,3,N,경혜여자중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,190743000,52716000,55945000,153527000,431133000,S030000374,8806000,1703950.4,D100000001,3,N,대곡중학교,
,공립,3,대구광역시 남구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,232496000,60661000,524244000,86329000,271593000,S030000376,12054000,3944774.1,D100000001,3,N,대구중학교,
중,공립,3,대구광역시 남구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,149861000,1520887000,62563000,121141000,251291000,S030000378,12955000,7593899.6,D100000001,3,N,대명중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,1000000,N,0,복식부기,예산세출,188940000,55240000,92462000,143363000,365628000,S030000379,9512000,2320176.2,D100000001,3,N,대서중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,2000000,N,0,복식부기,예산세출,223012000,56326000,102620000,178519000,483558000,S030000380,22573000,1751816.4,D100000001,3,N,도원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,266179000,72398000,97320000,194078000,532477000,S030000384,16306000,1569584.6,D100000001,3,N,상원중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,500000,N,0,복식부기,예산세출,166461000,90682000,11200000,92944000,177614000,S030000385,6696000,3500621.8,D100000001,3,N,상인중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,8000000,N,0,복식부기,예산세출,186153000,56880000,53780000,137616000,406389000,S030000386,9424000,1689452.8,D100000001,3,N,성당중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,2000000,N,0,복식부기,예산세출,211480000,42611000,36880000,105847000,365898000,S030000387,11656000,1852916.5,D100000001,3,N,성산중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,193698000,58900000,52968000,203485000,511306000,S030000388,10791000,1460549.6,D100000001,3,N,성서중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,1370000,N,270403000,복식부기,예산세출,209464000,47692000,53791000,195081000,497138000,S030000389,10196000,1881603.2,D100000001,3,N,성지중학교,
,공립,3,대구광역시 달서구,,대구광역시남부교육지원청,대구광역시교육청,D100000117,3235000,N,0,복식부기,예산세출,232797000,171395000,73460000,310831000,371817000,S030000394,6056000,2713668.2,D100000001,3,N,와룡중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,1500000,N,0,복식부기,예산세출,194225000,60658000,101218000,141942000,374153000,S030000395,4255000,1981830.7,D100000001,3,N,용산중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,2000000,N,0,복식부기,예산세출,187591000,83604000,60558000,106389000,327792000,S030000398,7406000,2171820.7,D100000001,3,N,월배중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,200955000,49060000,24108000,113780000,212429000,S030000399,5321000,2715932.7,D100000001,3,N,이곡중학교,
중,공립,3,대구광역시 달서구,3.0,대구광역시남부교육지원청,대구광역시교육청,D100000117,0,N,0,복식부기,예산세출,211070000,95854000,28000000,199600000,405969000,S030000402,7120000,1698231.2,D100000001,3,N,학산중학교,
