FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,2,부산광역시 중구,부산광역시서부교육지원청,부산광역시교육청,C100000284,N,복식부기,예산세입,1000,7500000,0,6245699000,4668000,S020000626,475231000,C100000001,2,N,남성초등학교,초,2.0
사립,2,부산광역시 금정구,부산광역시동래교육지원청,부산광역시교육청,C100000202,N,복식부기,예산세입,0,13820000,0,2074000000,39600000,S020000642,336537000,C100000001,2,N,부산삼육초등학교,,
사립,2,부산광역시 금정구,부산광역시동래교육지원청,부산광역시교육청,C100000202,N,복식부기,예산세입,126120000,66402000,0,6897650000,1000000,S020000813,679540000,C100000001,2,N,동래초등학교,,
사립,2,부산광역시 동래구,부산광역시동래교육지원청,부산광역시교육청,C100000202,N,복식부기,예산세입,1000,4001000,0,3424920000,5000000,S020000836,0,C100000001,2,N,혜화초등학교,,
사립,2,부산광역시 부산진구,부산광역시남부교육지원청,부산광역시교육청,C100000175,N,복식부기,예산세입,500000,35440000,0,8053819000,8000000,S020001006,497875000,C100000001,2,N,동성초등학교,,
사립,2,부산광역시 서구,부산광역시서부교육지원청,부산광역시교육청,C100000284,N,복식부기,예산세입,0,400000,0,14554000,1000000,S020002091,1435324000,C100000001,2,N,부산알로이시오초등학교,,
