SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,부산광역시 부산진구,4.0,부산광역시교육청,부산광역시교육청,C100000001,26152223,N,940517712,복식부기,결산세출,348564780,550326994,36290610,1765357280,946962245,S020000338,4620263660,19564482.0,C100000001,2,일반고등학교,N,가야고등학교
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,1693773910,미지정,결산세출,310934582,183573930,205848300,432522613,1197859349,S020000340,4207868890,22431557.4,C100000001,2,일반고등학교,N,건국고등학교
,사립,4,부산광역시 서구,,부산광역시교육청,부산광역시교육청,C100000001,36733400,N,335014520,복식부기,결산세출,399174397,397662050,344800492,898423770,389514610,S020000349,3748648120,23731780.3,C100000001,2,특성화고등학교,N,경성전자고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,27429780,N,71027980,복식부기,결산세출,370799500,131179800,27073120,455313040,941636420,S020000350,4297252800,10714766.8,C100000001,2,일반고등학교,N,경원고등학교
고,사립,4,부산광역시 강서구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,3736186328,복식부기,결산세출,515865426,806602980,123590720,474481545,1657540510,S020000352,4840430980,14452673.6,C100000001,2,일반고등학교,N,경일고등학교
고,사립,4,부산광역시 북구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,2275805090,미지정,결산세출,432861330,818721770,97592990,296606877,999250180,S020000353,4406667170,24164521.8,C100000001,2,일반고등학교,N,경혜여자고등학교
고,사립,4,부산광역시 연제구,4.0,부산광역시교육청,부산광역시교육청,C100000001,2926520,N,0,복식부기,결산세출,391975544,291978930,154498732,348259910,414234630,S020000356,3641286540,15072301.2,C100000001,2,특성화고등학교,N,계성여자상업고등학교
,사립,4,부산광역시 영도구,,부산광역시교육청,부산광역시교육청,C100000001,106211180,N,257511630,복식부기,결산세출,309289491,394463970,20299020,514898830,619133480,S020000357,3867157850,26359157.8,C100000001,2,일반고등학교,N,광명고등학교
,사립,4,부산광역시 동구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,4118309590,복식부기,결산세출,487696480,1662737440,52099090,422511310,751177050,S020000362,4120063480,36871728.4,C100000001,2,일반고등학교,N,금성고등학교
고,사립,4,부산광역시 금정구,4.0,부산광역시교육청,부산광역시교육청,C100000001,18886703,N,332037020,복식부기,결산세출,306386890,369967840,282433915,841454850,592250450,S020000367,4339254490,19951189.2,C100000001,2,특성화고등학교,N,금샘고등학교
고,사립,4,부산광역시 중구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,630710000,미지정,결산세출,464876029,610720210,134834400,531995464,809207698,S020000372,3870481380,18707759.1,C100000001,2,일반고등학교,N,남성여자고등학교
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,33009748,N,310666744,미지정,결산세출,405056556,513357078,595552242,343249434,536757795,S020000375,2976891280,19980912.2,C100000001,2,특성화고등학교,N,대광고등학교
,사립,4,부산광역시 사상구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,3661199240,복식부기,결산세출,365672798,287328220,40206830,420336265,962816350,S020000376,4706344670,24748588.6,C100000001,2,일반고등학교,N,대덕여자고등학교
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,72155930,N,1446781770,복식부기,결산세출,491781390,243009250,218904290,556487663,1736931160,S020000377,4717095900,15444865.4,C100000001,2,일반고등학교,N,대동고등학교
고,사립,4,부산광역시 동래구,4.0,부산광역시교육청,부산광역시교육청,C100000001,34951530,N,445432290,복식부기,결산세출,485010362,710585460,106058640,386004573,1010013227,S020000378,5338889110,14124287.2,C100000001,2,일반고등학교,N,대명여자고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,94583845,N,165753610,미지정,결산세출,480450467,526846110,281681094,1043238145,623994880,S020000380,4643604620,22651737.1,C100000001,2,특성화고등학교,N,대양고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,13588950,N,237369200,미지정,결산세출,517644779,1716720040,254042385,319438669,1100848160,S020000381,4201492030,17419050.4,C100000001,2,일반고등학교,N,대연고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,915891,N,160026000,미지정,결산세출,305185610,303029700,413573960,431241460,715734855,S020000383,4491320540,15259570.5,C100000001,2,특성화고등학교,N,세연고등학교
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,210584647,N,1458864800,복식부기,결산세출,483650470,499287810,405103666,986806990,877261680,S020000387,6285005478,19729868.9,C100000001,2,특성화고등학교,N,대진전자통신고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,55928180,N,1772464230,복식부기,결산세출,600941820,132067810,261828740,581652160,706392259,S020000389,4564217268,17247499.9,C100000001,2,특성화고등학교,N,부산마케팅고등학교
,사립,4,부산광역시 수영구,,부산광역시교육청,부산광역시교육청,C100000001,3193550,N,569398700,미지정,결산세출,485062960,342798990,54753960,2097176610,1049188510,S020000391,6192000570,18706367.2,C100000001,2,일반고등학교,N,덕문여자고등학교
고,사립,4,부산광역시 동구,4.0,부산광역시교육청,부산광역시교육청,C100000001,36811040,N,74426860,복식부기,결산세출,446928560,178480590,106508790,578599067,1078794730,S020000393,4917041390,14746701.8,C100000001,2,일반고등학교,N,데레사여자고등학교
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,96770500,복식부기,결산세출,491537080,165120450,84000980,428462696,956623180,S020000397,4800995480,16448502.0,C100000001,2,일반고등학교,N,동래여자고등학교
,사립,4,부산광역시 북구,,부산광역시교육청,부산광역시교육청,C100000001,37929643,N,1714937144,미지정,결산세출,490397390,151994580,102382020,2062072340,1144372047,S020000400,4151805680,20321424.4,C100000001,2,일반고등학교,N,삼정고등학교
,사립,4,부산광역시 남구,,부산광역시교육청,부산광역시교육청,C100000001,8912968,N,3922530010,복식부기,결산세출,405071970,300390930,409775007,520521710,599543140,S020000402,3753090740,32956267.4,C100000001,2,특성화고등학교,N,동명공업고등학교
고,사립,4,부산광역시 사하구,4.0,부산광역시교육청,부산광역시교육청,C100000001,22084000,N,1170186060,미지정,결산세출,586414130,608155120,190216210,940294495,1369231963,S020000406,6086856160,16882212.5,C100000001,2,일반고등학교,N,동아고등학교
,사립,4,부산광역시 사하구,,부산광역시교육청,부산광역시교육청,C100000001,89998841,N,73474970,미지정,결산세출,355255217,323326830,539595947,457320880,1929408670,S020000407,4077197560,22740808.4,C100000001,2,특성화고등학교,N,동아공업고등학교
고,사립,4,부산광역시 부산진구,4.0,부산광역시교육청,부산광역시교육청,C100000001,4917560,N,1723309230,미지정,결산세출,337094650,209650740,721512150,683780800,864295020,S020000409,4104606210,24159682.6,C100000001,2,특성화고등학교,N,동의고등학교
고,사립,4,부산광역시 동래구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,458220470,미지정,결산세출,471063359,536860180,55906700,1972857630,1460781358,S020000410,5449351580,14885609.8,C100000001,2,일반고등학교,N,동인고등학교
고,사립,4,부산광역시 중구,4.0,부산광역시교육청,부산광역시교육청,C100000001,23926840,N,665110520,복식부기,결산세출,310807390,299270650,168214160,1240720850,671983640,S020000411,4558597670,18504969.0,C100000001,2,일반고등학교,N,동주여자고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,2555421250,복식부기,결산세출,414467402,2489983050,65660460,404754470,995424030,S020000412,4944733170,22439402.3,C100000001,2,일반고등학교,N,동천고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,1615775,N,1581545750,미지정,결산세출,407828747,354162714,554740044,717619100,769178003,S020000415,4000863350,18154877.7,C100000001,2,특성화고등학교,N,세정고등학교
고,사립,4,부산광역시 남구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,941271050,복식부기,결산세출,363828801,182456873,62094360,363625744,945170895,S020000421,4741479890,22960506.4,C100000001,2,일반고등학교,N,배정고등학교
,사립,4,부산광역시 강서구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,426593670,미지정,결산세출,398544772,227786100,42314000,123327530,622167680,S020000441,2361048860,16942671.8,C100000001,2,일반고등학교,N,부산대저고등학교
고,사립,4,부산광역시 부산진구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,533055000,미지정,결산세출,817355700,247324390,209194470,416586700,1195282720,S020000444,4033300420,23000306.8,C100000001,2,일반고등학교,N,부산동고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,0,N,1402341810,미지정,결산세출,488094020,92809770,152573990,515129638,1634967690,S020000445,3802739530,23044605.3,C100000001,2,일반고등학교,N,부산동성고등학교
,사립,4,부산광역시 중구,,부산광역시교육청,부산광역시교육청,C100000001,6640461,N,1948711290,복식부기,결산세출,316622836,397017488,127740847,838452560,437262060,S020000448,3975863760,22671299.4,C100000001,2,특성화고등학교,N,부산디지털고등학교
고,사립,4,부산광역시 수영구,4.0,부산광역시교육청,부산광역시교육청,C100000001,40390,N,3546616410,복식부기,결산세출,483445844,215697620,196704246,345540850,883879450,S020000461,5210647780,24345800.0,C100000001,2,특성화고등학교,N,부산여자상업고등학교
고,사립,4,부산광역시 금정구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,1295626710,복식부기,결산세출,1236720980,295905078,887330590,591244238,2513659414,S020000463,4667518627,11262750.6,C100000001,2,특수목적고등학교,N,부산예술고등학교
고,사립,4,부산광역시 연제구,4.0,부산광역시교육청,부산광역시교육청,C100000001,0,N,10564998866,미지정,결산세출,706950260,125612320,206679760,780926200,1920784410,S020000464,4219711650,24900085.3,C100000001,2,특수목적고등학교,N,부산외국어고등학교
,사립,4,부산광역시 부산진구,,부산광역시교육청,부산광역시교육청,C100000001,12646317,N,1223775300,복식부기,결산세출,396153712,229626540,1216985879,436509600,784388490,S020000470,5249202270,17983593.4,C100000001,2,특성화고등학교,N,부산정보고등학교
,사립,4,부산광역시 남구,,부산광역시교육청,부산광역시교육청,C100000001,490490,N,636090010,복식부기,결산세출,329654741,152579355,969229283,203707174,658878170,S020000471,3676389352,16905659.6,C100000001,2,특성화고등학교,N,배정미래고등학교
,사립,4,부산광역시 금정구,,부산광역시교육청,부산광역시교육청,C100000001,40951220,N,288893640,미지정,결산세출,480580793,220099496,210814990,502128040,665578608,S020000472,4628175720,15199184.7,C100000001,2,특성화고등학교,N,부산정보관광고등학교
,사립,4,부산광역시 서구,,부산광역시교육청,부산광역시교육청,C100000001,32330430,N,836456430,미지정,결산세출,443704878,353744275,583186199,904568540,959930140,S020000473,4225495930,17781272.5,C100000001,2,특성화고등학교,N,부산관광고등학교
